代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时点,市盈率,市净率,流通市值,总市值,换手率
sh688182,灿勤科技,31.05,1.74,5.937,31.04,31.05,29.31,29.23,31.37,29.18,8511494,261641056,15:00:03,221.786,5.551,1242000.0,1242000.0,2.12787
sh688183,生益电子,105.3,0.86,0.823,105.3,105.31,104.44,104.43,107.76,102.81,18979961,2002749983,15:24:09,263.25,16.981,8759076.97275,8759076.97275,2.28174
sh688184,ST帕瓦,10.41,-0.04,-0.383,10.41,10.42,10.45,10.45,10.49,10.34,609958,6348773,15:00:03,-2.273,1.041,165568.462074,104607.502074,0.607
sh688185,康希诺,71.8,0.56,0.786,71.8,71.81,71.24,71.21,72.49,70.59,1956384,140318802,15:00:01,652.727,3.581,1773774.49118,821197.42918,1.71053
sh688186,广大特材,24.04,0.21,0.881,24.04,24.05,23.83,23.82,24.3,23.64,8535417,205368763,15:00:03,44.519,1.409,674296.411824,674296.411824,3.04304
sh688187,时代电气,52.11,0.93,1.817,52.1,52.11,51.18,51.3,52.21,51.1,4483072,231468793,15:00:03,17.428,1.666,7076269.174932,4527877.045032,0.51594
sh688188,柏楚电子,144.51,1.33,0.929,144.5,144.51,143.18,143.58,145.04,143.25,1200189,173252986,15:00:03,37.438,6.874,4172436.175077,4172436.175077,0.41568
sh688189,南新制药,7.73,-0.01,-0.129,7.73,7.74,7.74,7.74,7.79,7.54,5746936,44262837,15:00:03,-5.943,2.449,212111.2,212111.2,2.09436
sh688190,云路股份,87.92,-0.18,-0.204,87.92,87.99,88.1,88.09,88.87,87.21,937886,82350590,15:00:03,35.839,4.015,1055040.0,1055040.0,0.78157
sh688191,智洋创新,40.64,0.77,1.931,40.58,40.64,39.87,39.68,41.7,39.68,4046291,165073127,15:00:03,119.529,10.778,941427.10368,941427.10368,1.74672
sh688192,迪哲医药,61.05,0.85,1.412,61.05,61.1,60.2,59.55,61.89,58.8,4625707,279787451,15:24:09,-35.702,21.949,2839837.46541,2815712.03166,1.00294
sh688193,仁度生物,51.13,1.26,2.527,50.99,51.13,49.87,49.86,51.22,49.3,361894,18224415,15:00:03,-255.65,2.231,204877.24531,204877.24531,0.90316
sh688195,腾景科技,342.26,0.76,0.223,342.26,342.27,341.5,338.09,348.66,326.0,6858446,2317615822,15:24:09,633.815,45.841,4427133.1,4427133.1,5.30224
sh688196,卓越新能,60.5,-0.61,-0.998,60.49,60.5,61.11,61.5,61.5,59.03,1788583,107186675,15:00:00,48.79,2.651,769504.30975,726000.0,1.49049
sh688197,首药控股,42.06,0.27,0.646,42.06,42.08,41.79,41.94,42.8,41.03,1828644,76733447,15:00:03,-29.413,9.561,625513.556658,269204.533692,2.85704
sh688198,佰仁医疗,95.46,0.59,0.622,95.46,95.55,94.87,95.48,96.11,94.02,342543,32620534,15:00:03,89.215,10.555,1314943.677618,1314943.677618,0.24867
sh688199,久日新材,27.1,0.23,0.856,27.06,27.1,26.87,26.66,27.28,26.6,3404626,91686484,15:00:01,-82.121,1.702,436925.85021,436925.85021,2.11169
sh688200,华峰测控,299.08,13.08,4.573,299.08,299.09,286.0,284.57,302.53,281.51,2578369,758481365,15:00:03,121.085,10.445,4053527.6933,4053527.6933,1.90239
sh688201,信安世纪,14.13,0.23,1.655,14.13,14.14,13.9,13.75,14.19,13.75,5979250,84020318,15:00:01,-93.267,3.445,448138.342008,427475.953989,1.97641
sh688202,美迪西,72.06,0.75,1.052,72.06,72.07,71.31,70.51,73.18,68.7,4335001,309930360,15:24:09,-29.174,4.692,968141.837904,968141.837904,3.2266
sh688203,海正生材,12.38,0.28,2.314,12.33,12.38,12.1,12.16,12.4,12.09,1662271,20365097,15:00:03,247.6,1.699,250915.448184,250915.448184,0.82015
sh688205,德科立,240.81,-1.21,-0.5,240.81,240.82,242.02,238.0,244.44,235.0,9854594,2360495865,15:24:09,535.133,16.445,3811669.007649,3811669.007649,6.22584
sh688206,概伦电子,32.65,-0.14,-0.427,32.65,32.66,32.79,33.18,33.19,32.5,4230799,138833938,15:00:03,408.125,7.09,1420855.690045,1420855.690045,0.9722
sh688207,格灵深瞳,14.72,0.34,2.364,14.72,14.73,14.38,14.37,14.77,14.37,3999842,58564996,15:00:03,-17.524,1.991,381208.472384,381208.472384,1.5445
sh688208,道通科技,36.3,1.02,2.891,36.29,36.3,35.28,35.5,36.82,35.35,10567888,382343951,15:24:09,25.563,6.615,2432766.05418,2432766.05418,1.57686
sh688209,英集芯,21.68,0.69,3.287,21.67,21.68,20.99,21.0,21.77,20.94,7167653,153721443,15:00:01,74.759,4.509,940443.818232,940443.818232,1.65236
sh688210,统联精密,48.73,0.39,0.807,48.72,48.73,48.34,49.09,49.3,47.66,3308239,160375613,15:00:01,103.681,6.025,788738.063971,788738.063971,2.0439
sh688211,中科微至,32.89,0.04,0.122,32.89,32.91,32.85,32.96,33.0,32.5,306262,10029396,15:00:03,-49.09,1.277,431164.423118,431164.423118,0.23362
sh688212,澳华内镜,34.91,0.26,0.75,34.91,34.98,34.65,34.61,35.15,34.1,2804824,97000506,15:00:03,218.188,3.775,470116.38775,470116.38775,2.08281
sh688213,思特威,95.24,3.24,3.522,95.24,95.25,92.0,92.01,96.76,91.59,9500525,897141844,15:00:03,38.249,7.337,3831569.7251,3081104.249424,2.93671
sh688215,瑞晟智能,76.61,1.73,2.31,76.32,76.61,74.88,75.98,77.2,74.87,853964,65166083,15:00:03,247.129,10.428,478224.663809,478224.663809,1.36802
sh688216,气派科技,29.49,0.8,2.788,29.49,29.52,28.69,28.99,29.78,28.64,2561433,75032941,15:00:03,-41.535,5.815,338485.644945,313436.838945,2.40995
sh688217,睿昂基因,28.61,0.8,2.877,28.61,28.74,27.81,27.81,28.79,27.59,584755,16511074,15:00:01,-31.44,1.891,159803.718456,159803.718456,1.0469
sh688218,江苏北人,24.1,0.31,1.303,24.07,24.1,23.79,23.78,24.24,23.4,3191076,76583130,15:00:03,63.421,3.153,280705.56458,280705.56458,2.7397
sh688219,会通股份,10.97,0.16,1.48,10.95,10.97,10.81,10.82,10.98,10.79,4692860,51207718,15:24:09,25.512,2.029,602911.2,602911.2,0.85387
sh688220,翱捷科技,80.81,4.71,6.189,80.81,80.83,76.1,76.1,86.7,76.09,20605799,1675070846,15:24:09,-84.177,6.193,3380289.484009,2983014.941892,5.58212
sh688221,前沿生物,20.51,-0.12,-0.582,20.5,20.51,20.63,20.28,20.74,20.03,11141722,227694232,15:00:03,-37.981,7.827,768260.817303,768260.817303,2.97447
sh688222,成都先导,27.43,-0.32,-1.153,27.43,27.44,27.75,27.53,27.65,26.82,16628346,453689702,15:00:01,211.0,7.474,1099065.24,1099065.24,4.15003
sh688223,晶科能源,7.14,0.44,6.567,7.13,7.14,6.7,6.7,7.15,6.66,256738130,1775017428,15:24:09,714.0,2.683,7332356.086062,7332356.086062,2.50003
sh688225,亚信安全,17.08,0.3,1.788,17.08,17.09,16.78,16.88,17.09,16.74,4040848,68372133,15:00:01,-14.81,3.935,683217.08,683217.08,1.01019
sh688226,威腾电气,53.88,3.3,6.524,53.88,53.89,50.58,50.75,54.28,50.0,12691030,665146427,15:00:01,88.328,6.093,1017122.50176,1017122.50176,6.72282
sh688227,品高股份,84.47,14.08,20.003,84.47,0.0,70.39,69.42,84.47,69.42,7790167,607476149,15:00:03,-148.193,7.376,954977.907925,954977.907925,6.89058
sh688228,开普云,110.92,4.34,4.072,110.91,110.92,106.58,106.9,111.88,106.9,2668016,293360227,15:00:01,357.806,5.622,749273.02992,749273.02992,3.94965
sh688229,博睿数据,91.81,2.61,2.926,91.8,91.81,89.2,90.53,94.33,89.5,2755453,253504342,15:00:03,-34.515,9.74,407636.4,407636.4,6.20598
sh688230,芯导科技,65.45,0.84,1.3,65.45,65.59,64.61,64.88,65.68,64.22,1094598,71225728,15:00:01,72.722,3.39,769692.0,769692.0,0.93078
sh688231,隆达股份,34.09,0.65,1.944,34.08,34.09,33.44,33.7,34.3,33.0,3630060,122623731,15:00:03,126.259,3.022,841536.000487,841536.000487,1.47051
sh688232,新点软件,22.59,0.45,2.033,22.59,22.6,22.14,22.29,22.64,22.15,2022988,45315853,15:00:03,205.364,1.344,727357.281525,727357.281525,0.62829
sh688233,神工股份,74.37,1.5,2.058,74.36,74.37,72.87,72.8,75.1,71.88,5049749,373928508,15:00:01,123.95,6.701,1266563.758632,1266563.758632,2.96511
sh688234,天岳先进,91.71,1.24,1.371,91.71,91.72,90.47,88.66,91.98,88.48,11699063,1053454367,15:00:03,-195.128,6.195,4444436.667024,3940879.984524,2.72254
sh688235,百济神州,256.99,2.59,1.018,256.99,257.0,254.4,255.0,257.7,249.6,4579158,1164786950,15:00:01,249.505,12.929,39612929.656492,2956805.12674,3.97996
sh688236,春立医疗,20.83,0.01,0.048,20.83,20.86,20.82,20.96,21.59,20.7,2258762,47217783,15:00:03,29.338,2.676,798973.1855,600795.524,0.78313
sh688237,超卓航科,57.43,1.85,3.329,57.43,57.44,55.58,56.14,58.25,54.83,2267048,130037312,15:00:03,382.867,4.256,515043.450336,515043.450336,2.52788
sh688238,和元生物,7.17,-0.03,-0.417,7.17,7.18,7.2,7.22,7.24,7.11,6572781,47141080,15:00:03,-14.427,3.141,465359.3139,459701.4669,1.02516
sh688239,航宇科技,62.5,0.17,0.273,62.5,62.51,62.33,62.04,63.24,61.17,4572413,284055803,15:24:09,48.077,6.051,1191447.7625,1191447.7625,2.39856
sh688244,永信至诚,19.61,0.76,4.032,19.6,19.61,18.85,18.95,19.71,18.75,2682858,51791259,15:24:09,245.125,3.057,296035.538759,296035.538759,1.77718
sh688246,嘉和美康,19.6,0.36,1.871,19.6,19.61,19.24,19.37,19.63,18.98,2554696,49428016,15:00:03,-10.538,1.952,269667.77208,269667.77208,1.8568
sh688247,宣泰医药,9.52,-0.1,-1.04,9.52,9.53,9.62,9.6,9.61,9.38,2598029,24622080,15:00:03,34.0,3.3,431579.68,431579.68,0.57309
sh688248,南网科技,59.51,0.25,0.422,59.51,59.52,59.26,61.5,61.5,57.66,9519685,559860219,15:00:01,79.347,10.308,3360529.7,3360529.7,1.6858
sh688249,晶合集成,29.85,0.32,1.084,29.84,29.85,29.53,29.58,29.95,29.4,17496252,519171990,15:24:09,82.917,2.753,5992661.215545,3546831.43446,1.47248
sh688251,井松智能,36.0,-0.66,-1.8,35.99,36.0,36.66,36.66,36.7,35.15,3884286,138928389,15:00:03,72.0,4.329,362168.874,359651.844,3.88805
sh688252,天德钰,21.68,0.15,0.697,21.67,21.68,21.53,21.43,21.69,21.41,3191693,68809727,15:00:03,38.035,3.605,886758.267288,886758.267288,0.78032
sh688253,英诺特,41.34,-1.76,-4.084,41.34,41.35,43.1,41.79,42.0,40.5,3751049,154955726,15:00:03,22.84,2.787,566293.162344,566293.162344,2.73831
sh688255,凯尔达,29.9,0.76,2.608,29.88,29.9,29.14,29.3,30.14,29.23,2730961,81191444,15:00:03,99.667,3.102,328478.0213,328478.0213,2.48588
sh688256,寒武纪,1307.0,33.0,2.59,1306.97,1307.0,1274.0,1280.0,1315.0,1272.02,7796484,10107382521,15:24:09,265.112,46.564,55114251.719,55114251.719,1.84889
sh688257,新锐股份,79.32,4.69,6.284,79.31,79.32,74.63,76.0,80.53,75.11,12256472,958560239,15:24:09,87.967,8.486,2002104.253728,2002104.253728,4.85581
sh688258,卓易信息,114.1,7.6,7.136,114.04,114.1,106.5,108.0,116.3,107.98,6140617,696522209,15:24:09,422.593,15.793,1382232.92417,1382232.92417,5.06893
sh688259,创耀科技,37.55,0.46,1.24,37.55,37.58,37.09,37.08,37.8,36.75,1669129,62598527,15:00:03,69.537,2.662,419433.5,419433.5,1.4943
sh688260,昀冢科技,29.15,0.8,2.822,29.14,29.15,28.35,28.07,29.3,27.86,4316836,123749770,15:00:03,-28.222,28.375,349800.0,349800.0,3.59736
sh688261,东微半导,74.17,0.88,1.201,74.16,74.17,73.29,73.02,74.89,73.02,2772661,205295965,15:00:03,224.758,3.083,909138.589575,905590.400613,2.27088
sh688262,国芯科技,35.76,0.8,2.288,35.76,35.77,34.96,35.65,37.0,35.5,13788883,498098354,15:24:09,-65.018,5.827,1201535.688888,1201535.688888,4.10384
sh688265,南模生物,43.77,-0.02,-0.046,43.75,43.77,43.79,44.36,44.36,43.12,519360,22737352,15:00:03,547.125,2.005,341246.296401,341246.296401,0.66616
sh688266,泽璟制药,101.5,1.19,1.186,101.5,101.58,100.31,100.8,102.87,97.8,2955967,298933075,15:00:00,-163.71,24.867,2686788.0879,2686788.0879,1.11669
sh688267,中触媒,31.11,-0.02,-0.064,31.1,31.11,31.13,31.31,31.31,30.73,1923494,59625768,15:00:03,36.6,1.926,548158.2,548158.2,1.09165
sh688268,华特气体,94.05,-2.95,-3.041,94.05,94.1,97.0,96.91,98.8,89.45,10609007,995256734,15:24:09,83.23,6.101,1128565.925685,1127804.120685,8.84708
sh688269,凯立新材,38.8,1.0,2.646,38.76,38.8,37.8,37.98,39.21,37.0,1518192,58675256,15:00:03,54.648,4.929,507131.52,507131.52,1.16155
sh688270,臻镭科技,176.1,5.55,3.254,176.08,176.1,170.55,171.0,182.21,171.0,19360334,3429392582,15:24:09,2201.25,16.95,3769448.676,3769448.676,9.0447
sh688271,联影医疗,114.51,0.51,0.447,114.51,114.54,114.0,114.19,115.0,113.43,3990946,455502343,15:00:03,74.357,4.535,9437433.120588,9437433.120588,0.48425
sh688272,富吉瑞,49.24,-0.66,-1.323,49.24,49.25,49.9,49.49,50.0,47.8,2839729,138357279,15:00:01,328.267,8.236,374224.0,374224.0,3.73649
sh688273,麦澜德,47.45,1.06,2.285,47.45,47.46,46.39,45.68,48.2,44.36,4567843,212360247,15:00:01,45.225,3.463,474500.0,474500.0,4.56784
sh688275,万润新能,130.8,2.77,2.164,130.8,130.81,128.03,129.0,131.45,126.75,5862429,757498643,15:00:01,-18.686,3.157,1649629.49604,1649629.49604,4.64835
sh688276,百克生物,17.98,-0.06,-0.333,17.97,17.98,18.04,18.1,18.1,17.83,1467120,26288628,15:00:03,32.107,1.879,743756.361204,743756.361204,0.35467
sh688277,天智航,22.1,0.5,2.315,22.1,22.11,21.6,21.65,22.2,21.59,7544997,165635682,15:00:01,-81.852,8.068,1007742.39514,1007742.39514,1.65463
sh688278,特宝生物,65.0,0.01,0.015,64.95,65.0,64.99,64.88,65.1,63.52,2523869,162936815,15:00:03,25.692,7.691,2653231.62,2653231.62,0.61831
sh688279,峰岹科技,181.2,9.81,5.724,181.2,181.22,171.39,177.66,183.3,175.49,2619554,471905420,15:00:01,83.889,4.11,2085867.1296,1695272.4096,2.79992
sh688280,精进电动,10.92,0.11,1.018,10.92,10.93,10.81,10.76,11.0,10.65,22062815,238928274,15:24:09,-14.757,9.677,644522.060364,568434.20634,4.23841
sh688281,华秦科技,75.98,-0.02,-0.026,75.98,75.99,76.0,76.1,77.51,75.0,1949110,147810642,15:00:01,35.671,4.446,2070991.98865,2070991.98865,0.71508
sh688282,理工导航,88.26,5.83,7.073,88.26,88.37,82.43,82.8,90.8,82.5,2676665,234593375,15:00:03,-802.364,6.1,776688.0,776688.0,3.04166
sh688283,坤恒顺维,41.26,0.54,1.326,41.26,41.39,40.72,40.91,41.91,39.89,1899322,77776838,15:00:03,137.533,5.199,502546.8,502546.8,1.55938
sh688285,高铁电气,8.71,0.16,1.871,8.7,8.71,8.55,8.57,8.73,8.44,2717495,23347938,15:00:01,63.67,1.939,327748.514223,327748.514223,0.72218
sh688286,敏芯股份,70.62,0.77,1.102,70.62,70.7,69.85,69.98,70.87,69.64,1071575,75400922,15:24:09,-112.095,3.698,395894.109864,395894.109864,1.91149
sh688287,*ST观典,2.35,0.39,19.898,2.35,0.0,1.96,2.2,2.35,2.05,63876957,143233219,15:00:01,-6.351,1.136,87071.166,87071.166,17.24002
sh688288,鸿泉技术,26.14,0.28,1.083,26.14,26.15,25.86,25.95,26.21,25.45,2811527,72910421,15:00:03,-871.333,3.37,260913.022256,260913.022256,2.81677
sh688289,圣湘生物,18.22,-0.04,-0.219,18.22,18.23,18.26,18.25,18.33,18.15,3234468,58881228,15:00:03,38.766,1.48,1055644.946932,1055644.946932,0.55826
sh688290,景业智能,53.85,1.63,3.121,53.84,53.85,52.22,52.19,54.3,52.01,1039895,55714836,15:00:01,145.541,4.353,550291.60989,550291.60989,1.01761
sh688291,金橙子,42.73,0.64,1.521,42.72,42.73,42.09,42.12,43.49,41.51,2505104,106252581,15:00:01,115.486,4.586,438694.8091,438694.8091,2.44004
sh688292,浩瀚深度,24.8,0.48,1.974,24.8,24.81,24.32,24.36,24.94,24.31,3123969,77023335,15:24:09,107.826,3.872,392705.04632,392705.04632,1.97284
sh688293,奥浦迈,55.51,2.06,3.854,55.51,55.78,53.45,54.6,56.72,52.53,2274828,125355731,15:00:01,292.158,3.679,773098.822041,631815.674854,1.99862
sh688295,中复神鹰,52.35,-0.13,-0.248,52.35,52.36,52.48,52.41,53.29,51.41,14750858,770069555,15:24:09,475.909,9.979,4711500.0,4711500.0,1.63898
sh688296,和达科技,14.07,0.47,3.456,14.07,14.08,13.6,13.59,14.2,13.5,1450448,20209705,15:00:03,-281.4,2.389,151813.41462,151102.17612,1.3506
sh688297,中无人机,49.67,0.38,0.771,49.66,49.67,49.29,49.36,50.11,48.86,7906505,390509462,15:00:03,382.077,5.855,3352725.0,3352725.0,1.17133
sh688298,东方生物,22.9,-0.06,-0.261,22.89,22.9,22.96,23.05,23.05,22.76,1053453,24060216,15:00:00,-8.513,0.726,461664.0,461664.0,0.52255
sh688299,长阳科技,17.99,0.05,0.279,17.98,17.99,17.94,17.93,18.29,17.84,4700451,84802240,15:00:03,-179.9,2.483,517019.816306,517019.816306,1.63555
sh688300,联瑞新材,91.94,-1.08,-1.161,91.94,91.96,93.02,92.25,94.63,91.19,5064441,468193694,15:00:01,68.104,13.592,2220067.73286,2220067.73286,2.09734
sh688301,奕瑞科技,111.18,4.58,4.296,111.18,111.4,106.6,107.5,111.99,106.3,3409142,378273780,15:00:03,34.744,3.951,2350891.70529,2350891.70529,1.61228
sh688302,海创药业,47.59,1.12,2.41,47.58,47.59,46.47,46.25,48.48,45.56,2834401,133729206,15:00:03,-23.677,4.28,471215.230882,471215.230882,2.86258
sh688303,大全能源,22.59,0.69,3.151,22.58,22.59,21.9,22.16,22.77,22.01,16776871,376959125,15:24:09,-17.787,1.24,4846019.730516,4846019.730516,0.78206
sh688305,科德数控,57.68,0.49,0.857,57.68,57.69,57.19,57.48,57.85,57.28,1155220,66527011,15:00:03,43.92,4.083,766605.718704,762609.071504,0.87375
sh688306,均普智能,9.2,0.18,1.996,9.2,9.21,9.02,9.04,9.28,9.04,8870899,81462748,15:00:01,1373.134,6.247,1130020.176,1130020.176,0.72222
sh688307,中润光学,82.05,0.77,0.947,82.05,82.08,81.28,81.29,82.6,79.9,4427119,360487919,15:00:00,115.563,8.068,728390.67,728390.67,4.98695
sh688308,欧科亿,104.0,6.48,6.645,103.99,104.0,97.52,95.55,104.99,95.55,11861386,1199239640,15:24:09,288.889,6.404,1651329.7632,1651329.7632,7.47025
sh688309,恒誉环保,72.0,-0.35,-0.484,71.99,72.0,72.35,72.93,74.98,70.87,2945451,215942011,15:00:01,172.29,7.432,571689.1368,571689.1368,3.70958
sh688310,迈得医疗,15.96,0.22,1.398,15.95,15.96,15.74,15.72,16.04,15.48,1640343,25920910,15:00:03,-133.0,3.293,265286.62524,265286.62524,0.98685
sh688311,盟升电子,39.27,0.34,0.873,39.22,39.27,38.93,39.09,39.56,38.52,3374405,131744950,15:00:03,-23.375,4.316,682480.481067,682480.481067,1.94164
sh688312,燕麦科技,61.35,0.69,1.137,61.35,61.36,60.66,60.66,61.87,59.74,6616473,401901020,15:00:01,64.579,5.866,894306.41016,894306.41016,4.53894
sh688313,仕佳光子,114.89,0.3,0.262,114.88,114.89,114.59,113.81,117.0,110.8,33262510,3787597221,15:24:09,800.07,35.18,5192870.922392,5192870.922392,7.35918
sh688314,康拓医疗,48.34,-0.15,-0.309,48.34,48.36,48.49,48.49,48.94,47.68,1999504,96856719,15:00:03,39.95,5.471,392710.157448,392710.157448,2.46126
sh688315,诺禾致源,14.34,-0.19,-1.308,14.34,14.35,14.53,14.52,14.53,14.28,3552690,50987388,15:00:03,34.976,2.229,596830.8,596830.8,0.8536
sh688316,青云科技,77.91,3.83,5.17,77.91,77.92,74.08,74.07,79.88,74.07,5551514,430435592,15:24:09,-38.955,97.779,373174.323039,373174.323039,11.59025
sh688317,之江生物,20.51,-0.26,-1.252,20.51,20.52,20.77,20.8,20.8,20.32,3146481,64377614,15:00:03,-30.612,1.161,394116.055949,394116.055949,1.63744
sh688318,财富趋势,114.03,0.84,0.742,114.02,114.03,113.19,113.6,115.59,112.65,3182209,363651112,15:00:03,92.707,7.606,2920530.339216,2920530.339216,1.24247
sh688319,欧林生物,28.98,0.04,0.138,28.98,28.99,28.94,28.24,29.25,28.24,6388162,184615452,15:00:01,527.869,13.011,1175744.3922,1174876.1514,1.57573
sh688320,禾川科技,31.55,0.35,1.122,31.53,31.55,31.2,31.5,31.83,31.05,1854296,58091537,15:00:03,-28.682,3.811,476448.12254,476448.12254,1.2279
sh688321,微芯生物,31.63,0.51,1.639,31.63,31.65,31.12,31.11,31.97,30.91,11208303,353896180,15:24:09,253.04,9.327,1401023.290781,1289897.181613,2.74843
sh688322,奥比中光,83.54,2.24,2.755,83.53,83.54,81.3,82.69,84.49,81.82,7128785,593802853,15:00:01,-522.125,11.258,3351158.98096,2662222.578768,2.237
sh688323,瑞华泰,21.44,0.79,3.826,21.41,21.44,20.65,20.7,21.94,20.21,8530667,180219244,15:00:03,-67.0,5.097,385923.807744,385923.807744,4.73921
sh688325,赛微微电,117.26,-1.4,-1.18,117.26,117.32,118.66,119.01,119.51,116.06,1249956,147250460,15:00:01,100.54,5.742,1010066.08989,957609.219138,1.53058
sh688326,经纬恒润,121.6,2.98,2.512,121.6,121.62,118.62,121.0,122.36,118.78,1407462,169679146,15:00:03,-25.439,3.7,1458482.0736,1357342.01536,1.2609
sh688327,云从科技,13.45,0.51,3.941,13.44,13.45,12.94,13.0,13.54,12.98,28269378,375524829,15:00:01,-20.075,14.714,1396847.7594,1120978.1988,3.39189
sh688328,深科达,40.69,0.19,0.469,40.68,40.69,40.5,40.88,41.1,40.1,3870730,157113233,15:00:03,-36.33,4.637,384342.664355,384342.664355,4.09791
sh688329,艾隆科技,24.39,0.39,1.625,24.38,24.39,24.0,23.99,24.55,23.61,1364942,32994252,15:00:03,-84.103,2.424,188290.8,188290.8,1.76806
sh688330,宏力达,50.19,-0.61,-1.201,50.18,50.19,50.8,50.8,50.95,50.01,2425082,122013742,15:00:03,31.357,1.814,702660.0,702660.0,1.7322
sh688331,荣昌生物,153.26,4.26,2.859,153.26,153.28,149.0,148.0,156.79,144.01,11510777,1754774202,15:24:09,118.806,23.972,8651181.904458,2499565.034512,7.05779
sh688332,中科蓝讯,127.96,1.65,1.306,127.95,127.96,126.31,126.0,127.98,125.77,1832388,233188929,15:00:03,10.89,2.92,1543174.5672,1543174.5672,1.51942
sh688333,铂力特,95.78,0.18,0.188,95.78,95.79,95.6,95.6,96.89,94.62,6282353,601206779,15:00:03,248.909,5.327,2627457.782572,2627457.782572,2.29014
sh688334,西高院,22.16,-0.1,-0.449,22.15,22.16,22.26,22.27,22.27,21.98,3906931,86452130,15:00:01,28.204,2.412,701540.096656,347700.810768,2.49
sh688335,复洁科技,34.38,-0.13,-0.377,34.37,34.38,34.51,34.51,34.7,34.0,1732590,59372565,15:00:03,-98.229,4.446,508942.927296,508942.927296,1.1704
sh688336,三生国健,86.57,-2.71,-3.035,86.56,86.57,89.28,86.65,88.18,83.53,11762106,1012940415,15:00:01,18.419,6.33,5350774.856471,5339514.610001,1.907
sh688337,普源精电,57.26,2.52,4.604,57.26,57.27,54.74,54.7,58.5,54.1,8668422,492950444,15:00:01,130.136,3.512,1110124.911742,1064560.524412,4.66252
sh688338,赛科希德,29.58,0.4,1.371,29.58,29.61,29.18,29.42,29.66,28.99,925051,27166242,15:00:03,27.645,1.886,313969.2192,313969.2192,0.87152
sh688339,亿华通,25.61,0.73,2.934,25.6,25.61,24.88,25.06,25.9,25.0,5000742,127409725,15:00:03,-13.0,2.72,616002.659441,501410.811759,2.55417
sh688343,云天励飞,91.26,2.06,2.309,91.25,91.26,89.2,89.77,92.29,88.18,15214015,1378385712,15:24:09,-55.988,8.459,3281740.44588,3281740.44588,4.23078
sh688345,博力威,52.24,-1.07,-2.007,52.24,52.26,53.31,53.34,53.89,51.83,4457574,234341807,15:24:09,93.286,4.711,528404.988,522400.0,4.45757
sh688347,华虹公司,125.13,1.79,1.451,125.13,125.14,123.34,123.56,127.53,122.3,14287969,1782442986,15:24:09,568.773,4.815,21742991.631009,5102175.75,3.5041
sh688348,昱能科技,53.2,0.54,1.025,53.2,53.25,52.66,52.65,53.55,52.34,2037557,108415584,15:00:03,59.111,2.295,831395.9542,831395.9542,1.30381
sh688349,三一重能,23.67,-0.05,-0.211,23.66,23.67,23.72,23.77,23.95,23.51,4861171,115106761,15:00:01,15.704,2.187,2902898.776905,2815509.136905,0.40868
sh688350,富淼科技,28.83,0.79,2.817,28.83,28.84,28.04,28.04,29.16,27.98,2811696,80334136,15:00:03,221.769,3.055,412974.262524,412974.262524,1.96286
sh688351,微电生理,24.13,-0.06,-0.248,24.13,24.14,24.19,24.15,24.4,23.78,4572369,109996397,15:00:03,222.396,6.301,1135557.8,1135557.8,0.9716
sh688352,颀中科技,12.92,0.14,1.095,12.91,12.92,12.78,12.76,12.96,12.71,7583662,97295203,15:00:03,49.692,2.554,1536236.176096,472718.410916,2.07271
sh688353,华盛锂电,124.62,1.62,1.317,124.62,124.64,123.0,123.0,128.21,122.3,6700841,840065279,15:00:01,1384.667,5.793,1987689.0,1987689.0,4.20115
sh688355,明志科技,23.34,0.89,3.964,23.32,23.34,22.45,22.44,23.5,22.3,3208180,73632588,15:00:01,43.222,2.716,289313.472048,289313.472048,2.58816
sh688356,键凯科技,108.6,4.75,4.574,108.52,108.6,103.85,104.54,110.0,102.72,1635521,175901986,15:00:01,221.633,5.075,658666.602,658666.602,2.69662
sh688357,建龙微纳,35.8,0.29,0.817,35.78,35.8,35.51,35.98,36.35,35.08,873154,31269948,15:00:03,47.733,2.063,358214.3525,358214.3525,0.87263
sh688358,祥生医疗,30.1,0.46,1.552,30.1,30.12,29.64,29.68,30.22,29.39,960028,28628269,15:00:03,23.889,2.411,337498.09513,337046.59513,0.85735
sh688359,三孚新科,96.49,4.69,5.109,96.49,96.5,91.8,92.97,97.5,90.3,5571084,526516238,15:00:03,-689.214,15.323,952801.572403,952801.572403,5.64182
sh688360,德马科技,19.16,0.38,2.023,19.15,19.16,18.78,18.78,19.24,18.77,2275413,43403192,15:00:03,39.102,3.438,505336.697972,483380.04306,0.90192
sh688361,中科飞测,176.49,2.66,1.53,176.41,176.49,173.83,173.8,180.06,171.05,4295104,756826999,15:00:00,-4412.25,24.252,6180030.969813,4382088.847344,1.72987
sh688362,甬矽电子,48.65,1.12,2.356,48.64,48.65,47.53,48.34,49.68,47.82,12530146,611385937,15:00:03,304.063,7.826,1997036.238715,1997036.238715,3.05248
sh688363,华熙生物,43.19,-0.08,-0.185,43.18,43.19,43.27,43.26,43.26,42.56,2307672,99032446,15:00:03,119.972,2.947,2080368.327198,2080368.327198,0.47909
sh688365,光云科技,19.88,1.43,7.751,19.87,19.88,18.45,18.41,20.17,18.41,24245807,469529095,15:00:03,-104.632,8.934,846539.471792,846539.471792,5.69385
