# 数据单位说明: 价格(元), 成交量(股), 成交额(元), 换手率(%)
日期,开盘,最高,最低,收盘,成交量,成交额,流动股本,换手率
2023-04-26,4.68,4.72,4.58,4.71,22598.0,108178.0,32811381.0,0.0006887244398521354
2023-04-27,4.62,4.71,4.62,4.68,25700.0,124662.0,32811381.0,0.0007832648068059068
2023-04-28,4.82,4.82,4.7,4.8,176758.0,878129.0,32811381.0,0.005387094191494104
2023-05-04,4.75,4.81,4.67,4.81,147710.0,734992.0,32811381.0,0.004501791619194571
2023-05-05,4.8,4.98,4.76,4.97,224580.0,1146319.0,32811381.0,0.006844576276749827
2023-05-08,4.94,5.17,4.91,5.07,308843.0,1628288.0,32811381.0,0.009412679094488586
2023-05-09,5.13,5.13,5.01,5.01,225410.0,1188745.0,32811381.0,0.006869872377514376
2023-05-10,5.01,5.05,4.87,4.95,114746.0,589600.0,32811381.0,0.003497140214854108
2023-05-11,4.97,5.05,4.94,5.01,61759.0,321031.0,32811381.0,0.0018822432374912838
2023-05-12,5.02,5.02,4.97,4.99,31635.0,164401.0,32811381.0,0.0009641471658873486
2023-05-15,5.04,5.05,4.96,4.99,128352.0,669248.0,32811381.0,0.003911813404013686
2023-05-16,4.96,4.98,4.8,4.88,326567.0,1656889.0,32811381.0,0.00995285751611613
2023-05-17,4.88,4.95,4.87,4.92,206751.0,1059027.0,32811381.0,0.0063011977459894175
2023-05-18,4.91,4.96,4.88,4.96,125913.0,644872.0,32811381.0,0.0038374794404417174
2023-05-19,4.91,4.96,4.87,4.96,95733.0,491665.0,32811381.0,0.002917676643966921
2023-05-22,4.95,4.97,4.95,4.96,98995.0,512076.0,32811381.0,0.003017093367694581
2023-05-23,4.98,5.04,4.95,4.99,142044.0,737432.0,32811381.0,0.00432910763493923
2023-05-24,4.96,5.05,4.96,5.04,115573.0,604578.0,32811381.0,0.0035223448839291466
2023-05-25,5.03,5.03,4.92,4.97,56196.0,290542.0,32811381.0,0.0017126984079091337
2023-05-26,4.92,4.99,4.92,4.98,93914.0,485928.0,32811381.0,0.0028622385628937715
2023-05-29,4.96,5.02,4.95,5.02,45728.0,236725.0,32811381.0,0.0013936627659774515
2023-05-30,4.94,4.98,4.93,4.98,27676.0,143240.0,32811381.0,0.0008434878129634348
2023-05-31,4.9,4.98,4.9,4.98,19613.0,101257.0,32811381.0,0.0005977499087892704
2023-06-01,4.97,4.97,4.93,4.95,40238.0,207470.0,32811381.0,0.0012263427741733882
2023-06-02,4.95,5.03,4.91,5.01,199678.0,1034797.0,32811381.0,0.006085632299353691
2023-06-05,5.04,5.04,4.97,5.01,48540.0,253152.0,32811381.0,0.0014793647362785491
2023-06-06,4.99,4.99,4.93,4.97,10990.0,56714.0,32811381.0,0.0003349447559064948
2023-06-07,4.99,4.99,4.93,4.99,32920.0,170750.0,32811381.0,0.001003310406227644
2023-06-08,5.0,5.0,4.92,4.96,19033.0,98082.0,32811381.0,0.0005800731154839231
2023-06-09,4.94,4.97,4.89,4.92,71060.0,364989.0,32811381.0,0.0021657119522034136
2023-06-12,4.95,4.95,4.81,4.92,101374.0,514793.0,32811381.0,0.003089598697476342
2023-06-13,4.94,4.95,4.91,4.91,59344.0,304849.0,32811381.0,0.0018086407274353982
2023-06-14,4.87,4.91,4.87,4.91,38020.0,193852.0,32811381.0,0.0011587442783953532
2023-06-15,4.89,4.93,4.87,4.91,94800.0,483228.0,32811381.0,0.0028892413885291813
2023-06-16,4.87,4.95,4.87,4.95,27125.0,139117.0,32811381.0,0.0008266948593233549
2023-06-19,4.86,4.95,4.86,4.94,56081.0,285650.0,32811381.0,0.0017091935264779011
2023-06-20,4.95,4.95,4.87,4.9,25735.0,131304.0,32811381.0,0.0007843315098501949
2023-06-21,4.92,5.01,4.89,4.97,164328.0,849516.0,32811381.0,0.005008262224622609
2023-06-26,4.9,5.02,4.87,4.93,171669.0,877043.0,32811381.0,0.005231995568854599
2023-06-27,4.93,4.93,4.84,4.89,80030.0,407317.0,32811381.0,0.002439092703839561
2023-06-28,4.88,4.91,4.86,4.91,82479.0,418971.0,32811381.0,0.0025137314397098982
2023-06-29,4.91,5.16,4.9,5.06,527652.0,2774496.0,32811381.0,0.016081371277850205
2023-06-30,5.1,5.1,5.01,5.05,436679.0,2295897.0,32811381.0,0.013308766247906481
2023-07-03,5.08,5.08,5.0,5.04,231224.0,1210810.0,32811381.0,0.007047066991785564
2023-07-04,5.0,5.29,5.0,5.25,1103622.0,5974615.0,32811381.0,0.03363534134695519
2023-07-05,5.3,5.3,5.15,5.21,499293.0,2684468.0,32811381.0,0.015217067516908234
2023-07-06,5.17,5.2,5.13,5.16,281804.0,1494368.0,32811381.0,0.008588605276931196
2023-07-07,5.13,5.23,5.13,5.21,338569.0,1807979.0,32811381.0,0.010318645228617473
2023-07-10,5.17,5.26,5.07,5.08,227081.0,1198040.0,32811381.0,0.0069207998285716775
2023-07-11,5.06,5.12,4.97,5.02,600065.0,3091745.0,32811381.0,0.01828831892202282
2023-07-12,5.02,5.02,4.93,4.93,294557.0,1506488.0,32811381.0,0.00897728138903998
2023-07-13,4.9,5.02,4.9,5.02,122251.0,624198.0,32811381.0,0.003725871824779335
2023-07-14,4.97,5.06,4.97,5.03,127579.0,659776.0,32811381.0,0.0038882545053498356
2023-07-17,5.04,5.04,4.97,4.99,28866.0,148529.0,32811381.0,0.0008797557164692336
2023-07-18,5.05,5.05,4.97,4.97,28223.0,144711.0,32811381.0,0.0008601588576841676
2023-07-19,5.02,5.02,4.92,5.0,66151.0,336700.0,32811381.0,0.0020160992309345344
2023-07-20,5.02,5.02,4.94,4.96,20782.0,106463.0,32811381.0,0.0006333777904684963
2023-07-21,5.07,5.07,4.94,4.98,112400.0,576954.0,32811381.0,0.0034256406336569617
2023-07-24,4.93,5.0,4.92,4.99,47731.0,244417.0,32811381.0,0.0014547086573405733
2023-07-25,4.97,5.05,4.97,5.05,139241.0,720452.0,32811381.0,0.004243679959706664
2023-07-26,5.0,5.05,4.96,5.0,114956.0,590993.0,32811381.0,0.003503540433119837
2023-07-27,5.03,5.06,5.01,5.01,123862.0,641791.0,32811381.0,0.003774970642046429
2023-07-28,4.99,5.04,4.96,5.04,116199.0,598469.0,32811381.0,0.0035414236298069867
2023-07-31,5.07,5.08,5.04,5.04,243168.0,1265578.0,32811381.0,0.007411087024956371
2023-08-01,5.1,5.1,5.02,5.03,94572.0,491812.0,32811381.0,0.0028822925801263895
2023-08-02,5.07,5.07,4.99,5.02,136250.0,702270.0,32811381.0,0.004152522565264778
2023-08-03,4.99,5.03,4.99,5.01,63400.0,326364.0,32811381.0,0.0019322563716534821
2023-08-04,5.03,5.04,5.0,5.01,128014.0,661613.0,32811381.0,0.003901512100328846
2023-08-07,4.99,5.01,4.98,4.99,34195.0,175832.0,32811381.0,0.0010421688742695712
2023-08-08,5.03,5.03,4.97,5.0,66454.0,341039.0,32811381.0,0.002025333831575087
2023-08-09,4.99,5.02,4.98,5.0,55108.0,283808.0,32811381.0,0.001679539181846689
2023-08-10,5.03,5.03,5.0,5.0,24468.0,126168.0,32811381.0,0.0007457168596469621
2023-08-11,5.02,5.02,4.94,4.99,69443.0,355328.0,32811381.0,0.002116430271557299
2023-08-14,4.95,5.0,4.94,4.99,54000.0,275510.0,32811381.0,0.0016457704111875085
2023-08-15,4.94,4.98,4.94,4.97,58589.0,298928.0,32811381.0,0.0017856304189086097
2023-08-16,4.93,4.97,4.93,4.97,44489.0,226556.0,32811381.0,0.0013559014782096492
2023-08-17,4.89,4.96,4.86,4.89,155286.0,783680.0,32811381.0,0.004732687112438212
2023-08-18,4.89,4.9,4.87,4.87,66497.0,334689.0,32811381.0,0.0020266443524580694
2023-08-21,4.91,4.92,4.85,4.87,143266.0,718094.0,32811381.0,0.004366350809799807
2023-08-22,4.87,4.88,4.81,4.87,74885.0,373234.0,32811381.0,0.0022822873563291958
2023-08-23,4.85,4.89,4.82,4.88,43108.0,214889.0,32811381.0,0.0013138124238050205
2023-08-24,4.82,4.86,4.81,4.85,94072.0,466864.0,32811381.0,0.002867053965207987
2023-08-25,4.87,4.92,4.77,4.82,165099.0,822175.0,32811381.0,0.0050317601688267865
2023-08-28,4.97,4.97,4.85,4.86,186683.0,945581.0,32811381.0,0.005689580697624401
2023-08-29,4.84,4.92,4.83,4.9,305856.0,1535639.0,32811381.0,0.009321643608966047
2023-08-30,4.96,4.96,4.87,4.89,276432.0,1391011.0,32811381.0,0.008424881598247877
2023-08-31,4.88,4.88,4.85,4.88,111782.0,559360.0,32811381.0,0.003406805705617816
2023-09-01,4.88,5.03,4.88,4.99,692585.0,3548474.0,32811381.0,0.021108072226524083
2023-09-04,5.15,5.54,5.14,5.36,1912845.0,10469077.0,32811381.0,0.05829821670718462
2023-09-05,5.39,5.39,5.15,5.19,698239.0,3756271.0,32811381.0,0.02128039048402138
2023-09-06,5.16,5.23,5.14,5.22,286381.0,1532185.0,32811381.0,0.008728099557894256
2023-09-07,5.21,5.21,5.04,5.08,475327.0,2501227.0,32811381.0,0.014486650226639348
2023-09-08,5.11,5.13,5.04,5.1,144820.0,756618.0,32811381.0,0.004413712424966203
2023-09-11,5.11,5.13,5.07,5.09,155905.0,816901.0,32811381.0,0.004751552517707194
2023-09-12,5.09,5.12,5.08,5.1,56300.0,295376.0,32811381.0,0.0017158680398121615
2023-09-13,5.1,5.11,5.01,5.06,191990.0,998128.0,32811381.0,0.005851323356368328
2023-09-14,5.07,5.11,5.03,5.06,129053.0,669598.0,32811381.0,0.003933177942129287
2023-09-15,5.1,5.1,5.02,5.04,128333.0,664854.0,32811381.0,0.003911234336646787
2023-09-18,5.03,5.07,5.02,5.05,338809.0,1759593.0,32811381.0,0.010325959763778305
2023-09-19,5.05,5.05,5.02,5.03,238879.0,1238081.0,32811381.0,0.007280370186186312
2023-09-20,5.08,5.08,5.02,5.03,115721.0,599721.0,32811381.0,0.0035268555139449935
2023-09-21,5.01,5.05,4.99,5.03,108564.0,560635.0,32811381.0,0.0033087299800029753
2023-09-22,5.03,5.04,5.01,5.03,127231.0,658488.0,32811381.0,0.0038776484293666274
2023-09-25,5.06,5.06,4.97,4.99,172168.0,884516.0,32811381.0,0.005247203706543166
2023-09-26,4.98,5.01,4.96,4.97,111379.0,571072.0,32811381.0,0.0033945233819935835
2023-09-27,5.0,5.01,4.96,4.98,114048.0,584547.0,32811381.0,0.0034758671084280175
2023-09-28,4.98,4.98,4.94,4.98,210152.0,1073435.0,32811381.0,0.006404850804664393
2023-10-09,4.95,5.01,4.93,4.96,112929.0,576057.0,32811381.0,0.0034417630882406323
2023-10-10,4.94,4.97,4.89,4.89,88029.0,444968.0,32811381.0,0.00268288006530417
2023-10-11,4.92,4.93,4.86,4.89,65517.0,329838.0,32811381.0,0.0019967766672179996
2023-10-12,4.89,4.92,4.88,4.9,84642.0,426310.0,32811381.0,0.002579653687846909
2023-10-13,4.88,4.88,4.83,4.84,134876.0,673769.0,32811381.0,0.004110646851469007
2023-10-16,4.88,4.88,4.84,4.86,162627.0,812701.0,32811381.0,0.004956420456670202
2023-10-17,4.85,4.87,4.85,4.87,126342.0,631695.0,32811381.0,0.0038505541720417072
2023-10-18,4.89,4.89,4.82,4.85,94242.0,469404.0,32811381.0,0.0028722350942802437
2023-10-19,4.81,4.85,4.8,4.82,105411.0,523127.0,32811381.0,0.003212635274327527
2023-10-20,4.84,4.84,4.79,4.84,93181.0,460918.0,32811381.0,0.002839898753423393
2023-10-23,4.81,4.83,4.76,4.81,179820.0,888004.0,32811381.0,0.005480415469254403
2023-10-24,4.81,4.85,4.8,4.85,51980.0,258019.0,32811381.0,0.0015842064069171609
2023-10-25,4.86,4.91,4.86,4.89,89727.0,450006.0,32811381.0,0.002734630401567066
2023-10-26,4.89,4.91,4.84,4.88,41554.0,207677.0,32811381.0,0.0012664508086386245
2023-10-27,4.87,4.97,4.87,4.93,237166.0,1201115.0,32811381.0,0.007228162691475863
2023-10-30,4.9,4.97,4.9,4.96,203313.0,1035731.0,32811381.0,0.00619641702981048
2023-10-31,5.01,5.03,4.96,5.0,335618.0,1725955.0,32811381.0,0.010228706923369059
2023-11-01,5.02,5.02,4.95,4.98,133087.0,681134.0,32811381.0,0.004056123087290962
2023-11-02,4.97,4.99,4.9,4.96,86038.0,437694.0,32811381.0,0.00262219990069909
2023-11-03,4.93,4.97,4.87,4.94,414617.0,2095755.0,32811381.0,0.012636377603246873
2023-11-06,4.94,5.0,4.92,4.99,229004.0,1171274.0,32811381.0,0.006979407541547855
2023-11-07,5.01,5.2,4.97,5.11,888778.0,4677210.0,32811381.0,0.027087491379896505
2023-11-08,5.19,6.63,5.19,6.63,7462966.0,47580366.0,32811381.0,0.22745053004626656
2023-11-09,6.83,7.94,6.81,7.62,12873870.0,96554787.0,32811381.0,0.39235989487915796
2023-11-10,6.7,6.92,6.16,6.5,7947750.0,53023328.0,32811381.0,0.24222540343547258
2023-11-13,6.46,6.5,6.16,6.44,4740856.0,30949501.0,32811381.0,0.14448815793519937
2023-11-14,6.41,6.44,6.14,6.41,4475604.0,28896365.0,32811381.0,0.136404011766527
2023-11-15,6.37,6.62,6.27,6.44,3888863.0,25776169.0,32811381.0,0.11852177145484977
2023-11-16,6.42,6.46,6.01,6.06,2829614.0,18157021.0,32811381.0,0.08623879622744315
2023-11-17,6.07,6.48,6.01,6.24,3254359.0,21071378.0,32811381.0,0.09918384721447719
2023-11-20,6.17,6.79,6.01,6.59,5189786.0,34041893.0,32811381.0,0.15817030072583657
2023-11-21,6.44,7.95,6.44,6.99,8188245.0,60599415.0,32811381.0,0.2495550248250752
2023-11-22,7.0,7.8,6.68,7.62,7401242.0,55826937.0,32811381.0,0.22556935351181956
2023-11-23,7.4,8.28,7.2,7.25,7122756.0,56223555.0,32811381.0,0.2170818716834869
2023-11-24,7.04,8.51,7.04,8.2,9092941.0,73087836.0,32811381.0,0.27712765274951395
2023-11-27,8.94,10.34,8.45,10.29,11513640.0,112617743.0,32811381.0,0.3509038525382397
2023-11-28,9.28,11.16,9.26,9.72,10075478.0,105889006.0,32811381.0,0.30707265872167955
2023-11-29,9.7,10.23,8.35,8.84,6763728.0,65047546.0,32811381.0,0.2061396928096382
2023-11-30,8.57,8.96,8.06,8.51,4637996.0,40269336.0,32811381.0,0.14135327007418555
2023-12-01,8.57,8.67,7.87,7.92,4054787.0,34226106.0,32811381.0,0.12357867533829192
2023-12-04,8.03,8.11,7.51,7.92,2167841.0,17622645.0,32811381.0,0.06606978840665073
2023-12-05,7.92,9.15,7.68,9.15,6430870.0,57196078.0,32811381.0,0.19599510304061873
2023-12-06,8.94,9.57,8.67,8.93,4712715.0,44093213.0,32811381.0,0.14363049821036183
2023-12-07,8.74,9.25,8.74,9.01,4077606.0,37896456.0,32811381.0,0.12427413524593799
2023-12-08,9.11,9.24,8.82,9.08,3960251.0,36939171.0,32811381.0,0.12069747993843966
2023-12-11,9.12,9.17,8.47,8.49,2989465.0,26833771.0,32811381.0,0.09111061189408638
2023-12-12,8.59,8.91,8.32,8.85,2635313.0,23411814.0,32811381.0,0.08031703999292197
2023-12-13,8.74,9.61,8.66,9.26,5558597.0,52617722.0,32811381.0,0.16941063833917872
2023-12-14,9.28,9.95,8.98,9.6,7078482.0,69865974.0,32811381.0,0.21573252280969216
2023-12-15,9.51,9.75,9.13,9.52,4059419.0,39474463.0,32811381.0,0.12371984586689601
2023-12-18,9.52,11.11,9.4,10.41,8969999.0,94284806.0,32811381.0,0.2733807211589174
2023-12-19,10.2,10.29,9.67,9.95,6230353.0,63597349.0,32811381.0,0.18988390034543198
2023-12-20,9.95,10.32,9.79,10.11,5173427.0,53820220.0,32811381.0,0.15767172372293625
2023-12-21,10.0,10.33,8.55,8.67,6211306.0,60604574.0,32811381.0,0.18930340054873032
2023-12-22,8.46,8.91,8.45,8.74,2848110.0,25353665.0,32811381.0,0.08680250307050472
2023-12-25,8.74,9.31,8.74,9.31,4024610.0,37734789.0,32811381.0,0.12265896397350663
2023-12-26,9.49,9.91,9.15,9.84,5531032.0,54728007.0,32811381.0,0.16857053349872717
2023-12-27,9.84,9.84,9.38,9.6,3522975.0,34764291.0,32811381.0,0.10737051878432059
2023-12-28,9.6,9.81,9.48,9.61,3419028.0,33992666.0,32811381.0,0.10420250217447416
2023-12-29,9.6,10.08,9.53,10.0,3644912.0,37209123.0,32811381.0,0.11108682075893117
2024-01-02,10.19,10.59,10.0,10.59,5633200.0,60116068.0,32811381.0,0.17168433111669393
2024-01-03,10.58,10.62,10.23,10.39,3795068.0,40564276.0,32811381.0,0.11566315968230657
2024-01-04,10.4,10.44,9.93,10.44,3411686.0,35983309.0,32811381.0,0.10397873835301233
2024-01-05,10.41,10.68,9.66,9.82,3325423.0,34584830.0,32811381.0,0.10134968107559995
2024-01-08,9.84,10.06,9.42,9.44,2514934.0,25239897.0,32811381.0,0.07664822154239713
2024-01-09,9.51,9.61,8.56,9.01,3174308.0,29612893.0,32811381.0,0.09674411448881107
2024-01-10,8.94,9.22,8.77,9.07,2141808.0,19879387.0,32811381.0,0.06527637468230917
2024-01-11,9.01,9.16,8.88,9.07,1198999.0,11159078.0,32811381.0,0.03654216809710021
2024-01-12,9.06,9.13,8.17,8.19,2384805.0,20987899.0,32811381.0,0.07268225010096345
2024-01-15,8.18,8.23,7.78,7.86,1374453.0,11270016.0,32811381.0,0.04188951998088712
2024-01-16,7.86,8.5,7.56,8.37,2478238.0,20655091.0,32811381.0,0.07552982911630571
2024-01-17,8.34,8.78,8.22,8.27,2363796.0,20680709.0,32811381.0,0.07204195397932199
2024-01-18,8.26,8.69,7.98,8.66,2444359.0,21263635.0,32811381.0,0.07449729104666457
2024-01-19,8.54,9.11,8.54,9.04,2648839.0,24330723.0,32811381.0,0.0807292750036946
2024-01-22,8.93,9.12,8.38,8.57,2433328.0,22094745.0,32811381.0,0.07416109672433477
2024-01-23,8.41,8.84,8.41,8.7,1267170.0,11286615.0,32811381.0,0.03861983133230509
2024-01-24,8.9,9.18,8.65,9.02,3221910.0,29646771.0,32811381.0,0.09819489158350268
2024-01-25,8.95,9.08,8.56,8.75,2778992.0,25284151.0,32811381.0,0.08469597789864437
2024-01-26,8.68,9.01,8.59,8.6,1432604.0,13024261.0,32811381.0,0.04366180137312721
2024-01-29,8.74,8.74,7.79,7.88,1879664.0,15779953.0,32811381.0,0.05728695174396957
2024-01-30,7.88,8.15,7.58,7.79,1634693.0,13151985.0,32811381.0,0.049820914273617435
2024-01-31,7.63,8.08,7.63,7.91,1778460.0,14510625.0,32811381.0,0.05420253417556548
2024-02-01,7.78,7.86,7.49,7.5,1474471.0,11548272.0,32811381.0,0.04493779155470475
2024-02-02,7.58,7.6,6.53,6.9,1860596.0,13506211.0,32811381.0,0.05670581192544136
2024-02-05,6.78,7.66,6.16,7.35,3311946.0,24012922.0,32811381.0,0.10093893944908933
2024-02-06,7.19,8.88,7.04,8.88,5220464.0,43501065.0,32811381.0,0.1591052811827701
2024-02-07,8.81,9.11,8.19,8.21,4810287.0,43392334.0,32811381.0,0.14660422247999863
2024-02-08,7.96,8.18,7.08,7.87,3606133.0,28765748.0,32811381.0,0.1099049442630897
2024-02-19,7.88,8.05,7.77,8.0,1968925.0,16075759.0,32811381.0,0.06000737975643269
2024-02-20,7.93,8.2,7.89,8.18,2339336.0,19493130.0,32811381.0,0.07129648093751373
2024-02-21,8.19,8.73,7.98,8.13,2554495.0,22183346.0,32811381.0,0.077853931231971
2024-02-22,8.04,8.23,7.87,8.06,1592304.0,13185297.0,32811381.0,0.04852901497806508
2024-02-23,8.11,8.11,7.82,7.85,1624829.0,13222959.0,32811381.0,0.04952028687850719
2024-02-26,7.79,7.93,7.77,7.87,1292422.0,10439465.0,32811381.0,0.03938944234014411
2024-02-27,7.82,8.51,7.82,8.34,2922499.0,24704452.0,32811381.0,0.08906967372083485
2024-02-28,8.21,8.5,7.93,7.94,2728246.0,23206175.0,32811381.0,0.08314938039334584
2024-02-29,7.94,8.19,7.88,8.15,1340332.0,11163515.0,32811381.0,0.040849606421625474
2024-03-01,8.15,8.3,8.13,8.26,1481203.0,12565668.0,32811381.0,0.04514296426596613
2024-03-04,8.3,8.3,7.92,7.98,1213214.0,10016796.0,32811381.0,0.036975401919230405
2024-03-05,8.01,8.02,7.73,7.73,1266619.0,10212089.0,32811381.0,0.038603038378665015
2024-03-06,7.68,7.93,7.68,7.8,1105292.0,8917638.0,32811381.0,0.03368623832078266
2024-03-07,7.84,7.89,7.54,7.56,920129.0,7278546.0,32811381.0,0.0280429830125102
2024-03-08,7.58,7.85,7.5,7.82,1275774.0,10107918.0,32811381.0,0.03888205741782097
2024-03-11,7.77,7.9,7.76,7.89,732083.0,5900255.0,32811381.0,0.022311861850618234
2024-03-12,7.92,7.92,7.75,7.82,672766.0,5417896.0,32811381.0,0.02050404400838843
2024-03-13,7.87,7.87,7.69,7.69,963970.0,7682945.0,32811381.0,0.0293791352457856
2024-03-14,7.77,7.77,7.51,7.62,753794.0,5917035.0,32811381.0,0.022973552987605124
2024-03-15,7.71,8.41,7.54,8.3,3530385.0,29247888.0,32811381.0,0.10759635505741133
2024-03-18,8.33,8.36,8.06,8.2,1815066.0,15312498.0,32811381.0,0.055318183650971596
2024-03-19,8.17,8.2,8.01,8.05,864014.0,7202879.0,32811381.0,0.026332753260217848
2024-03-20,8.02,8.1,7.98,8.03,1160082.0,9585567.0,32811381.0,0.035356085743541245
2024-03-21,8.02,8.04,7.8,7.81,1145675.0,9274152.0,32811381.0,0.03491700029328238
2024-03-22,7.87,7.88,7.66,7.73,594825.0,4741693.0,32811381.0,0.018128618237677956
2024-03-25,7.68,7.79,7.57,7.57,508040.0,4014734.0,32811381.0,0.015483651846290773
2024-03-26,7.57,7.61,7.39,7.5,533793.0,4119162.0,32811381.0,0.01626853194627803
2024-03-27,7.49,7.82,7.49,7.69,1131273.0,8947224.0,32811381.0,0.03447806722917271
2024-03-28,7.66,7.85,7.58,7.82,1169756.0,9321042.0,32811381.0,0.0356509224649825
2024-03-29,7.77,7.92,7.69,7.92,1352582.0,10922864.0,32811381.0,0.04122295248712634
2024-04-01,7.92,7.96,7.86,7.95,610292.0,4969554.0,32811381.0,0.01860000955156383
2024-04-02,7.9,7.96,7.85,7.92,560337.0,4566213.0,32811381.0,0.017077519535066202
2024-04-03,7.98,7.98,7.77,7.9,371871.0,3018121.0,32811381.0,0.011333597936642776
2024-04-08,7.79,8.01,7.67,7.88,695546.0,5591433.0,32811381.0,0.021198315304070865
2024-04-09,7.87,7.97,7.83,7.92,403669.0,3281344.0,32811381.0,0.012302712890993524
2024-04-10,7.96,8.25,7.87,8.0,1690835.0,14093477.0,32811381.0,0.05153196691111538
2024-04-11,7.96,7.96,7.83,7.94,768085.0,6254634.0,32811381.0,0.023409103079202916
2024-04-12,7.87,8.01,7.7,7.9,580821.0,4709127.0,32811381.0,0.01770181511104333
2024-04-15,7.93,7.93,7.59,7.8,706960.0,5649801.0,32811381.0,0.021546182405428164
2024-04-16,7.8,7.8,7.32,7.39,724029.0,5554325.0,32811381.0,0.022066398241512603
2024-04-17,7.5,7.83,7.41,7.82,754968.0,5978984.0,32811381.0,0.023009333255433535
2024-04-18,7.9,8.16,7.73,8.0,944481.0,7729393.0,32811381.0,0.028785164513496095
2024-04-19,7.99,8.04,7.79,7.92,569717.0,4638363.0,32811381.0,0.017363395950935438
2024-04-22,8.0,8.64,7.9,8.53,2788457.0,24060963.0,32811381.0,0.08498444487904974
2024-04-23,8.84,9.68,8.8,9.08,6214064.0,58545494.0,32811381.0,0.18938745674862023
2024-04-24,8.74,9.31,8.53,8.93,3652048.0,33215417.0,32811381.0,0.11130430627104662
2024-04-25,8.97,8.97,8.4,8.46,2178059.0,19427866.0,32811381.0,0.0663812047411232
2024-04-26,8.21,8.6,8.21,8.42,1454891.0,12611695.0,32811381.0,0.0443410473945001
2024-04-29,8.46,8.47,8.17,8.33,1357576.0,11618598.0,32811381.0,0.04137515577293135
2024-04-30,8.35,8.84,8.22,8.73,2329612.0,20614397.0,32811381.0,0.07100012035458063
2024-05-06,8.62,8.88,8.53,8.64,1540189.0,13660780.0,32811381.0,0.04694069414511995
2024-05-07,8.55,9.14,8.45,8.87,2049785.0,18522881.0,32811381.0,0.0624717685610368
2024-05-08,8.78,9.12,8.63,8.84,1379173.0,12625878.0,32811381.0,0.04203337250571684
2024-05-09,8.84,9.08,8.64,9.06,2031374.0,18667924.0,32811381.0,0.061910652282511365
2024-05-10,9.2,9.3,8.94,9.15,1910994.0,17921839.0,32811381.0,0.05824180335475669
2024-05-13,9.23,9.71,9.19,9.55,3495293.0,34168855.0,47395881.0,0.07374676715050407
2024-05-14,9.23,9.68,9.21,9.38,1829526.0,17686946.0,47395881.0,0.03860094931034197
2024-05-15,9.28,9.6,8.92,9.01,1553607.0,14814586.0,47395881.0,0.03277936747288229
2024-05-16,8.94,9.04,8.6,8.7,1263618.0,11433096.0,47395881.0,0.026660924395518672
2024-05-17,8.74,9.61,8.62,9.6,1895113.0,17944894.0,47395881.0,0.03998476154499586
2024-05-20,9.53,10.05,9.29,9.43,1700710.0,16881088.0,47395881.0,0.03588307599978994
2024-05-21,9.52,9.52,8.89,9.01,2232726.0,20893381.0,47395881.0,0.04710801767773871
2024-05-22,9.02,9.58,8.97,9.03,1706082.0,16083292.0,47395881.0,0.035996419182502376
2024-05-23,9.03,9.49,8.72,9.22,3280259.0,30876728.0,47395881.0,0.06920979061450509
2024-05-24,9.11,9.13,8.74,8.78,2645840.0,24240428.0,47395881.0,0.05582426034026037
2024-05-27,8.71,8.84,8.58,8.77,867596.0,7747956.0,47395881.0,0.018305303787896673
2024-05-28,8.88,8.89,8.64,8.77,1309071.0,11823045.0,47395881.0,0.027619931782679595
2024-05-29,8.78,8.95,8.43,8.83,2159734.0,19240952.0,47395881.0,0.04556796823757744
2024-05-30,8.67,8.7,7.76,8.2,2619988.0,22549584.0,47395881.0,0.05527881209761667
2024-05-31,8.15,8.21,7.83,7.85,2012523.0,16550667.0,47395881.0,0.042461981031642816
2024-06-03,7.8,7.84,7.45,7.53,1502077.0,11742119.0,47395881.0,0.031692142192693916
2024-06-04,7.53,7.7,7.46,7.52,712477.0,5552361.0,47395881.0,0.015032466639875309
2024-06-05,7.61,7.64,7.3,7.45,730932.0,5523660.0,47395881.0,0.015421846468050672
2024-06-06,7.59,8.18,7.01,7.9,2705312.0,20958629.0,47395881.0,0.05707905292445139
2024-06-07,7.88,8.1,7.58,7.78,1688262.0,13300153.0,47395881.0,0.03562043714305047
2024-06-11,7.66,7.98,7.5,7.91,1186954.0,9369577.0,47395881.0,0.025043399868440043
2024-06-12,7.9,7.97,7.76,7.84,364838.0,2902569.0,47395881.0,0.007697673137461038
2024-06-13,7.81,7.87,7.66,7.66,1026496.0,8087107.0,47395881.0,0.021657915800742264
2024-06-14,7.68,7.76,7.54,7.59,705402.0,5449124.0,47395881.0,0.014883192064728157
2024-06-17,7.66,7.66,7.39,7.4,416404.0,3159581.0,47395881.0,0.008785657977325076
2024-06-18,7.41,7.52,7.33,7.35,591417.0,4442074.0,47395881.0,0.012478236241668342
2024-06-19,7.35,7.58,7.31,7.38,870067.0,6562204.0,47395881.0,0.01835743912007881
2024-06-20,7.34,7.61,7.15,7.16,768516.0,5690834.0,47395881.0,0.016214826769440156
2024-06-21,7.24,7.37,7.13,7.15,781434.0,5737380.0,47395881.0,0.01648738209972297
2024-06-24,7.14,7.14,6.85,6.86,567153.0,4016099.0,47395881.0,0.011966293020273218
2024-06-25,6.88,7.09,6.76,6.94,1230782.0,8640706.0,47395881.0,0.02596812157579685
2024-06-26,6.92,7.02,6.81,6.98,487910.0,3424351.0,47395881.0,0.010294354481985471
