序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
2355,1965,招商公路,9.19,0.44%,0.06%,1335.07万,1681.66万,-346.60万,3385.65万
2356,688665,四方光电,46.86,0.43%,0.20%,491.94万,401.54万,90.40万,926.74万
2357,301135,瑞德智能,27.99,0.43%,0.31%,324.45万,258.01万,66.44万,663.34万
2358,603191,望变电气,21.04,0.43%,1.38%,4474.31万,4287.98万,186.33万,9512.03万
2359,880,潍柴重机,27.84,0.43%,1.40%,4346.19万,4196.20万,149.98万,8810.68万
2360,737,北方铜业,13.91,0.43%,0.49%,6492.32万,6280.51万,211.81万,1.31亿
2361,688371,菲沃泰,21.04,0.43%,0.08%,270.24万,265.74万,4.50万,554.52万
2362,601328,交通银行,6.96,0.43%,0.17%,1.82亿,1.31亿,5114.64万,3.17亿
2363,600977,中国电影,14.1,0.43%,0.72%,7840.89万,1.12亿,-3363.54万,1.91亿
2364,600819,耀皮玻璃,7.01,0.43%,0.22%,479.08万,636.81万,-157.74万,1144.72万
2365,600739,辽宁成大,11.73,0.43%,0.13%,1136.29万,1121.99万,14.30万,2281.96万
2366,600690,海尔智家,21.14,0.43%,0.23%,1.69亿,1.25亿,4401.65万,2.99亿
2367,600259,中稀有色,92.48,0.43%,1.05%,1.46亿,1.64亿,-1763.36万,3.26亿
2368,300577,开润股份,18.84,0.43%,0.16%,205.47万,195.77万,9.70万,416.87万
2369,300413,芒果超媒,21.05,0.43%,0.31%,3297.20万,2981.91万,315.29万,6768.59万
2370,300080,易成新能,4.63,0.43%,0.41%,1535.86万,1825.35万,-289.50万,3506.73万
2371,2456,欧菲光,9.39,0.43%,0.58%,8236.17万,9311.73万,-1075.56万,1.80亿
2372,2322,理工能科,14.12,0.43%,0.34%,842.39万,798.62万,43.77万,1661.36万
2373,2219,新里程,2.34,0.43%,3.35%,1.31亿,1.29亿,291.23万,2.61亿
2374,898,鞍钢股份,2.34,0.43%,0.12%,969.59万,1103.78万,-134.19万,2166.04万
2375,831,中国稀土,50.86,0.43%,0.51%,1.51亿,1.14亿,3697.73万,2.73亿
2376,795,英洛华,9.3,0.43%,0.32%,1511.57万,1588.65万,-77.08万,3399.99万
2377,709,河钢股份,2.33,0.43%,0.23%,2569.25万,2901.14万,-331.90万,5571.80万
2378,300800,力合科技,11.79,0.43%,0.32%,376.46万,482.02万,-105.57万,885.11万
2379,301138,华研精机,37.83,0.42%,0.37%,489.64万,453.01万,36.63万,960.46万
2380,301628,强达电路,108.7,0.42%,2.10%,2865.28万,2970.44万,-105.16万,6379.40万
2381,688669,聚石化学,26.08,0.42%,0.54%,957.26万,741.61万,215.66万,1725.21万
2382,3022,联泓新科,21.71,0.42%,0.22%,3517.43万,2740.98万,776.45万,6536.57万
2383,688329,艾隆科技,24.1,0.42%,0.50%,423.20万,493.66万,-70.46万,928.70万
2384,300826,测绘股份,16.65,0.42%,0.29%,484.82万,299.79万,185.03万,808.27万
2385,603099,长白山,36.0,0.42%,0.76%,3849.13万,3190.78万,658.35万,7199.66万
2386,603733,仙鹤股份,21.75,0.42%,0.08%,648.57万,532.36万,116.21万,1202.03万
2387,603192,汇得科技,23.79,0.42%,0.19%,275.53万,295.92万,-20.39万,631.32万
2388,603666,亿嘉和,26.0,0.42%,0.25%,795.94万,512.91万,283.03万,1350.98万
2389,601577,长沙银行,9.51,0.42%,0.12%,2817.13万,1906.86万,910.27万,4769.52万
2390,600546,山煤国际,11.93,0.42%,0.31%,3571.61万,3563.74万,7.87万,7301.73万
2391,300402,宝色股份,19.15,0.42%,0.32%,649.47万,819.90万,-170.44万,1506.70万
2392,300386,飞天诚信,14.27,0.42%,0.48%,870.55万,814.87万,55.68万,1700.39万
2393,2671,龙泉股份,4.76,0.42%,0.46%,653.45万,517.17万,136.28万,1214.89万
2394,2581,ST未名,7.21,0.42%,0.32%,494.19万,403.57万,90.62万,933.01万
2395,2529,*ST海源,7.13,0.42%,0.29%,328.02万,216.40万,111.62万,546.91万
2396,2510,天汽模,7.09,0.42%,0.50%,1748.17万,1768.10万,-19.93万,3550.66万
2397,166,申万宏源,4.77,0.42%,0.10%,6170.62万,4034.47万,2136.15万,1.06亿
2398,61,农产品,7.33,0.41%,0.15%,1075.78万,849.61万,226.18万,1955.65万
2399,1395,亚联机械,39.09,0.41%,0.21%,198.92万,159.40万,39.52万,379.81万
2400,2586,ST围海,4.89,0.41%,0.14%,386.38万,348.36万,38.02万,742.81万
2401,688329,艾隆科技,24.1,0.42%,0.50%,423.20万,493.66万,-70.46万,928.70万
2402,300826,测绘股份,16.65,0.42%,0.29%,484.82万,299.79万,185.03万,808.27万
2403,603099,长白山,36.0,0.42%,0.76%,3849.13万,3190.78万,658.35万,7199.66万
2404,603733,仙鹤股份,21.75,0.42%,0.08%,648.57万,532.36万,116.21万,1202.03万
2405,603192,汇得科技,23.79,0.42%,0.19%,275.53万,295.92万,-20.39万,631.32万
2406,603666,亿嘉和,26.0,0.42%,0.25%,795.94万,512.91万,283.03万,1350.98万
2407,601577,长沙银行,9.51,0.42%,0.12%,2817.13万,1906.86万,910.27万,4769.52万
2408,600738,丽尚国潮,4.81,0.42%,0.43%,669.43万,836.53万,-167.09万,1595.13万
2409,600660,福耀玻璃,59.28,0.42%,0.20%,1.34亿,1.05亿,2837.27万,2.42亿
2410,600572,康恩贝,4.82,0.42%,9.42%,6.23亿,5.53亿,7066.13万,11.88亿
2411,600546,山煤国际,11.93,0.42%,0.31%,3571.61万,3563.74万,7.87万,7301.73万
2412,300402,宝色股份,19.15,0.42%,0.32%,649.47万,819.90万,-170.44万,1506.70万
2413,300386,飞天诚信,14.27,0.42%,0.48%,870.55万,814.87万,55.68万,1700.39万
2414,2671,龙泉股份,4.76,0.42%,0.46%,653.45万,517.17万,136.28万,1214.89万
2415,2581,ST未名,7.21,0.42%,0.32%,494.19万,403.57万,90.62万,933.01万
2416,2529,*ST海源,7.13,0.42%,0.29%,328.02万,216.40万,111.62万,546.91万
2417,2510,天汽模,7.09,0.42%,0.50%,1748.17万,1768.10万,-19.93万,3550.66万
2418,166,申万宏源,4.77,0.42%,0.10%,6170.62万,4034.47万,2136.15万,1.06亿
2419,61,农产品,7.33,0.41%,0.15%,1075.78万,849.61万,226.18万,1955.65万
2420,1395,亚联机械,39.09,0.41%,0.21%,198.92万,159.40万,39.52万,379.81万
2421,2586,ST围海,4.89,0.41%,0.14%,386.38万,348.36万,38.02万,742.81万
2422,300834,星辉环材,41.61,0.41%,2.04%,7680.51万,8201.11万,-520.60万,1.63亿
2423,526,学大教育,32.0,0.41%,0.41%,882.12万,670.22万,211.90万,1574.10万
2424,301317,鑫磊股份,64.06,0.41%,4.31%,7623.78万,6413.22万,1210.56万,1.45亿
2425,301028,鼎熔岩,14.66,0.41%,0.20%,303.77万,369.51万,-65.73万,721.09万
2426,688004,博汇科技,22.29,0.41%,0.53%,548.75万,384.62万,164.13万,940.35万
2427,688625,呈和科技,68.51,0.41%,0.65%,4620.32万,3697.33万,922.99万,8444.17万
2428,695,滨海能源,14.85,0.41%,3.08%,4857.15万,5004.82万,-147.67万,1.01亿
2429,688199,久日新材,26.98,0.41%,0.67%,1634.97万,1171.35万,463.62万,2909.00万
2430,688202,美迪西,71.6,0.41%,1.06%,5670.92万,4096.46万,1574.45万,1.01亿
2431,603015,弘讯科技,12.24,0.41%,0.19%,487.66万,438.54万,49.11万,940.14万
2432,300832,新产业,46.15,0.41%,0.28%,4064.97万,4570.98万,-506.01万,8783.89万
2433,600370,三房巷,2.44,0.41%,0.55%,2614.21万,2360.78万,253.43万,5370.26万
2434,603506,南都物业,12.23,0.41%,0.20%,180.27万,251.03万,-70.76万,454.63万
2435,688022,瀚川智能,17.0,0.41%,0.34%,473.47万,514.06万,-40.60万,1027.37万
2436,603617,君禾股份,7.35,0.41%,0.20%,206.98万,336.28万,-129.30万,567.86万
2437,600764,中国海防,24.3,0.41%,0.15%,1176.40万,1269.09万,-92.68万,2527.13万
2438,600637,东方明珠,9.7,0.41%,0.23%,3447.80万,3867.15万,-419.35万,7745.71万
2439,300786,国林科技,14.74,0.41%,0.60%,617.13万,641.88万,-24.75万,1284.54万
2440,300726,宏达电子,44.19,0.41%,0.56%,2764.41万,2373.90万,390.50万,5263.76万
2441,300675,建科院,14.84,0.41%,0.28%,303.45万,293.38万,10.07万,605.59万
2442,300669,沪宁股份,32.08,0.41%,0.21%,705.35万,489.44万,215.91万,1202.48万
2443,300549,优德精密,17.18,0.41%,0.40%,380.53万,273.99万,106.54万,695.97万
2444,300546,雄帝科技,21.78,0.41%,0.55%,710.47万,792.39万,-81.92万,1612.41万
2445,300543,朗科智能,9.7,0.41%,0.34%,330.34万,429.58万,-99.24万,834.81万
2446,300425,中建环能,4.86,0.41%,0.32%,599.97万,449.71万,150.26万,1064.70万
2447,300315,掌趣科技,4.95,0.41%,0.59%,3419.57万,3846.13万,-426.56万,7488.89万
2448,300306,远方信息,12.35,0.41%,0.33%,323.00万,306.75万,16.25万,639.27万
2449,2673,西部证券,7.37,0.41%,0.14%,3111.04万,1559.02万,1552.02万,4766.80万
2450,2670,国盛证券,14.56,0.41%,0.16%,1784.47万,1965.73万,-181.26万,3860.16万
2451,2384,东山精密,146.39,0.40%,1.52%,15.05亿,15.35亿,-2979.70万,30.81亿
2452,881,中广核技,7.52,0.40%,0.22%,687.02万,789.17万,-102.15万,1516.78万
2453,720,新能泰山,4.99,0.40%,4.42%,1.51亿,1.20亿,3052.89万,2.75亿
2454,603004,鼎龙科技,22.98,0.39%,0.75%,540.20万,452.91万,87.29万,1022.72万
2455,688737,中自科技,25.94,0.39%,0.14%,220.26万,206.37万,13.89万,428.22万
2456,2548,金新农,5.09,0.39%,0.72%,1654.91万,1253.33万,401.58万,2958.40万
2457,603022,新通联,10.34,0.39%,0.93%,1123.90万,809.08万,314.82万,1936.28万
2458,603298,杭叉集团,25.64,0.39%,0.11%,1937.42万,1619.60万,317.82万,3701.86万
2459,601788,光大证券,15.63,0.39%,0.09%,2873.07万,2364.04万,509.03万,5525.73万
2460,601678,滨化股份,5.09,0.39%,0.40%,2136.67万,1772.01万,364.66万,4106.28万
2461,600816,建元信托,2.56,0.39%,0.07%,360.64万,664.56万,-303.92万,1049.45万
2462,600662,外服控股,5.09,0.39%,0.10%,737.90万,453.67万,284.23万,1202.41万
2463,600501,航天晨光,23.43,0.39%,0.81%,3366.98万,4580.08万,-1213.10万,8197.11万
2464,300779,惠城环保,89.5,0.39%,0.73%,5926.76万,4521.42万,1405.34万,1.06亿
2465,300525,博思软件,10.37,0.39%,0.39%,1161.36万,1287.94万,-126.58万,2513.71万
2466,605050,福然德,12.8,0.39%,0.39%,1352.90万,1017.86万,335.04万,2414.95万
2467,300500,启迪设计,10.41,0.39%,0.52%,496.91万,395.08万,101.83万,921.07万
2468,300270,中威电子,10.29,0.39%,0.54%,824.49万,613.11万,211.38万,1477.13万
2469,2659,凯文教育,5.16,0.39%,0.42%,651.11万,630.17万,20.94万,1324.10万
2470,2398,垒知集团,5.1,0.39%,0.35%,534.87万,548.81万,-13.94万,1088.01万
2471,301050,雷电微力,49.05,0.39%,0.82%,3645.14万,4617.22万,-972.07万,8509.20万
2472,2041,登海种业,10.42,0.39%,0.33%,1606.39万,1217.17万,389.22万,2986.94万
2473,503,国新健康,7.66,0.39%,0.22%,792.07万,738.88万,53.19万,1644.03万
2474,524,岭南控股,10.64,0.38%,0.47%,1908.88万,1356.32万,552.56万,3341.45万
2475,301439,泓淋电力,16.04,0.38%,0.56%,714.72万,889.05万,-174.32万,1641.59万
2476,301217,铜冠铜箔,45.33,0.38%,1.85%,3.13亿,3.52亿,-3913.67万,6.90亿
2477,301229,纽泰格,18.43,0.38%,0.35%,504.63万,309.64万,195.00万,840.66万
2478,301119,正强股份,45.27,0.38%,0.53%,1290.66万,616.16万,674.49万,2011.64万
2479,2593,日上集团,5.31,0.38%,0.69%,977.17万,957.50万,19.67万,2048.89万
2480,301296,新巨丰,7.88,0.38%,0.14%,238.91万,234.25万,4.66万,478.52万
2481,300109,新开源,18.67,0.38%,0.55%,1998.36万,2206.54万,-208.18万,4563.19万
2482,300311,ST任子行,5.31,0.38%,0.41%,587.17万,529.50万,57.68万,1184.64万
2483,688345,博力威,53.51,0.38%,1.65%,4082.05万,4044.39万,37.67万,8742.96万
2484,300350,华鹏飞,5.28,0.38%,0.98%,1151.81万,1247.09万,-95.29万,2436.98万
2485,300960,通业科技,24.08,0.38%,0.36%,612.89万,504.31万,108.59万,1133.60万
2486,688728,格科微,13.22,0.38%,0.11%,1716.69万,1975.51万,-258.82万,3759.76万
2487,603895,天永智能,28.77,0.38%,1.02%,1647.32万,1547.79万,99.52万,3346.68万
2488,600405,动力源,5.25,0.38%,0.39%,595.07万,547.44万,47.63万,1237.13万
2489,600372,中航机载,13.31,0.38%,0.21%,5797.32万,6856.94万,-1059.62万,1.35亿
2490,300783,三只松鼠,18.56,0.38%,0.41%,1069.04万,962.32万,106.72万,2124.88万
2491,300629,新劲刚,24.07,0.38%,1.15%,2537.85万,3314.61万,-776.76万,6002.22万
2492,300407,凯发电气,13.16,0.38%,0.79%,1214.68万,1419.43万,-204.74万,2666.80万
2493,2948,青岛银行,5.23,0.38%,0.42%,3260.91万,3316.70万,-55.80万,6920.53万
2494,2945,华林证券,15.74,0.38%,0.10%,2415.16万,1876.36万,538.80万,4451.12万
2495,2743,富煌钢构,5.31,0.38%,0.54%,565.82万,624.02万,-58.21万,1233.31万
2496,2607,中公教育,2.64,0.38%,0.28%,1944.84万,2000.99万,-56.15万,3991.58万
2497,2605,姚记科技,20.97,0.38%,0.36%,1439.77万,1053.44万,386.33万,2533.27万
2498,2563,森马服饰,5.22,0.38%,0.14%,870.16万,757.75万,112.41万,1638.24万
2499,2194,武汉凡谷,10.49,0.38%,0.38%,1024.87万,961.41万,63.45万,2053.79万
2500,2156,通富微电,47.17,0.38%,1.32%,4.86亿,4.46亿,3988.81万,9.41亿
2501,2605,姚记科技,20.97,0.38%,0.36%,1439.77万,1053.44万,386.33万,2533.27万
2502,2563,森马服饰,5.22,0.38%,0.14%,870.16万,757.75万,112.41万,1638.24万
2503,2194,武汉凡谷,10.49,0.38%,0.38%,1024.87万,961.41万,63.45万,2053.79万
2504,2156,通富微电,47.17,0.38%,1.32%,4.86亿,4.46亿,3988.81万,9.41亿
2505,59,华锦股份,5.29,0.38%,0.35%,1610.42万,1223.05万,387.38万,2926.40万
2506,978,桂林旅游,8.16,0.37%,5.09%,9625.92万,9450.04万,175.88万,1.94亿
2507,688056,莱伯泰科,35.12,0.37%,0.21%,183.80万,226.17万,-42.37万,484.26万
2508,688370,丛麟科技,24.34,0.37%,0.20%,229.55万,331.02万,-101.47万,680.34万
2509,688107,安路科技,30.22,0.37%,0.53%,3001.99万,3277.61万,-275.62万,6412.92万
2510,300966,共同药业,21.75,0.37%,0.95%,739.77万,801.25万,-61.48万,1572.16万
2511,688065,凯赛生物,48.69,0.37%,0.15%,2145.88万,2037.53万,108.35万,4340.43万
2512,605111,新洁能,37.83,0.37%,0.47%,3370.05万,3854.03万,-483.98万,7402.71万
2513,603729,龙韵股份,16.48,0.37%,0.61%,517.46万,418.19万,99.27万,943.23万
2514,603378,亚士创能,5.43,0.37%,0.36%,395.30万,425.52万,-30.22万,843.47万
2515,601066,中信建投,21.92,0.37%,0.04%,3533.15万,2147.66万,1385.48万,5759.08万
2516,601007,金陵饭店,8.12,0.37%,1.11%,1856.28万,1600.46万,255.82万,3514.77万
2517,600775,南京熊猫,13.44,0.37%,0.55%,2154.80万,2552.46万,-397.65万,4939.37万
2518,600748,上实发展,5.43,0.37%,0.65%,2804.09万,3766.65万,-962.56万,6679.97万
2519,600079,ST人福,18.86,0.37%,0.26%,4267.75万,2923.91万,1343.83万,7427.64万
2520,2697,红旗连锁,5.37,0.37%,0.35%,1058.97万,1076.93万,-17.96万,2158.59万
2521,2583,海能达,10.82,0.37%,0.74%,5239.42万,4815.60万,423.82万,1.01亿
2522,885,城发环境,13.56,0.37%,0.30%,1623.64万,976.08万,647.56万,2624.67万
2523,544,中原环保,8.23,0.37%,0.12%,504.85万,422.26万,82.58万,967.30万
2524,688201,信安世纪,13.95,0.36%,0.53%,1075.22万,1081.86万,-6.64万,2232.99万
2525,688232,新点软件,22.22,0.36%,0.12%,508.03万,340.88万,167.15万,923.29万
2526,603190,亚通精工,25.33,0.36%,0.76%,413.19万,315.82万,97.38万,784.20万
2527,601065,江盐集团,8.39,0.36%,0.24%,484.75万,357.25万,127.51万,842.34万
2528,2264,新华都,8.28,0.36%,0.42%,1095.61万,1185.06万,-89.46万,2286.63万
2529,301199,迈赫股份,22.54,0.36%,0.50%,355.93万,424.66万,-68.74万,806.08万
2530,300822,贝仕达克,14.0,0.36%,0.10%,186.70万,207.85万,-21.15万,411.36万
2531,688708,佳驰科技,53.0,0.36%,0.14%,476.29万,567.05万,-90.76万,1055.23万
2532,300973,立高食品,33.11,0.36%,0.41%,720.57万,843.00万,-122.43万,1608.59万
2533,603650,彤程新材,52.59,0.36%,0.28%,4164.87万,4872.25万,-707.38万,9230.79万
2534,601518,吉林高速,2.8,0.36%,0.21%,385.10万,722.28万,-337.18万,1128.57万
2535,601108,财通证券,8.39,0.36%,0.17%,3336.10万,3086.45万,249.64万,6494.88万
2536,600985,淮北矿业,13.78,0.36%,0.20%,3806.75万,3452.60万,354.15万,7321.59万
2537,600834,申通地铁,8.28,0.36%,0.12%,203.40万,258.00万,-54.61万,486.96万
2538,600756,浪潮软件,16.66,0.36%,0.78%,2078.69万,2004.27万,74.42万,4213.68万
2539,300313,*ST天山,8.28,0.36%,0.42%,221.28万,451.94万,-230.65万,689.18万
2540,300154,瑞凌股份,8.34,0.36%,0.44%,533.79万,582.86万,-49.08万,1141.73万
2541,2470,金正大,2.8,0.36%,1.58%,6924.55万,6682.51万,242.04万,1.45亿
2542,2313,日海智能,8.35,0.36%,0.40%,654.20万,565.33万,88.87万,1241.35万
2543,937,冀中能源,5.55,0.36%,0.11%,1461.06万,642.51万,818.55万,2175.91万
2544,50,深天马A,8.28,0.36%,0.16%,1344.42万,1833.93万,-489.50万,3294.84万
2545,1255,博菲电气,36.93,0.35%,0.36%,485.95万,387.96万,97.99万,933.32万
2546,2102,能特科技,2.88,0.35%,0.40%,1100.06万,1317.60万,-217.53万,2511.91万
2547,301006,迈拓股份,17.2,0.35%,0.51%,332.71万,400.54万,-67.83万,748.56万
2548,300971,博亚精工,23.23,0.35%,0.66%,664.87万,716.22万,-51.35万,1414.33万
2549,301538,骏鼎达,80.28,0.35%,0.65%,766.66万,812.86万,-46.20万,1633.40万
2550,688367,工大高科,37.23,0.35%,0.75%,1255.25万,1177.51万,77.73万,2444.94万
2551,300480,光力科技,34.47,0.35%,2.47%,1.04亿,1.23亿,-1858.81万,2.30亿
2552,300474,景嘉微,61.05,0.35%,0.50%,5783.66万,6198.26万,-414.60万,1.23亿
2553,300349,金卡智能,14.21,0.35%,0.37%,871.98万,1037.12万,-165.14万,1958.10万
2554,300045,华力创通,22.91,0.35%,1.61%,8964.62万,9406.81万,-442.19万,1.90亿
2555,906,浙商中拓,5.72,0.35%,0.14%,206.72万,263.16万,-56.44万,551.75万
2556,776,广发证券,19.93,0.35%,0.24%,1.23亿,1.55亿,-3198.45万,2.83亿
2557,301,东方盛虹,11.5,0.35%,0.07%,2831.91万,2283.69万,548.22万,5240.69万
2558,6,深振业A,8.81,0.34%,0.31%,1682.73万,1917.01万,-234.28万,3724.91万
2559,2513,蓝丰生化,5.97,0.34%,0.67%,665.38万,468.07万,197.31万,1149.39万
2560,300795,米奥会展,11.7,0.34%,0.54%,582.72万,457.07万,125.65万,1097.03万
2561,301009,可靠股份,11.8,0.34%,0.28%,287.56万,184.84万,102.72万,487.97万
2562,600399,抚顺特钢,5.87,0.34%,0.59%,3039.36万,3163.48万,-124.12万,6816.76万
2563,927,中国铁物,2.98,0.34%,0.58%,5088.56万,5096.10万,-7.53万,1.03亿
2564,688513,苑东生物,67.09,0.34%,0.60%,3622.92万,3044.34万,578.58万,7150.52万
2565,300633,开立医疗,26.92,0.34%,0.41%,1386.71万,1497.81万,-111.09万,2934.65万
2566,300382,斯莱克,11.92,0.34%,0.28%,1148.81万,989.25万,159.56万,2160.12万
2567,300365,恒华科技,5.91,0.34%,0.96%,1283.38万,1563.97万,-280.59万,2893.21万
2568,701,厦门信达,5.85,0.34%,0.48%,917.38万,877.29万,40.08万,1855.44万
2569,572,海马汽车,5.82,0.34%,0.50%,1926.52万,2631.78万,-705.26万,4736.28万
2570,421,南京公用,6.07,0.33%,0.44%,598.42万,918.47万,-320.05万,1535.65万
2571,301219,腾远钴业,79.74,0.33%,3.63%,2.82亿,2.80亿,279.24万,5.89亿
2572,301063,海锅股份,24.27,0.33%,0.40%,500.20万,382.34万,117.86万,925.56万
2573,3043,华亚智能,54.71,0.33%,1.56%,3476.10万,3602.18万,-126.08万,7167.55万
2574,2480,新筑股份,6.09,0.33%,0.24%,699.27万,433.36万,265.90万,1143.78万
2575,605008,长鸿高科,12.04,0.33%,0.05%,225.61万,142.28万,83.33万,398.56万
2576,603568,伟明环保,24.65,0.33%,0.04%,825.54万,636.28万,189.26万,1559.38万
2577,601377,兴业证券,6.04,0.33%,0.20%,5071.84万,5303.31万,-231.47万,1.06亿
2578,600428,中远海特,9.06,0.33%,0.49%,4838.48万,5558.55万,-720.07万,1.09亿
2579,600410,华胜天成,26.97,0.33%,3.67%,4.93亿,5.58亿,-6444.92万,10.91亿
2580,600106,重庆路桥,6.08,0.33%,0.20%,747.08万,810.69万,-63.61万,1612.67万
2581,300127,银河磁体,30.22,0.33%,0.48%,1561.53万,1617.40万,-55.87万,3378.56万
2582,2939,长城证券,9.22,0.33%,0.12%,1920.20万,1879.95万,40.25万,3991.80万
2583,2908,德生科技,9.01,0.33%,0.28%,375.55万,444.89万,-69.34万,823.59万
2584,2682,龙洲股份,6.01,0.33%,0.72%,1108.10万,1288.73万,-180.63万,2424.54万
2585,2178,延华智能,6.05,0.33%,0.34%,768.39万,693.93万,74.46万,1474.61万
2586,1325,元创股份,63.44,0.32%,4.25%,3420.67万,1665.44万,1755.23万,5275.79万
2587,301275,汉朔科技,41.23,0.32%,0.48%,3159.50万,2498.62万,660.88万,5799.59万
2588,2614,奥佳华,6.19,0.32%,0.31%,419.72万,417.20万,2.52万,848.36万
2589,300929,华骐环保,12.55,0.32%,0.71%,647.69万,433.82万,213.87万,1123.25万
2590,605069,正和生态,12.46,0.32%,0.56%,776.77万,668.18万,108.59万,1473.00万
2591,600408,安泰集团,3.16,0.32%,1.08%,1604.72万,1688.79万,-84.07万,3412.98万
2592,2553,南方精工,25.44,0.32%,1.29%,3931.56万,4157.09万,-225.53万,8228.80万
2593,600796,钱江生化,6.31,0.32%,0.44%,430.95万,389.76万,41.20万,862.37万
2594,603616,韩建河山,6.35,0.32%,0.67%,589.30万,991.25万,-401.94万,1618.16万
2595,601939,建设银行,9.49,0.32%,0.30%,1.31亿,1.39亿,-809.01万,2.74亿
2596,600958,东方证券,9.31,0.32%,0.13%,5137.80万,4019.25万,1118.55万,9269.00万
2597,600660,福耀玻璃,59.22,0.32%,0.18%,1.22亿,8227.31万,3963.81万,2.13亿
2598,600455,博通股份,25.37,0.32%,0.65%,494.96万,454.27万,40.69万,1053.37万
2599,600388,龙净环保,18.69,0.32%,0.25%,3005.43万,2710.17万,295.26万,5865.01万
2600,600366,宁波韵升,12.51,0.32%,0.50%,3349.13万,3267.15万,81.98万,6933.50万
2601,300929,华骐环保,12.55,0.32%,0.71%,647.69万,433.82万,213.87万,1123.25万
2602,605069,正和生态,12.46,0.32%,0.56%,776.77万,668.18万,108.59万,1473.00万
2603,600408,安泰集团,3.16,0.32%,1.08%,1604.72万,1688.79万,-84.07万,3412.98万
2604,2553,南方精工,25.44,0.32%,1.29%,3931.56万,4157.09万,-225.53万,8228.80万
2605,600796,钱江生化,6.31,0.32%,0.44%,430.95万,389.76万,41.20万,862.37万
2606,603616,韩建河山,6.35,0.32%,0.67%,589.30万,991.25万,-401.94万,1618.16万
2607,601939,建设银行,9.49,0.32%,0.30%,1.31亿,1.39亿,-809.01万,2.74亿
2608,600958,东方证券,9.31,0.32%,0.13%,5137.80万,4019.25万,1118.55万,9269.00万
2609,600455,博通股份,25.37,0.32%,0.65%,494.96万,454.27万,40.69万,1053.37万
2610,600388,龙净环保,18.69,0.32%,0.25%,3005.43万,2710.17万,295.26万,5865.01万
2611,600366,宁波韵升,12.51,0.32%,0.50%,3349.13万,3267.15万,81.98万,6933.50万
2612,601696,中银证券,12.53,0.32%,0.24%,4394.00万,3720.94万,673.06万,8398.21万
2613,300778,新城市,12.53,0.32%,0.51%,666.71万,595.12万,71.58万,1291.39万
2614,300711,广哈通信,25.07,0.32%,0.55%,1649.30万,1630.04万,19.26万,3394.75万
2615,300679,电连技术,41.1,0.32%,1.74%,1.33亿,1.18亿,1516.83万,2.56亿
2616,300094,国联水产,3.14,0.32%,0.57%,1046.02万,904.91万,141.10万,1961.79万
2617,2835,同为股份,15.7,0.32%,0.36%,326.48万,371.55万,-45.08万,722.08万
2618,603270,金帝股份,26.09,0.31%,1.38%,1147.14万,1326.93万,-179.79万,2546.07万
2619,3018,金富科技,35.7,0.31%,2.15%,8378.27万,9481.53万,-1103.26万,1.82亿
2620,301129,瑞纳智能,26.05,0.31%,0.75%,568.58万,664.02万,-95.45万,1291.49万
2621,688385,复旦微电,68.9,0.31%,0.47%,8684.45万,8273.64万,410.81万,1.74亿
2622,688355,明志科技,22.52,0.31%,0.49%,650.77万,627.15万,23.62万,1356.01万
2623,600661,昂立教育,9.79,0.31%,0.36%,480.14万,525.60万,-45.47万,1010.83万
2624,688026,洁特生物,16.27,0.31%,0.22%,160.15万,345.32万,-185.17万,512.89万
2625,301575,艾芬达,45.36,0.31%,0.58%,193.73万,242.90万,-49.17万,457.13万
2626,603332,苏州龙杰,12.91,0.31%,0.33%,531.71万,339.21万,192.50万,924.99万
2627,601881,中国银河,13.03,0.31%,0.10%,4184.14万,4671.42万,-487.28万,8984.65万
2628,601878,浙商证券,9.7,0.31%,0.09%,2037.90万,1815.66万,222.24万,3928.23万
2629,600980,北矿科技,22.39,0.31%,0.24%,555.73万,458.94万,96.78万,1022.94万
2630,600236,桂冠电力,9.71,0.31%,0.06%,2552.17万,1960.97万,591.20万,4627.35万
2631,600208,衢州发展,3.24,0.31%,0.14%,1885.29万,1930.55万,-45.26万,3892.97万
2632,600180,瑞茂通,3.23,0.31%,0.40%,565.09万,808.20万,-243.11万,1412.47万
2633,300542,新晨科技,16.26,0.31%,0.47%,771.11万,1006.75万,-235.64万,1905.19万
2634,300473,德尔股份,32.3,0.31%,0.55%,1250.09万,1382.51万,-132.42万,2682.69万
2635,300448,浩云科技,6.56,0.31%,0.72%,1557.76万,1414.89万,142.87万,3027.50万
2636,300274,阳光电源,134.3,0.31%,1.42%,13.88亿,15.02亿,-1.14亿,30.37亿
2637,300066,三川智慧,6.45,0.31%,0.42%,1190.90万,1445.72万,-254.82万,2718.02万
2638,2587,奥拓电子,6.47,0.31%,0.74%,1250.14万,1258.81万,-8.66万,2544.63万
2639,2579,中京电子,12.75,0.31%,1.87%,6525.95万,6713.69万,-187.74万,1.38亿
2640,2555,三七互娱,22.69,0.31%,0.76%,1.36亿,1.32亿,401.37万,2.75亿
2641,2205,国统股份,12.79,0.31%,0.43%,376.01万,644.21万,-268.19万,1043.24万
2642,37,深南电A,9.92,0.30%,2.84%,4665.91万,4638.70万,27.21万,9506.79万
2643,2303,美盈森,3.35,0.30%,0.43%,769.88万,596.28万,173.60万,1376.76万
