序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
935,603212,赛伍技术,13.11,1.94%,1.16%,4175.61万,2362.81万,1812.80万,6560.04万
936,603059,倍加洁,34.14,1.94%,1.20%,2001.16万,2098.48万,-97.32万,4103.40万
937,2175,东方智造,2.63,1.94%,4.26%,7763.51万,6118.24万,1645.27万,1.39亿
938,39,中集集团,12.11,1.94%,1.21%,1.64亿,1.70亿,-692.45万,3.36亿
939,600850,电科数字,20.55,1.93%,0.84%,7225.24万,4407.64万,2817.60万,1.17亿
940,600295,鄂尔多斯,15.29,1.93%,0.39%,6427.53万,5347.81万,1079.72万,1.18亿
941,300112,万讯自控,7.94,1.93%,1.79%,2012.28万,1326.39万,685.89万,3342.88万
942,603289,泰瑞机器,12.12,1.93%,1.95%,3491.11万,3435.01万,56.10万,6968.76万
943,509,华塑控股,3.7,1.93%,1.22%,2434.13万,1840.35万,593.78万,4794.58万
944,301525,儒竞科技,72.78,1.92%,1.09%,2664.62万,1191.78万,1472.85万,3886.97万
945,688215,瑞晟智能,76.32,1.92%,0.76%,1966.90万,1649.72万,317.18万,3634.03万
946,605218,伟时电子,18.57,1.92%,0.69%,1487.41万,1211.93万,275.49万,2720.14万
947,603095,越剑智能,18.02,1.92%,0.65%,1905.30万,1081.62万,823.69万,2996.84万
948,600293,三峡新材,3.19,1.92%,1.18%,2508.78万,1809.78万,699.00万,4330.43万
949,603025,大豪科技,14.85,1.92%,0.54%,4944.57万,3806.76万,1137.81万,8762.02万
950,300183,东软载波,14.89,1.92%,1.08%,2825.00万,3100.70万,-275.70万,5931.52万
951,301117,佳缘科技,45.81,1.91%,4.83%,9298.26万,7841.98万,1456.28万,1.75亿
952,300493,润欣科技,16.03,1.91%,0.95%,4523.48万,3028.52万,1494.96万,7634.87万
953,688079,美迪凯,15.58,1.90%,1.52%,4718.60万,4602.54万,116.06万,9474.89万
954,603228,景旺电子,61.56,1.90%,1.06%,3.14亿,3.16亿,-220.57万,6.42亿
955,603020,爱普股份,11.26,1.90%,0.73%,1620.24万,1411.19万,209.05万,3126.11万
956,600603,广汇物流,6.97,1.90%,1.18%,5940.41万,3813.30万,2127.11万,9777.46万
957,2436,兴森科技,25.17,1.90%,3.57%,6.65亿,6.76亿,-1112.51万,13.50亿
958,688691,灿芯股份,107.44,1.89%,3.39%,1.51亿,1.12亿,3918.71万,2.64亿
959,2107,沃华医药,8.1,1.89%,8.53%,1.97亿,1.87亿,921.21万,3.89亿
960,603175,超颖电子,91.15,1.88%,5.88%,1.20亿,1.15亿,469.98万,2.35亿
961,2779,中坚科技,97.89,1.88%,0.82%,7052.15万,6134.67万,917.48万,1.35亿
962,603057,紫燕食品,25.41,1.88%,0.36%,1812.99万,1913.38万,-100.39万,3739.59万
963,688306,均普智能,9.19,1.88%,0.48%,3255.13万,2106.64万,1148.49万,5417.47万
964,603499,翔港科技,22.27,1.88%,1.02%,4035.90万,2804.89万,1231.00万,6879.78万
965,300240,飞力达,7.04,1.88%,1.10%,1551.24万,1243.88万,307.36万,2797.08万
966,603596,伯特利,46.66,1.88%,1.15%,1.81亿,1.45亿,3568.33万,3.27亿
967,300715,凯伦股份,13.55,1.88%,0.78%,1618.36万,1533.35万,85.00万,3292.70万
968,300051,琏升科技,16.35,1.87%,14.04%,4.32亿,4.34亿,-266.06万,8.69亿
969,688302,海创药业,47.34,1.87%,1.37%,3450.28万,2399.51万,1050.77万,6315.39万
970,688113,联测科技,38.66,1.87%,0.53%,751.94万,503.02万,248.92万,1319.87万
971,300990,同飞股份,85.93,1.87%,3.73%,1.25亿,1.18亿,651.36万,2.47亿
972,605567,春雪食品,10.92,1.87%,0.85%,1032.53万,790.36万,242.16万,1831.62万
973,688779,五矿新能,10.92,1.87%,0.89%,1.04亿,8196.43万,2179.17万,1.87亿
974,688620,安凯微,11.45,1.87%,0.90%,1336.99万,969.06万,367.93万,2401.68万
975,600689,上海三毛,13.65,1.87%,1.84%,1840.78万,1973.44万,-132.66万,3817.49万
976,300748,金力永磁,32.72,1.87%,1.35%,3.08亿,1.83亿,1.26亿,4.96亿
977,300539,横河精密,28.9,1.87%,1.81%,5929.60万,5308.07万,621.53万,1.13亿
978,300250,初灵信息,21.77,1.87%,1.66%,3360.11万,2261.63万,1098.49万,5649.82万
979,2922,伊戈尔,39.3,1.87%,3.00%,2.40亿,1.95亿,4509.07万,4.38亿
980,2889,东方嘉盛,13.62,1.87%,0.67%,1077.68万,1129.23万,-51.55万,2306.27万
981,301208,中亦科技,34.84,1.87%,1.06%,1619.32万,789.52万,829.80万,2441.25万
982,300509,新美星,12.01,1.87%,1.32%,2172.27万,1709.91万,462.36万,3896.00万
983,2488,金固股份,11.46,1.87%,0.76%,4523.02万,3311.78万,1211.24万,7981.46万
984,301096,百诚医药,57.54,1.86%,4.33%,1.19亿,8627.51万,3299.13万,2.06亿
985,603062,麦加芯彩,50.44,1.86%,1.27%,1424.94万,927.02万,497.91万,2364.58万
986,688209,英集芯,21.38,1.86%,0.73%,4079.53万,2674.33万,1405.20万,6783.22万
987,688353,华盛锂电,125.29,1.86%,2.97%,2.80亿,3.14亿,-3490.83万,5.95亿
988,688390,固德威,88.16,1.86%,1.71%,1.79亿,1.64亿,1504.87万,3.65亿
989,603828,ST柯利达,6.03,1.86%,0.17%,269.33万,273.94万,-4.61万,592.87万
990,603722,阿科力,36.23,1.86%,0.68%,1509.87万,820.96万,688.91万,2354.02万
991,823,超声电子,15.91,1.86%,2.53%,1.15亿,9611.18万,1906.90万,2.14亿
992,681,视觉中国,20.85,1.86%,1.98%,1.68亿,1.09亿,5843.10万,2.79亿
993,301186,超达装备,66.74,1.85%,3.81%,8990.98万,9980.50万,-989.52万,1.91亿
994,600499,科达制造,18.13,1.85%,0.59%,9843.08万,9805.08万,37.99万,2.03亿
995,300499,高澜股份,41.84,1.85%,6.34%,3.75亿,3.44亿,3179.42万,7.20亿
996,2758,浙农股份,9.9,1.85%,0.88%,2634.73万,1831.04万,803.69万,4483.97万
997,727,冠捷科技,2.75,1.85%,1.04%,7588.30万,5156.72万,2431.58万,1.28亿
998,601958,金钼股份,19.42,1.84%,0.47%,1.54亿,1.25亿,2912.54万,2.90亿
999,600487,亨通光电,53.09,1.84%,3.85%,25.85亿,23.09亿,2.75亿,49.22亿
1000,300563,神宇股份,32.69,1.84%,1.23%,3096.36万,1993.70万,1102.66万,5119.15万
1001,36,华联控股,4.98,1.84%,1.71%,6007.90万,5819.00万,188.90万,1.19亿
1002,301093,华兰股份,76.11,1.83%,0.99%,6140.72万,5653.37万,487.35万,1.18亿
1003,688217,睿昂基因,28.32,1.83%,0.58%,449.26万,445.45万,3.81万,899.24万
1004,300556,丝路视觉,17.83,1.83%,1.30%,1388.76万,1096.98万,291.78万,2503.58万
1005,301302,华如科技,21.82,1.82%,2.26%,3661.90万,3089.19万,572.71万,6802.38万
1006,301097,天益医疗,58.09,1.82%,1.06%,1102.22万,662.73万,439.48万,1767.86万
1007,300126,锐奇股份,7.83,1.82%,0.94%,928.19万,565.84万,362.36万,1522.41万
1008,2863,今飞凯达,5.58,1.82%,1.00%,2047.50万,1286.51万,760.99万,3351.20万
1009,2028,思源电气,213.39,1.82%,0.74%,4.91亿,4.37亿,5423.23万,9.52亿
1010,301280,珠城科技,62.89,1.81%,3.38%,5263.03万,3234.38万,2028.65万,8523.20万
1011,300998,宁波方正,25.38,1.81%,1.92%,3053.22万,2131.34万,921.88万,5225.48万
1012,300479,神思电子,19.09,1.81%,1.17%,2322.45万,2039.30万,283.15万,4378.75万
1013,300331,苏大维格,43.95,1.81%,1.68%,8215.43万,7047.37万,1168.06万,1.54亿
1014,300043,星辉娱乐,5.61,1.81%,1.23%,5491.51万,2881.16万,2610.34万,8516.01万
1015,2912,中新赛克,26.5,1.81%,1.50%,4066.12万,2268.91万,1797.20万,6397.13万
1016,34,神州数码,35.53,1.81%,1.29%,1.70亿,1.03亿,6772.54万,2.77亿
1017,1210,金房能源,21.46,1.80%,1.60%,1914.72万,1213.07万,701.65万,3235.18万
1018,301176,逸豪新材,29.92,1.80%,2.84%,7602.49万,6187.13万,1415.36万,1.38亿
1019,2715,登云股份,15.3,1.80%,1.28%,1605.68万,1024.16万,581.52万,2673.12万
1020,301037,保立佳,14.69,1.80%,1.05%,478.10万,536.19万,-58.09万,1045.01万
1021,3002,壶化股份,28.32,1.80%,1.01%,3031.09万,2103.57万,927.52万,5194.67万
1022,688010,福光股份,34.43,1.80%,1.98%,5732.79万,5113.68万,619.12万,1.10亿
1023,7,全新好,13.63,1.79%,0.81%,2181.40万,1592.28万,589.12万,3791.68万
1024,688648,中邮科技,52.81,1.79%,1.02%,1996.98万,1680.71万,316.27万,3718.07万
1025,301163,宏德股份,29.52,1.79%,1.99%,1712.83万,1457.39万,255.43万,3174.35万
1026,301152,天力锂能,29.63,1.79%,5.76%,7137.41万,4992.49万,2144.92万,1.22亿
1027,301137,哈焊华通,44.85,1.79%,1.69%,8148.56万,5630.33万,2518.23万,1.38亿
1028,688326,经纬恒润,120.74,1.79%,0.61%,4248.42万,4008.30万,240.12万,8270.01万
1029,688078,龙软科技,24.43,1.79%,0.61%,596.98万,477.10万,119.88万,1084.15万
1030,600410,华胜天成,27.36,1.79%,7.07%,11.58亿,9.22亿,2.36亿,21.08亿
1031,300233,金城医药,15.88,1.79%,2.92%,9911.10万,7066.18万,2844.93万,1.71亿
1032,758,中色股份,6.82,1.79%,0.95%,7322.20万,4847.21万,2474.99万,1.27亿
1033,625,长安汽车,10.22,1.79%,0.94%,4.87亿,2.92亿,1.95亿,7.89亿
1034,603051,鹿山新材,22.25,1.78%,2.31%,4280.49万,3969.95万,310.54万,8260.00万
1035,603617,君禾股份,7.45,1.78%,0.66%,1155.86万,699.17万,456.69万,1866.27万
1036,300620,光库科技,231.49,1.78%,3.67%,10.58亿,10.35亿,2286.20万,21.09亿
1037,300605,恒锋信息,14.29,1.78%,1.50%,1378.09万,1234.49万,143.59万,2679.39万
1038,2649,博彦科技,12.0,1.78%,1.07%,4322.45万,2622.36万,1700.09万,7019.19万
1039,688292,浩瀚深度,24.75,1.77%,0.97%,2254.14万,1379.68万,874.45万,3775.07万
1040,301169,零点有数,56.48,1.77%,0.57%,1306.31万,958.38万,347.93万,2295.79万
1041,601868,中国能建,2.88,1.77%,1.51%,9.40亿,4.46亿,4.94亿,14.03亿
1042,300029,*ST天龙,4.61,1.77%,1.43%,567.02万,730.26万,-163.24万,1311.00万
1043,300286,安科瑞,26.39,1.77%,1.50%,4217.98万,3936.20万,281.78万,8167.39万
1044,688559,海目星,56.48,1.77%,1.16%,9040.48万,7062.27万,1978.21万,1.62亿
1045,600219,南山铝业,6.31,1.77%,1.05%,4.32亿,3.30亿,1.03亿,7.67亿
1046,2909,集泰股份,6.34,1.77%,1.00%,1291.29万,1039.17万,252.12万,2402.84万
1047,32,深桑达A,18.93,1.77%,0.88%,1.07亿,8026.10万,2679.47万,1.89亿
1048,2181,粤传媒,13.27,1.76%,6.06%,4.89亿,4.27亿,6208.76万,9.18亿
1049,301165,锐捷网络,95.17,1.76%,0.69%,2.78亿,2.45亿,3249.98万,5.26亿
1050,688671,碧兴物联,21.4,1.76%,0.81%,445.31万,352.16万,93.15万,803.90万
1051,2203,海亮股份,15.7,1.75%,0.62%,1.02亿,9952.63万,283.65万,2.13亿
1052,300229,拓尔思,18.71,1.74%,1.17%,1.10亿,7951.71万,3059.77万,1.90亿
1053,688115,思林杰,41.5,1.74%,0.46%,788.91万,430.85万,358.06万,1278.98万
1054,2678,珠江钢琴,5.85,1.74%,0.80%,3386.68万,2843.48万,543.20万,6312.80万
1055,3011,海象新材,23.96,1.74%,1.80%,1993.45万,1289.74万,703.71万,3335.69万
1056,600478,科力远,7.62,1.74%,1.88%,1.26亿,1.10亿,1547.96万,2.38亿
1057,300288,朗玛信息,12.83,1.74%,0.93%,1911.60万,1059.40万,852.19万,3041.79万
1058,2736,国信证券,12.31,1.74%,0.21%,1.49亿,9793.04万,5125.85万,2.48亿
1059,936,华西股份,7.59,1.74%,1.01%,3899.26万,2848.75万,1050.52万,6794.21万
1060,688631,莱斯信息,54.79,1.73%,1.34%,2570.92万,2122.31万,448.61万,4734.46万
1061,300964,本川智能,73.42,1.73%,5.53%,1.18亿,1.06亿,1178.47万,2.26亿
1062,688411,海博思创,235.34,1.73%,1.26%,1.77亿,2.12亿,-3514.84万,3.93亿
1063,603038,华立股份,15.26,1.73%,0.59%,1305.51万,1089.13万,216.38万,2412.04万
1064,300513,恒实科技,8.84,1.73%,1.14%,1563.78万,1292.55万,271.23万,2880.53万
1065,300399,天利科技,21.17,1.73%,0.80%,2067.79万,1236.98万,830.81万,3313.45万
1066,2279,久其软件,8.22,1.73%,1.47%,5888.41万,3511.36万,2377.05万,9516.50万
1067,2243,力合科创,8.84,1.73%,0.29%,1794.86万,1268.21万,526.66万,3084.91万
1068,301338,凯格精机,161.88,1.72%,3.64%,1.91亿,1.49亿,4176.38万,3.46亿
1069,301062,上海艾录,8.28,1.72%,1.25%,1876.61万,1350.78万,525.83万,3242.63万
1070,688499,利元亨,51.4,1.72%,1.90%,8200.74万,8152.37万,48.37万,1.64亿
1071,600623,华谊集团,10.05,1.72%,0.45%,4669.41万,3775.82万,893.59万,8528.84万
1072,300487,蓝晓科技,70.22,1.72%,0.35%,3585.39万,3844.63万,-259.24万,7531.10万
1073,300377,赢时胜,18.29,1.72%,1.75%,1.34亿,8591.50万,4840.99万,2.21亿
1074,300136,信维通信,69.68,1.72%,5.78%,17.07亿,15.79亿,1.29亿,32.90亿
1075,2594,比亚迪,104.8,1.72%,1.00%,22.23亿,14.11亿,8.12亿,36.47亿
1076,60,中金岭南,6.49,1.72%,0.97%,1.62亿,1.08亿,5382.08万,2.77亿
1077,603073,彩蝶实业,19.59,1.71%,1.03%,541.56万,463.18万,78.38万,1012.17万
1078,688627,精智达,280.16,1.71%,2.93%,2.86亿,3.00亿,-1390.66万,5.87亿
1079,688589,力合微,22.63,1.71%,1.09%,2181.72万,1354.62万,827.10万,3574.45万
1080,603375,盛景微,39.92,1.71%,1.38%,1956.08万,1437.53万,518.55万,3479.13万
1081,603006,联明股份,13.07,1.71%,0.43%,743.14万,649.16万,93.98万,1433.70万
1082,300592,华凯易佰,13.11,1.71%,0.99%,2602.52万,1900.25万,702.27万,4510.50万
1083,300299,富春股份,5.94,1.71%,1.17%,2866.07万,1861.32万,1004.76万,4742.54万
1084,300073,当升科技,57.16,1.71%,2.08%,3.03亿,2.92亿,1096.46万,6.01亿
1085,2813,路畅科技,24.38,1.71%,0.78%,1297.92万,947.12万,350.80万,2260.89万
1086,2518,科士达,48.11,1.71%,0.74%,1.14亿,8598.57万,2796.92万,2.01亿
1087,2446,盛路通信,10.13,1.71%,2.33%,1.14亿,8443.80万,2931.76万,1.99亿
1088,2193,如意集团,6.55,1.71%,2.16%,1849.79万,1796.37万,53.42万,3673.93万
1089,987,越秀资本,8.94,1.71%,0.60%,1.52亿,1.14亿,3854.38万,2.69亿
1090,301270,汉仪股份,32.37,1.70%,1.46%,2916.93万,1514.29万,1402.64万,4445.14万
1091,2677,浙江美大,7.79,1.70%,0.48%,1152.37万,768.89万,383.49万,1999.16万
1092,713,国投丰乐,6.59,1.70%,1.03%,2577.58万,1463.04万,1114.54万,4161.04万
1093,2058,*ST威尔,22.3,1.69%,1.22%,1922.69万,1940.10万,-17.41万,3897.79万
1094,2402,和而泰,31.85,1.69%,1.97%,3.02亿,2.03亿,9869.67万,5.09亿
1095,603602,纵横通信,13.24,1.69%,0.82%,1532.53万,916.51万,616.01万,2488.80万
1096,603077,和邦生物,3.0,1.69%,1.62%,2.56亿,1.71亿,8579.18万,4.28亿
1097,600071,凤凰光学,20.4,1.69%,0.86%,2461.72万,2326.73万,134.99万,4894.58万
1098,300244,迪安诊断,19.21,1.69%,2.52%,1.30亿,1.12亿,1762.46万,2.42亿
1099,1217,华尔泰,11.53,1.68%,0.65%,1457.44万,879.73万,577.71万,2439.10万
1100,688448,磁谷科技,61.82,1.68%,1.56%,3311.18万,3621.79万,-310.61万,7025.69万
1101,987,越秀资本,8.94,1.71%,0.60%,1.52亿,1.14亿,3854.38万,2.69亿
1102,62,深圳华强,28.48,1.71%,2.65%,4.00亿,3.65亿,3515.23万,7.80亿
1103,301270,汉仪股份,32.37,1.70%,1.46%,2916.93万,1514.29万,1402.64万,4445.14万
1104,2677,浙江美大,7.79,1.70%,0.48%,1152.37万,768.89万,383.49万,1999.16万
1105,713,国投丰乐,6.59,1.70%,1.03%,2577.58万,1463.04万,1114.54万,4161.04万
1106,2058,*ST威尔,22.3,1.69%,1.22%,1922.69万,1940.10万,-17.41万,3897.79万
1107,2402,和而泰,31.85,1.69%,1.97%,3.02亿,2.03亿,9869.67万,5.09亿
1108,688411,海博思创,235.24,1.69%,1.32%,1.85亿,2.26亿,-4025.61万,4.12亿
1109,603982,泉峰汽车,7.81,1.69%,1.11%,1769.97万,1163.19万,606.78万,2940.49万
1110,603960,克来机电,24.73,1.69%,3.08%,9226.92万,1.06亿,-1393.43万,1.99亿
1111,603709,中源家居,16.84,1.69%,0.53%,618.98万,489.89万,129.09万,1113.07万
1112,603077,和邦生物,3.0,1.69%,1.62%,2.56亿,1.71亿,8579.18万,4.28亿
1113,600071,凤凰光学,20.4,1.69%,0.86%,2461.72万,2326.73万,134.99万,4894.58万
1114,300244,迪安诊断,19.21,1.69%,2.52%,1.30亿,1.12亿,1762.46万,2.42亿
1115,1217,华尔泰,11.53,1.68%,0.65%,1457.44万,879.73万,577.71万,2439.10万
1116,688559,海目星,56.43,1.68%,1.21%,9476.85万,7402.70万,2074.15万,1.69亿
1117,301212,联盛化学,27.25,1.68%,0.63%,845.66万,721.23万,124.42万,1590.83万
1118,603416,信捷电气,50.11,1.68%,0.88%,2600.51万,3475.35万,-874.84万,6110.87万
1119,600732,爱旭股份,15.77,1.68%,0.93%,1.72亿,1.33亿,3879.95万,3.06亿
1120,300450,先导智能,53.75,1.68%,2.17%,9.41亿,8.76亿,6552.40万,18.22亿
1121,590,古汉医药,11.48,1.68%,0.98%,1537.99万,1104.84万,433.15万,2667.63万
1122,2052,同洲电子,10.37,1.67%,0.72%,2997.20万,2000.34万,996.86万,5113.22万
1123,688772,珠海冠宇,16.41,1.67%,1.83%,1.79亿,1.59亿,1981.47万,3.40亿
1124,301098,金埔园林,8.5,1.67%,1.64%,939.85万,1121.66万,-181.81万,2069.85万
1125,601500,通用股份,4.25,1.67%,0.92%,3143.96万,3098.10万,45.85万,6248.78万
1126,688266,泽璟制药,101.99,1.67%,0.68%,9968.77万,7725.79万,2242.98万,1.80亿
1127,603028,赛福天,8.51,1.67%,0.77%,977.79万,868.42万,109.36万,1851.15万
1128,600883,博闻科技,7.92,1.67%,0.65%,645.91万,521.20万,124.71万,1209.06万
1129,603501,豪威集团,93.85,1.67%,0.84%,5.91亿,3.57亿,2.34亿,9.54亿
1130,601869,长飞光纤,364.6,1.67%,2.74%,20.78亿,18.71亿,2.08亿,39.82亿
1131,300731,科创新源,75.05,1.67%,3.21%,1.53亿,1.35亿,1850.16万,2.90亿
1132,2772,众兴菌业,18.23,1.67%,2.35%,9556.11万,6131.25万,3424.86万,1.57亿
1133,2237,恒邦股份,15.26,1.67%,1.04%,1.03亿,8065.96万,2193.19万,1.88亿
1134,301337,亚华电子,28.2,1.66%,2.35%,1440.86万,971.01万,469.85万,2457.56万
1135,688671,碧兴物联,21.38,1.66%,0.87%,485.49万,372.49万,112.99万,863.16万
1136,3026,中晶科技,37.39,1.66%,3.83%,7060.78万,6199.42万,861.36万,1.36亿
1137,300270,中威电子,10.42,1.66%,0.94%,1479.63万,1030.47万,449.16万,2518.85万
1138,688233,神工股份,74.08,1.66%,1.54%,1.01亿,9092.08万,1008.21万,1.93亿
1139,688567,孚能科技,13.53,1.65%,0.78%,7196.36万,5589.48万,1606.88万,1.29亿
1140,603823,百合花,15.39,1.65%,1.01%,3553.41万,2925.87万,627.54万,6483.89万
1141,600319,亚星化学,7.41,1.65%,0.44%,750.70万,472.83万,277.87万,1270.27万
1142,300721,怡达股份,14.2,1.65%,1.38%,1466.53万,1226.21万,240.31万,2697.14万
1143,2918,蒙娜丽莎,11.72,1.65%,1.32%,1714.62万,1565.29万,149.33万,3303.92万
1144,301066,万事利,14.27,1.64%,0.84%,1531.51万,1207.50万,324.01万,2782.11万
1145,301566,达利凯普,21.13,1.64%,1.87%,4085.93万,4006.66万,79.27万,8154.30万
1146,688152,麒麟信安,34.79,1.64%,0.55%,762.91万,1154.55万,-391.63万,1963.39万
1147,605167,利柏特,17.97,1.64%,1.39%,5374.31万,5628.26万,-253.95万,1.11亿
1148,601995,中金公司,34.0,1.64%,0.44%,2.45亿,1.86亿,5950.17万,4.35亿
1149,300849,锦盛新材,20.48,1.64%,0.90%,1340.76万,896.20万,444.56万,2248.64万
1150,688611,杭州柯林,55.84,1.64%,0.36%,1742.37万,1339.95万,402.42万,3104.14万
1151,300494,盛天网络,11.81,1.64%,1.17%,3230.81万,2226.06万,1004.76万,5471.74万
1152,2322,理工能科,14.29,1.64%,0.78%,2265.23万,1400.19万,865.04万,3883.18万
1153,2031,巨轮智能,6.21,1.64%,1.53%,1.01亿,8146.05万,2003.10万,1.87亿
1154,917,电广传媒,9.9,1.64%,1.19%,9230.70万,7183.09万,2047.62万,1.66亿
1155,603400,华之杰,69.72,1.63%,2.82%,2055.58万,1830.25万,225.32万,3906.74万
1156,688693,锴威特,93.0,1.63%,5.96%,1.07亿,1.08亿,-71.27万,2.16亿
1157,691,*ST亚太,8.12,1.63%,0.91%,1631.66万,675.41万,956.26万,2384.17万
1158,301001,凯淳股份,28.64,1.63%,0.81%,553.26万,591.48万,-38.22万,1155.91万
1159,605001,威奥股份,7.5,1.63%,0.50%,819.52万,571.57万,247.95万,1450.96万
1160,688077,大地熊,29.85,1.63%,0.86%,1639.25万,1243.14万,396.11万,2907.76万
1161,600556,天下秀,6.22,1.63%,1.36%,9050.17万,6084.51万,2965.66万,1.53亿
1162,603839,安正时尚,7.5,1.63%,0.31%,576.66万,294.91万,281.75万,879.30万
1163,601168,西部矿业,28.7,1.63%,1.13%,4.04亿,3.62亿,4118.25万,7.71亿
1164,600361,创新新材,4.36,1.63%,0.79%,8195.38万,4465.99万,3729.39万,1.28亿
1165,300655,晶瑞电材,15.0,1.63%,1.08%,9696.85万,7219.66万,2477.19万,1.71亿
1166,300061,旗天科技,8.13,1.63%,0.85%,2614.44万,1562.99万,1051.45万,4249.12万
1167,2628,成都路桥,5.0,1.63%,1.92%,4171.20万,2951.93万,1219.27万,7189.05万
1168,2114,罗平锌电,8.75,1.63%,1.17%,2028.67万,1249.13万,779.54万,3297.23万
1169,2978,安宁股份,33.92,1.62%,0.51%,3736.36万,2463.10万,1273.26万,6296.89万
1170,689009,九号公司,45.91,1.62%,1.09%,1.43亿,1.32亿,1040.95万,2.78亿
1171,300528,幸福蓝海,16.93,1.62%,2.77%,8542.13万,9021.62万,-479.49万,1.76亿
1172,603882,金域医学,27.66,1.62%,0.75%,4693.30万,4756.30万,-63.00万,9489.13万
1173,603515,欧普照明,20.09,1.62%,0.18%,1605.51万,1126.86万,478.65万,2736.39万
1174,600551,时代出版,8.14,1.62%,0.49%,1584.96万,1093.06万,491.91万,2682.17万
1175,300688,创业黑马,25.14,1.62%,1.08%,2325.24万,1660.12万,665.12万,4003.96万
1176,913,钱江摩托,15.1,1.62%,0.61%,2747.31万,1939.23万,808.08万,4743.42万
1177,688772,珠海冠宇,16.4,1.61%,1.77%,1.73亿,1.53亿,1987.44万,3.28亿
1178,301027,华蓝集团,23.33,1.61%,2.97%,4235.76万,3792.49万,443.27万,8158.95万
1179,688377,迪威尔,39.18,1.61%,0.32%,1147.65万,1225.82万,-78.16万,2382.29万
1180,300930,屹通新材,30.21,1.61%,0.95%,726.20万,602.31万,123.89万,1341.20万
1181,601599,浙文影业,3.79,1.61%,0.94%,2778.02万,1275.08万,1502.94万,4094.54万
1182,601702,华峰铝业,20.14,1.61%,0.57%,5605.17万,5927.57万,-322.40万,1.17亿
1183,300737,科顺股份,6.33,1.61%,1.23%,3621.32万,3245.91万,375.42万,6878.95万
1184,603726,朗迪集团,23.93,1.61%,0.57%,1530.84万,930.63万,600.21万,2503.80万
1185,601519,大智慧,10.74,1.61%,0.68%,9134.69万,5273.91万,3860.78万,1.45亿
1186,688601,力芯微,53.34,1.60%,2.28%,1.02亿,5891.10万,4322.10万,1.62亿
1187,1258,立新能源,8.89,1.60%,1.99%,9648.72万,6704.80万,2943.92万,1.64亿
1188,2976,瑞玛精密,28.56,1.60%,2.02%,2031.38万,1792.45万,238.94万,3862.97万
1189,301121,紫建电子,37.53,1.60%,1.19%,1308.78万,940.60万,368.18万,2260.65万
1190,301008,宏昌科技,38.66,1.60%,8.27%,1.73亿,1.87亿,-1370.75万,3.63亿
1191,2345,潮宏基,10.82,1.60%,1.09%,5440.65万,4704.52万,736.13万,1.02亿
1192,600512,腾达建设,2.54,1.60%,1.60%,3500.51万,2560.53万,939.98万,6364.23万
1193,605398,新炬网络,27.34,1.60%,0.62%,1793.96万,905.28万,888.68万,2747.36万
1194,688711,宏微科技,27.89,1.60%,0.89%,2965.41万,2274.34万,691.06万,5306.88万
1195,603657,春光科技,26.07,1.60%,0.71%,1530.01万,927.49万,602.52万,2480.14万
1196,603356,华菱精工,15.86,1.60%,2.49%,2968.71万,2280.14万,688.56万,5272.80万
1197,601162,天风证券,3.81,1.60%,1.04%,2.47亿,9212.71万,1.54亿,3.40亿
1198,300647,超频三,6.36,1.60%,1.66%,2690.16万,2065.77万,624.39万,4807.99万
1199,300477,ST合纵,2.54,1.60%,3.77%,5279.93万,3942.97万,1336.96万,9239.06万
1200,300353,东土科技,19.7,1.60%,0.78%,4795.53万,3366.86万,1428.67万,8220.30万
1201,2144,宏达高科,15.26,1.60%,1.84%,2070.37万,1787.88万,282.49万,3860.23万
1202,300940,南极光,23.61,1.59%,1.51%,3051.79万,2450.06万,601.73万,5618.09万
1203,688598,金博股份,23.67,1.59%,0.86%,2491.59万,1589.92万,901.67万,4126.99万
1204,603838,*ST四通,8.92,1.59%,0.46%,736.78万,534.54万,202.25万,1279.97万
1205,601688,华泰证券,19.17,1.59%,0.76%,6.05亿,4.34亿,1.71亿,10.62亿
1206,688535,华海诚科,126.07,1.59%,1.62%,9697.98万,6611.45万,3086.53万,1.64亿
1207,300195,长荣股份,7.69,1.59%,1.26%,1974.20万,1017.77万,956.44万,2999.50万
1208,2200,*ST交投,7.7,1.58%,0.98%,672.33万,727.97万,-55.64万,1476.54万
1209,839,国安股份,3.21,1.58%,0.93%,6672.08万,4956.03万,1716.05万,1.17亿
1210,688380,中微半导,46.79,1.58%,0.93%,9015.49万,8133.35万,882.14万,1.73亿
1211,300852,四会富仕,43.0,1.58%,1.64%,4352.35万,6272.66万,-1920.31万,1.08亿
1212,603701,德宏股份,24.44,1.58%,1.17%,3977.18万,3474.50万,502.67万,7455.35万
1213,600561,江西长运,6.42,1.58%,0.76%,771.36万,581.14万,190.22万,1377.57万
1214,300661,圣邦股份,77.08,1.58%,1.71%,4.58亿,3.20亿,1.37亿,7.83亿
1215,300549,优德精密,17.38,1.58%,0.92%,1014.96万,512.10万,502.86万,1601.16万
1216,688079,美迪凯,15.53,1.57%,1.42%,4454.89万,4264.57万,190.31万,8787.22万
1217,300871,回盛生物,27.89,1.57%,7.07%,2.10亿,1.82亿,2757.72万,3.96亿
1218,600448,华纺股份,3.23,1.57%,1.32%,1399.30万,1238.37万,160.93万,2656.13万
1219,688139,海尔生物,32.92,1.57%,0.80%,4796.68万,3454.45万,1342.23万,8261.24万
