序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
3004,301293,三博脑科,68.81,0.41%,2.28%,1.20亿,1.30亿,-1024.23万,2.50亿
3005,301665,泰禾股份,27.0,0.41%,1.46%,2047.47万,2048.86万,-1.39万,4097.94万
3006,688475,萤石网络,29.38,0.41%,0.56%,6456.26万,6535.53万,-79.27万,1.30亿
3007,688523,航天环宇,69.19,0.41%,7.17%,2.24亿,2.52亿,-2792.45万,4.76亿
3008,301103,何氏眼科,19.41,0.41%,0.59%,680.61万,699.47万,-18.85万,1380.27万
3009,605077,华康股份,14.73,0.41%,0.41%,924.65万,883.25万,41.40万,1821.45万
3010,688682,霍莱沃,48.58,0.41%,1.60%,3586.56万,4349.27万,-762.72万,7937.68万
3011,688378,奥来德,37.05,0.41%,0.83%,4448.47万,2906.14万,1542.33万,7355.35万
3012,688577,浙海德曼,66.74,0.41%,0.29%,1042.86万,1115.99万,-73.13万,2160.86万
3013,2852,道道全,9.81,0.41%,0.71%,988.84万,992.96万,-4.12万,1981.90万
3014,603706,东方环宇,19.53,0.41%,0.20%,424.01万,300.36万,123.65万,724.57万
3015,600846,同济科技,12.2,0.41%,0.11%,413.80万,420.81万,-7.01万,839.98万
3016,300780,德恩精工,24.32,0.41%,5.44%,6744.23万,7334.52万,-590.28万,1.41亿
3017,2846,英联股份,14.63,0.41%,0.79%,1553.53万,1431.35万,122.18万,2985.02万
3018,2544,普天科技,26.78,0.41%,0.86%,9028.60万,6527.77万,2500.84万,1.56亿
3019,2326,永太科技,24.75,0.41%,2.96%,2.72亿,3.21亿,-4859.63万,5.94亿
3020,2241,歌尔股份,24.2,0.41%,1.08%,4.33亿,3.90亿,4265.52万,8.24亿
3021,717,中南股份,2.45,0.41%,0.30%,928.59万,865.77万,62.82万,1794.44万
3022,688312,燕麦科技,60.9,0.40%,2.90%,1.24亿,1.32亿,-826.36万,2.55亿
3023,2991,甘源食品,50.36,0.40%,0.48%,682.80万,529.68万,153.12万,1213.48万
3024,601112,振石股份,20.0,0.40%,3.84%,6013.48万,7641.84万,-1628.36万,1.37亿
3025,688248,南网科技,59.5,0.40%,1.10%,1.79亿,1.86亿,-691.40万,3.65亿
3026,603123,翠微股份,12.65,0.40%,3.07%,1.17亿,1.37亿,-2016.87万,2.54亿
3027,300856,科思股份,12.53,0.40%,0.21%,617.27万,580.00万,37.27万,1197.64万
3028,688057,金达莱,12.44,0.40%,0.14%,260.49万,223.47万,37.02万,484.21万
3029,603181,皇马科技,15.05,0.40%,0.30%,1411.96万,1212.37万,199.59万,2624.49万
3030,603225,新凤鸣,17.79,0.40%,0.48%,7393.82万,6964.14万,429.69万,1.44亿
3031,601996,丰林集团,2.54,0.40%,1.26%,2058.96万,1522.46万,536.50万,3581.65万
3032,300622,博士眼镜,24.95,0.40%,1.44%,2615.11万,2958.07万,-342.95万,5575.91万
3033,300008,天海防务,7.57,0.40%,1.45%,8711.04万,9384.71万,-673.67万,1.81亿
3034,2570,贝因美,5.05,0.40%,0.80%,2358.65万,1984.61万,374.04万,4343.31万
3035,2210,飞马国际,2.54,0.40%,0.72%,2647.25万,2211.58万,435.67万,4859.31万
3036,2123,梦网科技,9.93,0.40%,1.97%,7580.25万,6374.44万,1205.81万,1.40亿
3037,716,黑芝麻,5.15,0.39%,0.70%,1511.51万,1152.56万,358.94万,2664.13万
3038,3035,南网能源,7.81,0.39%,1.58%,2.40亿,2.26亿,1337.67万,4.66亿
3039,3000,劲仔食品,10.38,0.39%,0.49%,1017.19万,542.06万,475.13万,1559.36万
3040,600828,茂业商业,5.18,0.39%,0.33%,1642.75万,1291.33万,351.42万,2935.63万
3041,603002,宏昌电子,12.93,0.39%,6.16%,4.26亿,4.76亿,-5063.12万,9.02亿
3042,601678,滨化股份,5.09,0.39%,1.02%,5974.83万,4657.99万,1316.84万,1.06亿
3043,600988,赤峰黄金,43.47,0.39%,1.18%,3.95亿,4.48亿,-5302.48万,8.42亿
3044,600816,建元信托,2.56,0.39%,0.28%,1799.13万,2049.93万,-250.80万,3851.62万
3045,600580,卧龙电驱,38.2,0.39%,1.03%,2.89亿,3.31亿,-4220.37万,6.19亿
3046,600547,山东黄金,38.93,0.39%,0.53%,4.08亿,3.34亿,7327.05万,7.42亿
3047,600530,交大昂立,5.19,0.39%,0.45%,903.13万,903.35万,-2168.00,1808.14万
3048,600505,西昌电力,12.8,0.39%,0.98%,2544.51万,1995.62万,548.90万,4540.51万
3049,600333,长春燃气,5.21,0.39%,0.51%,781.95万,828.56万,-46.61万,1610.56万
3050,600117,西宁特钢,2.56,0.39%,0.09%,260.95万,496.83万,-235.88万,780.40万
3051,300753,爱朋医疗,28.25,0.39%,2.11%,2676.04万,2539.18万,136.86万,5215.80万
3052,300030,阳普医疗,7.73,0.39%,1.16%,1159.62万,1266.15万,-106.53万,2426.24万
3053,2937,兴瑞科技,31.17,0.39%,1.23%,6021.75万,5350.23万,671.52万,1.14亿
3054,2395,双象股份,17.9,0.39%,1.45%,4009.23万,2966.90万,1042.33万,6981.32万
3055,789,万年青,5.11,0.39%,0.36%,738.59万,719.82万,18.77万,1458.46万
3056,755,山西高速,5.13,0.39%,0.15%,576.40万,548.37万,28.03万,1124.82万
3057,985,大庆华科,18.68,0.38%,0.43%,569.78万,462.69万,107.09万,1032.85万
3058,301287,康力源,42.6,0.38%,3.07%,1287.08万,940.32万,346.76万,2227.83万
3059,1373,翔腾新材,34.52,0.38%,2.12%,1172.33万,1228.25万,-55.92万,2401.26万
3060,301301,川宁生物,10.49,0.38%,1.76%,5844.52万,5586.06万,258.45万,1.14亿
3061,688636,智明达,44.62,0.38%,1.36%,5278.03万,4817.40万,460.62万,1.01亿
3062,688236,春立医疗,20.9,0.38%,0.54%,1644.56万,1597.32万,47.24万,3242.71万
3063,2186,全聚德,10.59,0.38%,1.25%,2069.18万,1966.02万,103.17万,4035.84万
3064,301296,新巨丰,7.88,0.38%,0.27%,509.01万,390.28万,118.73万,899.69万
3065,300141,和顺电气,13.27,0.38%,1.22%,1983.44万,2090.87万,-107.43万,4075.10万
3066,300350,华鹏飞,5.28,0.38%,1.78%,1969.09万,2446.91万,-477.82万,4416.68万
3067,688728,格科微,13.22,0.38%,0.21%,3391.23万,3403.69万,-12.46万,6795.18万
3068,603238,诺邦股份,15.85,0.38%,0.72%,1108.98万,905.38万,203.60万,2014.52万
3069,600207,安彩高科,5.35,0.38%,1.40%,4505.60万,3660.54万,845.06万,8166.19万
3070,603696,安记食品,15.71,0.38%,1.24%,2606.47万,1949.75万,656.72万,4556.38万
3071,603160,汇顶科技,68.69,0.38%,0.50%,8500.80万,7586.15万,914.66万,1.61亿
3072,603011,合锻智能,21.4,0.38%,1.72%,9092.13万,9048.60万,43.53万,1.81亿
3073,2767,先锋电子,21.38,0.38%,0.64%,993.14万,788.55万,204.59万,1781.91万
3074,2635,安洁科技,15.91,0.38%,4.49%,1.49亿,1.31亿,1801.43万,2.81亿
3075,2106,莱宝高科,10.63,0.38%,0.55%,1724.11万,2394.98万,-670.87万,4119.19万
3076,1396,誉帆科技,45.95,0.37%,1.94%,1027.22万,944.60万,82.61万,1972.28万
3077,301522,上大股份,32.18,0.37%,0.74%,3165.16万,3515.00万,-349.84万,6682.75万
3078,688249,晶合集成,29.64,0.37%,0.81%,1.34亿,1.51亿,-1690.88万,2.84亿
3079,1337,四川黄金,48.36,0.37%,1.11%,1.24亿,9994.93万,2437.75万,2.24亿
3080,2818,富森美,10.78,0.37%,0.36%,633.72万,505.40万,128.32万,1139.56万
3081,603916,苏博特,10.72,0.37%,0.72%,1381.19万,1858.53万,-477.35万,3239.83万
3082,603313,梦百合,8.03,0.37%,0.26%,641.18万,557.08万,84.11万,1198.34万
3083,600558,大西洋,5.43,0.37%,0.83%,2163.49万,1848.33万,315.16万,4016.17万
3084,601136,首创证券,16.46,0.37%,0.12%,2930.31万,2252.57万,677.75万,5183.05万
3085,300673,佩蒂股份,16.24,0.37%,1.14%,1374.98万,1585.39万,-210.41万,2961.67万
3086,300239,东宝生物,5.36,0.37%,0.79%,1324.05万,1140.99万,183.06万,2468.10万
3087,300034,钢研高纳,19.17,0.37%,0.84%,5932.77万,6343.49万,-410.72万,1.23亿
3088,2935,天奥电子,18.78,0.37%,0.76%,2918.64万,3007.93万,-89.29万,5926.94万
3089,2449,国星光电,8.09,0.37%,0.85%,2144.04万,2107.67万,36.38万,4251.87万
3090,885,城发环境,13.56,0.37%,0.50%,2559.81万,1790.63万,769.18万,4351.12万
3091,566,海南海药,5.49,0.37%,1.77%,6591.27万,5939.73万,651.54万,1.25亿
3092,603194,中力股份,33.81,0.36%,0.38%,1021.06万,1018.38万,2.68万,2039.78万
3093,603395,红四方,27.97,0.36%,1.55%,1582.60万,1224.96万,357.64万,2807.84万
3094,300784,利安科技,50.02,0.36%,2.11%,865.42万,909.52万,-44.10万,1776.44万
3095,2127,南极电商,2.8,0.36%,0.43%,1122.91万,1247.86万,-124.95万,2370.80万
3096,300942,易瑞生物,8.47,0.36%,0.89%,1443.89万,1577.19万,-133.30万,3021.16万
3097,605007,五洲特纸,14.05,0.36%,0.49%,1537.99万,1211.32万,326.67万,2749.44万
3098,603538,美诺华,55.7,0.36%,21.99%,13.84亿,12.52亿,1.32亿,26.36亿
3099,603128,华贸物流,5.65,0.36%,0.29%,871.77万,1259.31万,-387.54万,2131.14万
3100,603079,圣达生物,16.6,0.36%,0.55%,936.27万,783.69万,152.58万,1720.13万
3101,601518,吉林高速,2.8,0.36%,0.43%,1002.96万,1291.09万,-288.13万,2294.15万
3102,601116,三江购物,14.1,0.36%,0.73%,3271.97万,2341.15万,930.81万,5613.82万
3103,600099,林海股份,11.26,0.36%,0.64%,736.08万,840.55万,-104.47万,1576.96万
3104,300429,强力新材,13.75,0.36%,1.25%,3347.40万,3527.51万,-180.11万,6875.05万
3105,2759,天际股份,36.34,0.36%,7.07%,6.05亿,6.88亿,-8275.60万,12.93亿
3106,2702,海欣食品,5.6,0.36%,1.05%,1525.39万,1161.72万,363.67万,2687.16万
3107,2470,金正大,2.8,0.36%,2.60%,1.34亿,1.04亿,2941.04万,2.38亿
3108,2056,横店东磁,19.4,0.36%,0.89%,1.39亿,1.41亿,-226.53万,2.80亿
3109,2053,云南能投,11.19,0.36%,0.37%,1848.58万,1926.52万,-77.94万,3775.21万
3110,708,中信特钢,16.65,0.36%,0.08%,3440.75万,3292.89万,147.86万,6733.81万
3111,2005,ST德豪,2.89,0.35%,0.25%,700.62万,548.20万,152.42万,1248.85万
3112,301595,太力科技,48.92,0.35%,4.19%,2439.20万,2543.22万,-104.02万,4983.39万
3113,1202,炬申股份,17.0,0.35%,0.48%,569.33万,376.11万,193.22万,945.61万
3114,688285,高铁电气,8.58,0.35%,0.36%,551.39万,601.16万,-49.77万,1152.73万
3115,300963,中洲特材,17.16,0.35%,0.84%,2451.84万,2460.76万,-8.92万,4912.95万
3116,300999,金龙鱼,28.35,0.35%,0.74%,5454.07万,5864.72万,-410.66万,1.13亿
3117,601233,桐昆股份,20.26,0.35%,0.83%,2.16亿,1.79亿,3704.57万,3.95亿
3118,600619,海立股份,17.26,0.35%,1.27%,8628.03万,8663.98万,-35.95万,1.73亿
3119,600395,盘江股份,5.68,0.35%,0.59%,3495.07万,3700.42万,-205.36万,7196.29万
3120,600120,浙江东方,5.74,0.35%,0.79%,7516.38万,7846.88万,-330.50万,1.54亿
3121,300468,四方精创,31.69,0.35%,2.49%,1.89亿,2.29亿,-3935.65万,4.18亿
3122,300349,金卡智能,14.21,0.35%,0.81%,1940.95万,2304.72万,-363.77万,4246.10万
3123,688612,威迈斯,31.74,0.35%,1.42%,5527.44万,5790.85万,-263.41万,1.13亿
3124,2851,麦格米特,105.96,0.35%,2.02%,5.03亿,4.72亿,3021.92万,9.75亿
3125,2246,北化股份,25.62,0.35%,1.48%,1.06亿,1.02亿,395.78万,2.08亿
3126,2234,民和股份,8.69,0.35%,0.78%,1026.40万,999.22万,27.18万,2025.70万
3127,906,浙商中拓,5.72,0.35%,0.30%,685.44万,532.25万,153.19万,1217.76万
3128,2513,蓝丰生化,5.97,0.34%,1.15%,1146.30万,827.45万,318.85万,1975.13万
3129,301456,盘古智能,29.35,0.34%,1.14%,1096.11万,911.18万,184.93万,2007.59万
3130,2729,好利科技,20.54,0.34%,2.33%,3973.41万,4386.66万,-413.25万,8360.29万
3131,301168,通灵股份,44.05,0.34%,1.20%,2830.93万,2148.03万,682.90万,4979.40万
3132,300171,东富龙,14.93,0.34%,0.46%,1805.57万,2027.05万,-221.47万,3833.07万
3133,301056,森赫股份,14.8,0.34%,1.09%,1473.49万,1373.50万,99.99万,2847.13万
3134,688206,概伦电子,32.9,0.34%,0.62%,4346.86万,4477.06万,-130.21万,8825.24万
3135,301009,可靠股份,11.8,0.34%,0.47%,501.41万,327.17万,174.24万,828.94万
3136,601022,宁波远洋,8.78,0.34%,0.29%,1637.16万,1751.21万,-114.05万,3388.46万
3137,603928,兴业股份,14.76,0.34%,0.47%,903.14万,910.41万,-7.28万,1813.70万
3138,601686,友发集团,5.83,0.34%,0.12%,580.48万,463.57万,116.92万,1044.11万
3139,6,深振业A,8.81,0.34%,0.52%,2664.47万,3513.08万,-848.60万,6177.64万
3140,603662,柯力传感,56.68,0.34%,0.53%,3594.93万,4903.84万,-1308.91万,8502.17万
3141,603365,水星家纺,20.9,0.34%,0.46%,1670.63万,825.74万,844.90万,2497.21万
3142,603177,德创环保,11.67,0.34%,1.61%,1991.12万,1816.43万,174.69万,3809.42万
3143,600739,辽宁成大,11.72,0.34%,0.29%,2450.10万,2768.61万,-318.50万,5218.83万
3144,600712,南宁百货,5.95,0.34%,0.47%,800.26万,677.16万,123.10万,1477.47万
3145,600502,安徽建工,5.88,0.34%,1.99%,9954.20万,1.02亿,-289.66万,2.02亿
3146,300397,天和防务,11.89,0.34%,1.16%,2590.28万,3021.40万,-431.11万,5612.87万
3147,2688,金河生物,5.9,0.34%,0.89%,2263.89万,1657.25万,606.63万,3925.04万
3148,42,中洲控股,8.82,0.34%,0.39%,1176.05万,1091.33万,84.72万,2267.46万
3149,2045,国光电器,11.88,0.34%,0.52%,1645.41万,1810.09万,-164.68万,3457.05万
3150,301305,朗坤科技,27.09,0.33%,2.05%,3457.50万,3397.73万,59.77万,6855.78万
3151,2285,世联行,3.08,0.33%,1.16%,3603.44万,3385.68万,217.76万,6990.66万
3152,301108,洁雅股份,27.52,0.33%,0.93%,911.11万,745.92万,165.20万,1657.31万
3153,688170,德龙激光,57.38,0.33%,3.36%,1.01亿,9602.29万,547.59万,1.98亿
3154,688109,品茗科技,122.36,0.33%,0.96%,5327.06万,4067.35万,1259.71万,9399.40万
3155,603580,*ST艾艾,18.5,0.33%,0.83%,1052.67万,948.20万,104.48万,2001.06万
3156,603901,永创智能,12.15,0.33%,1.90%,5697.66万,5561.24万,136.42万,1.13亿
3157,603667,五洲新春,70.42,0.33%,4.77%,5.40亿,7.09亿,-1.68亿,12.49亿
3158,601377,兴业证券,6.04,0.33%,0.55%,1.23亿,1.66亿,-4227.10万,2.89亿
3159,600874,创业环保,6.12,0.33%,0.30%,1152.67万,1137.35万,15.32万,2290.08万
3160,600736,苏州高新,6.13,0.33%,0.54%,1681.94万,2105.63万,-423.68万,3787.63万
3161,600642,申能股份,9.17,0.33%,0.28%,6801.73万,5979.99万,821.74万,1.28亿
3162,600596,新安股份,12.11,0.33%,1.00%,8323.98万,8042.24万,281.75万,1.64亿
3163,600303,曙光股份,3.03,0.33%,1.41%,1258.83万,1618.73万,-359.90万,2879.08万
3164,600273,嘉化能源,9.03,0.33%,0.43%,2549.70万,2518.32万,31.38万,5068.21万
3165,600163,中闽能源,6.1,0.33%,0.89%,4888.71万,5336.60万,-447.89万,1.02亿
3166,600131,国网信通,18.34,0.33%,0.61%,6176.51万,6983.76万,-807.25万,1.32亿
3167,300667,必创科技,18.02,0.33%,1.72%,2378.60万,2964.45万,-585.85万,5343.23万
3168,2958,青农商行,3.0,0.33%,0.53%,3559.72万,5082.29万,-1522.57万,8642.91万
3169,2939,长城证券,9.22,0.33%,0.23%,4087.54万,3416.43万,671.11万,7504.25万
3170,2879,长缆科技,21.41,0.33%,3.27%,4744.57万,4720.37万,24.20万,9465.79万
3171,2007,华兰生物,15.07,0.33%,0.38%,4813.87万,4115.08万,698.79万,8929.10万
3172,2656,*ST摩登,3.11,0.32%,0.66%,857.06万,523.19万,333.87万,1380.87万
3173,688720,艾森股份,76.04,0.32%,2.29%,4636.25万,5175.69万,-539.45万,9813.47万
3174,688775,影石创新,195.52,0.32%,1.22%,3695.22万,4123.71万,-428.49万,7822.83万
3175,301356,天振股份,21.74,0.32%,0.81%,518.57万,439.86万,78.71万,958.65万
3176,301107,瑜欣电子,27.91,0.32%,0.99%,915.52万,708.68万,206.83万,1624.76万
3177,605069,正和生态,12.46,0.32%,1.12%,1418.37万,1539.67万,-121.30万,2958.16万
3178,600408,安泰集团,3.16,0.32%,1.53%,2449.43万,2420.90万,28.53万,4870.97万
3179,603970,中农立华,12.66,0.32%,0.26%,432.83万,457.22万,-24.38万,890.18万
3180,601788,光大证券,15.62,0.32%,0.23%,6460.08万,7542.65万,-1082.57万,1.40亿
3181,601577,长沙银行,9.5,0.32%,0.22%,4720.57万,3608.66万,1111.91万,8358.01万
3182,600962,国投中鲁,18.67,0.32%,0.38%,1117.33万,724.88万,392.46万,1842.95万
3183,600826,兰生股份,9.52,0.32%,0.25%,878.25万,849.88万,28.37万,1728.23万
3184,600691,潞化科技,3.14,0.32%,0.82%,2963.22万,3136.56万,-173.34万,6099.82万
3185,600477,杭萧钢构,3.15,0.32%,0.85%,2912.10万,3415.57万,-503.47万,6327.79万
3186,300708,聚灿光电,9.48,0.32%,1.86%,5134.19万,7329.35万,-2195.16万,1.25亿
3187,300139,晓程科技,56.79,0.32%,7.82%,5.48亿,4.76亿,7207.46万,10.25亿
3188,300129,泰胜风能,12.45,0.32%,2.12%,9806.58万,9248.71万,557.87万,1.91亿
3189,2945,华林证券,15.73,0.32%,0.21%,4618.39万,4251.76万,366.63万,8870.31万
3190,2391,长青股份,6.22,0.32%,0.55%,820.07万,763.80万,56.27万,1583.99万
3191,2185,华天科技,12.5,0.32%,1.22%,2.51亿,2.46亿,445.36万,4.97亿
3192,2139,拓邦股份,12.42,0.32%,0.46%,2929.96万,3170.96万,-241.00万,6101.42万
3193,888,峨眉山A,12.52,0.32%,1.58%,5713.65万,4659.72万,1053.94万,1.04亿
3194,630,铜陵有色,6.29,0.32%,1.08%,3.48亿,4.09亿,-6068.27万,7.57亿
3195,752,ST西发,9.73,0.31%,1.30%,1490.18万,1877.46万,-387.28万,3368.12万
3196,688373,盟科药业,6.38,0.31%,1.34%,2822.67万,2295.21万,527.47万,5118.01万
3197,300882,万胜智能,22.98,0.31%,0.72%,2058.07万,2312.05万,-253.99万,4370.81万
3198,603893,瑞芯微,171.01,0.31%,0.95%,3.40亿,3.44亿,-426.26万,6.84亿
3199,300582,英飞特,12.91,0.31%,1.66%,2597.46万,2123.82万,473.64万,4721.67万
3200,603967,中创物流,12.92,0.31%,0.33%,720.58万,738.00万,-17.42万,1458.71万
3201,603758,秦安股份,12.74,0.31%,0.20%,529.00万,608.86万,-79.85万,1138.24万
3202,601881,中国银河,13.03,0.31%,0.28%,1.08亿,1.54亿,-4563.69万,2.62亿
3203,601878,浙商证券,9.7,0.31%,0.23%,5490.04万,4660.86万,829.18万,1.02亿
3204,601188,龙江交通,3.28,0.31%,0.50%,1012.33万,1117.03万,-104.70万,2134.01万
3205,600006,东风股份,6.38,0.31%,0.17%,1030.24万,1178.08万,-147.84万,2208.39万
3206,300735,光弘科技,22.31,0.31%,0.52%,4422.08万,4314.28万,107.81万,8737.25万
3207,2891,中宠股份,41.97,0.31%,4.23%,2.84亿,2.85亿,-145.53万,5.69亿
3208,2367,康力电梯,6.43,0.31%,0.47%,921.87万,1490.90万,-569.03万,2412.84万
3209,2133,广宇集团,3.28,0.31%,1.30%,1631.25万,1625.31万,5.94万,3256.73万
3210,921,海信家电,22.62,0.31%,0.41%,4139.34万,4255.50万,-116.17万,8396.89万
3211,301331,恩威医药,26.63,0.30%,0.55%,747.93万,735.43万,12.50万,1483.62万
3212,3030,祖名股份,20.23,0.30%,0.93%,829.20万,659.50万,169.70万,1488.91万
3213,688469,芯联集成,6.63,0.30%,0.63%,8193.39万,1.03亿,-2061.44万,1.85亿
3214,688489,三未信安,39.58,0.30%,0.28%,513.88万,770.82万,-256.94万,1284.74万
3215,603201,常润股份,16.49,0.30%,0.23%,398.89万,300.29万,98.60万,699.51万
3216,603382,海阳科技,27.1,0.30%,1.08%,678.89万,379.53万,299.36万,1058.70万
3217,688177,百奥泰,23.44,0.30%,0.73%,3839.36万,3179.56万,659.80万,7020.43万
3218,603307,扬州金泉,39.66,0.30%,0.16%,217.02万,200.15万,16.88万,419.94万
3219,603886,元祖股份,13.28,0.30%,0.85%,1299.69万,1413.83万,-114.13万,2713.92万
3220,605108,同庆楼,16.78,0.30%,0.46%,929.14万,1084.07万,-154.93万,2013.38万
3221,300562,乐心医疗,13.39,0.30%,1.43%,1722.60万,1371.38万,351.22万,3094.12万
3222,603909,建发合诚,13.31,0.30%,4.18%,5895.95万,8747.67万,-2851.72万,1.46亿
3223,603486,科沃斯,62.8,0.30%,0.54%,9198.18万,1.03亿,-1091.06万,1.95亿
3224,603360,百傲化学,26.48,0.30%,0.69%,6531.16万,6351.00万,180.16万,1.29亿
3225,600724,宁波富达,6.76,0.30%,0.34%,1676.11万,1622.27万,53.83万,3298.51万
3226,600708,光明地产,3.35,0.30%,0.40%,1228.33万,1724.81万,-496.47万,2953.17万
3227,600938,中国海油,37.0,0.30%,1.04%,5.45亿,5.94亿,-4870.35万,11.39亿
3228,600116,三峡水利,6.58,0.30%,0.28%,1997.67万,1464.45万,533.22万,3464.55万
3229,300676,华大基因,40.35,0.30%,0.52%,4335.49万,4292.67万,42.83万,8628.97万
3230,300360,炬华科技,16.45,0.30%,0.64%,2440.41万,2821.15万,-380.74万,5261.73万
3231,2898,*ST赛隆,13.48,0.30%,0.82%,667.59万,454.76万,212.83万,1122.62万
3232,2254,泰和新材,10.09,0.30%,1.42%,5081.23万,7124.55万,-2043.33万,1.22亿
3233,697,ST炼石,10.01,0.30%,0.42%,1125.37万,1653.62万,-528.24万,2779.39万
3234,531,穗恒运A,6.64,0.30%,0.80%,2414.85万,2403.22万,11.63万,4818.15万
3235,27,深圳能源,6.69,0.30%,0.26%,4009.08万,4354.65万,-345.57万,8364.31万
3236,2356,赫美集团,3.43,0.29%,0.90%,1747.26万,2281.21万,-533.95万,4028.81万
3237,688717,艾罗能源,106.32,0.29%,4.41%,2.33亿,2.31亿,288.45万,4.64亿
3238,688545,兴福电子,52.23,0.29%,1.93%,7894.88万,1.03亿,-2401.46万,1.82亿
3239,603869,ST智知,10.5,0.29%,0.10%,322.23万,204.18万,118.05万,527.15万
3240,603222,济民健康,10.46,0.29%,5.43%,1.54亿,1.43亿,1086.41万,2.97亿
3241,600933,爱柯迪,17.34,0.29%,0.58%,5565.10万,4327.15万,1237.96万,9895.54万
3242,600866,星湖科技,6.94,0.29%,0.60%,2791.94万,2450.96万,340.98万,5243.04万
3243,600783,鲁信创投,20.74,0.29%,0.82%,6400.51万,6235.72万,164.79万,1.26亿
3244,600559,老白干酒,13.61,0.29%,0.34%,2544.79万,1707.61万,837.18万,4255.12万
3245,600409,三友化工,6.86,0.29%,0.74%,4794.99万,5620.63万,-825.65万,1.04亿
3246,2535,林州重机,3.47,0.29%,0.63%,854.99万,777.46万,77.53万,1632.80万
3247,2489,浙江永强,3.45,0.29%,0.42%,1559.25万,1242.69万,316.56万,2801.98万
3248,952,广济药业,6.95,0.29%,1.05%,1369.04万,1136.41万,232.63万,2505.93万
3249,910,大亚圣象,7.0,0.29%,0.28%,491.60万,559.89万,-68.29万,1051.55万
3250,833,粤桂股份,24.15,0.29%,3.61%,1.99亿,1.96亿,261.75万,3.95亿
3251,731,四川美丰,6.98,0.29%,2.07%,4684.78万,3236.24万,1448.53万,7921.10万
3252,1218,丽臣实业,25.22,0.28%,0.93%,1250.05万,911.98万,338.08万,2162.28万
3253,301258,富士莱,32.35,0.28%,0.45%,567.20万,727.61万,-160.40万,1295.13万
3254,688252,天德钰,21.59,0.28%,0.44%,1792.41万,2082.32万,-289.92万,3876.74万
3255,300996,普联软件,17.65,0.28%,3.34%,6714.86万,7143.38万,-428.51万,1.39亿
3256,3022,联泓新科,21.68,0.28%,0.39%,5946.58万,5423.34万,523.25万,1.14亿
3257,688517,金冠电气,21.33,0.28%,2.22%,2963.19万,3427.84万,-464.65万,6391.47万
3258,605300,佳禾食品,10.83,0.28%,0.10%,250.66万,226.65万,24.01万,477.42万
3259,688468,科美诊断,7.23,0.28%,0.39%,720.13万,390.70万,329.43万,1111.02万
3260,300946,恒而达,46.06,0.28%,0.41%,736.39万,683.49万,52.90万,1422.18万
3261,688586,江航装备,14.45,0.28%,0.49%,2381.89万,3222.02万,-840.13万,5632.80万
3262,300829,金丹科技,18.19,0.28%,1.76%,2750.56万,2269.49万,481.06万,5023.68万
3263,688018,乐鑫科技,151.52,0.28%,0.85%,1.07亿,9398.59万,1313.74万,2.01亿
3264,603599,广信股份,14.24,0.28%,0.38%,2409.16万,2492.32万,-83.16万,4902.48万
3265,603589,口子窖,25.06,0.28%,0.23%,1750.48万,1653.51万,96.97万,3404.25万
3266,601238,广汽集团,7.28,0.28%,0.07%,2031.30万,1997.88万,33.41万,4029.25万
3267,601128,常熟银行,7.15,0.28%,0.87%,1.15亿,9256.66万,2290.69万,2.08亿
3268,600873,梅花生物,10.8,0.28%,0.49%,8574.97万,6432.20万,2142.76万,1.50亿
3269,600864,哈投股份,7.23,0.28%,3.50%,2.64亿,2.64亿,-10.10万,5.28亿
3270,600782,新钢股份,3.54,0.28%,0.67%,3403.40万,4085.16万,-681.76万,7488.82万
3271,600515,海南机场,3.63,0.28%,0.28%,3804.39万,5657.27万,-1852.88万,9461.71万
3272,600177,雅戈尔,7.29,0.28%,0.30%,5345.66万,4733.28万,612.38万,1.01亿
3273,300733,西菱动力,18.09,0.28%,1.09%,1916.05万,2538.45万,-622.41万,4455.41万
3274,2596,海南瑞泽,3.56,0.28%,0.95%,2058.24万,1813.92万,244.32万,3872.24万
3275,2276,万马股份,14.32,0.28%,0.82%,5651.94万,6213.79万,-561.85万,1.19亿
3276,2099,海翔药业,7.13,0.28%,0.66%,3454.26万,4116.02万,-661.75万,7570.91万
3277,837,秦川机床,10.88,0.28%,0.51%,2542.95万,3077.89万,-534.95万,5623.02万
3278,603072,天和磁材,37.14,0.27%,0.75%,2024.99万,1496.27万,528.73万,3521.63万
3279,603205,健尔康,25.97,0.27%,0.50%,301.45万,230.83万,70.63万,534.62万
3280,301586,佳力奇,44.07,0.27%,1.09%,1116.12万,1407.87万,-291.76万,2524.43万
3281,600698,湖南天雁,7.3,0.27%,0.58%,1609.36万,1891.54万,-282.18万,3501.04万
3282,2069,獐子岛,3.71,0.27%,0.69%,914.57万,900.92万,13.65万,1815.57万
3283,603270,金帝股份,26.08,0.27%,2.39%,2102.06万,2289.77万,-187.71万,4394.18万
3284,688358,祥生医疗,29.72,0.27%,0.37%,641.08万,594.03万,47.05万,1238.09万
3285,605338,巴比食品,26.02,0.27%,0.29%,988.59万,846.34万,142.24万,1835.45万
3286,603678,火炬电子,33.2,0.27%,0.95%,6745.23万,8207.11万,-1461.88万,1.50亿
3287,601628,中国人寿,37.8,0.27%,0.05%,1.73亿,1.93亿,-2051.27万,3.66亿
3288,600790,轻纺城,3.69,0.27%,0.21%,606.86万,522.19万,84.67万,1129.94万
