序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
1407,301033,迈普医学,59.44,1.61%,0.95%,1724.82万,1431.02万,293.80万,3176.64万
1408,603119,浙江荣泰,79.32,1.61%,8.89%,6.52亿,8.08亿,-1.56亿,14.66亿
1409,601599,浙文影业,3.79,1.61%,1.33%,3682.41万,2080.96万,1601.45万,5810.10万
1410,603918,金桥信息,13.85,1.61%,1.37%,4243.21万,2579.93万,1663.28万,6881.14万
1411,2243,力合科创,8.83,1.61%,0.42%,2600.99万,1888.38万,712.61万,4499.62万
1412,688103,国力电子,57.18,1.60%,1.05%,3321.44万,2408.12万,913.32万,5730.71万
1413,600512,腾达建设,2.54,1.60%,2.16%,4804.77万,3781.25万,1023.51万,8613.22万
1414,2999,天禾股份,6.98,1.60%,1.44%,1968.14万,1421.03万,547.12万,3417.15万
1415,605133,嵘泰股份,29.87,1.60%,2.54%,9237.75万,1.14亿,-2155.75万,2.12亿
1416,2282,博深股份,6.99,1.60%,0.89%,1888.82万,1211.07万,677.75万,3103.52万
1417,600857,宁波中百,12.03,1.60%,0.80%,1247.16万,884.37万,362.80万,2136.58万
1418,600100,同方股份,8.26,1.60%,1.11%,1.78亿,1.26亿,5194.24万,3.06亿
1419,300551,古鳌科技,13.98,1.60%,2.19%,5847.64万,4361.62万,1486.03万,1.03亿
1420,300477,ST合纵,2.54,1.60%,4.38%,6282.67万,4383.92万,1898.76万,1.08亿
1421,300382,斯莱克,12.07,1.60%,1.15%,5254.19万,3659.91万,1594.28万,9005.55万
1422,300370,安控科技,2.54,1.60%,0.74%,1535.54万,1365.23万,170.31万,2922.96万
1423,300254,仟源医药,12.03,1.60%,6.15%,9294.09万,7059.02万,2235.07万,1.65亿
1424,301041,金百泽,28.54,1.60%,3.76%,4562.17万,3772.09万,790.08万,8408.41万
1425,823,超声电子,15.87,1.60%,3.13%,1.41亿,1.24亿,1649.78万,2.66亿
1426,1217,华尔泰,11.52,1.59%,1.05%,2578.67万,1369.34万,1209.33万,3956.65万
1427,2978,安宁股份,33.91,1.59%,0.69%,5096.20万,3485.03万,1611.17万,8630.45万
1428,2206,海利得,6.39,1.59%,1.13%,3169.37万,2870.06万,299.30万,6135.47万
1429,301059,金三江,14.07,1.59%,0.76%,1356.50万,785.97万,570.54万,2177.36万
1430,688031,星环科技,138.75,1.59%,4.09%,3.87亿,2.98亿,8865.97万,6.92亿
1431,605186,健麾信息,19.75,1.59%,0.76%,1204.88万,802.75万,402.12万,2025.79万
1432,300842,帝科股份,85.57,1.59%,3.04%,1.72亿,1.60亿,1166.43万,3.35亿
1433,300414,中光防雷,14.07,1.59%,1.44%,3574.19万,2691.61万,882.58万,6307.17万
1434,300195,长荣股份,7.69,1.59%,1.91%,3029.44万,1552.26万,1477.18万,4584.01万
1435,2813,路畅科技,24.35,1.59%,0.93%,1532.41万,1145.73万,386.68万,2709.80万
1436,2774,快意电梯,10.89,1.59%,0.98%,1711.60万,1249.99万,461.60万,2979.22万
1437,892,欢瑞世纪,6.37,1.59%,5.78%,1.33亿,1.31亿,171.27万,2.64亿
1438,822,山东海化,5.75,1.59%,3.77%,1.22亿,7327.67万,4882.99万,1.96亿
1439,301503,智迪科技,36.08,1.58%,1.08%,688.39万,518.04万,170.36万,1259.77万
1440,688768,容知日新,46.8,1.58%,0.86%,2150.94万,1362.78万,788.17万,3532.44万
1441,688191,智洋创新,40.5,1.58%,1.46%,7943.96万,5877.08万,2066.88万,1.38亿
1442,600665,天地源,3.21,1.58%,0.80%,1245.84万,931.17万,314.67万,2181.39万
1443,603239,浙江仙通,24.41,1.58%,1.12%,3604.47万,3664.39万,-59.92万,7342.09万
1444,601996,丰林集团,2.57,1.58%,1.70%,2739.42万,2082.48万,656.95万,4830.90万
1445,600658,电子城,5.16,1.57%,3.83%,1.13亿,1.06亿,716.30万,2.19亿
1446,816,智慧农业,3.24,1.57%,1.18%,3503.07万,1924.29万,1578.79万,5437.50万
1447,688466,金科环境,17.47,1.57%,0.95%,1046.50万,891.35万,155.15万,1987.50万
1448,688101,三达膜,16.83,1.57%,0.25%,775.78万,581.85万,193.93万,1368.07万
1449,600185,珠免集团,5.81,1.57%,1.15%,7189.55万,5327.98万,1861.57万,1.26亿
1450,300837,浙矿股份,36.79,1.57%,1.25%,2052.47万,1350.34万,702.12万,3462.40万
1451,688101,三达膜,16.83,1.57%,0.25%,775.78万,581.85万,193.93万,1368.07万
1452,600185,珠免集团,5.81,1.57%,1.15%,7189.55万,5327.98万,1861.57万,1.26亿
1453,300837,浙矿股份,36.79,1.57%,1.25%,2052.47万,1350.34万,702.12万,3462.40万
1454,603359,东珠生态,5.83,1.57%,0.92%,1480.59万,846.04万,634.54万,2375.36万
1455,600152,维科技术,12.26,1.57%,24.09%,7.92亿,7.50亿,4135.06万,15.43亿
1456,2953,日丰股份,12.26,1.57%,2.98%,4266.89万,3437.06万,829.83万,7726.51万
1457,301262,海看股份,23.41,1.56%,2.46%,4088.55万,2902.29万,1186.26万,6997.15万
1458,301439,泓淋电力,16.23,1.56%,1.51%,2431.33万,2004.22万,427.10万,4457.30万
1459,300234,开尔新材,5.87,1.56%,2.52%,2763.19万,2221.61万,541.59万,4998.30万
1460,600861,北京人力,16.31,1.56%,0.65%,2546.66万,1282.96万,1263.70万,3837.78万
1461,300833,浩洋股份,33.77,1.56%,0.82%,1031.61万,1177.63万,-146.02万,2239.62万
1462,300852,四会富仕,42.99,1.56%,2.30%,6860.24万,8303.84万,-1443.60万,1.53亿
1463,603212,赛伍技术,13.06,1.56%,1.45%,4954.57万,3204.45万,1750.12万,8247.59万
1464,603506,南都物业,12.37,1.56%,0.53%,705.17万,503.00万,202.17万,1223.28万
1465,603982,泉峰汽车,7.8,1.56%,1.30%,2022.66万,1339.04万,683.63万,3440.33万
1466,300188,国投智能,12.4,1.56%,0.76%,4794.62万,3222.43万,1572.20万,8064.28万
1467,300066,三川智慧,6.53,1.56%,1.34%,4818.23万,3895.94万,922.29万,8745.79万
1468,2313,日海智能,8.45,1.56%,1.17%,2122.13万,1535.07万,587.06万,3674.54万
1469,831,中国稀土,51.43,1.56%,1.78%,5.67亿,4.01亿,1.66亿,9.70亿
1470,403,派林生物,12.99,1.56%,1.12%,6890.15万,6735.93万,154.23万,1.37亿
1471,688772,珠海冠宇,16.39,1.55%,2.23%,2.14亿,1.98亿,1599.53万,4.13亿
1472,601609,金田股份,10.49,1.55%,1.08%,1.21亿,7291.65万,4818.65万,1.95亿
1473,300275,梅安森,11.17,1.55%,0.75%,1403.18万,836.62万,566.57万,2260.69万
1474,688552,航天南湖,46.56,1.55%,6.61%,1.40亿,1.27亿,1383.50万,2.68亿
1475,603106,恒银科技,9.16,1.55%,0.74%,2195.16万,1265.94万,929.22万,3493.17万
1476,601636,旗滨集团,5.88,1.55%,0.91%,9241.48万,6413.14万,2828.34万,1.58亿
1477,300781,因赛集团,35.95,1.55%,2.92%,7216.50万,5481.59万,1734.90万,1.28亿
1478,300939,秋田微,40.55,1.55%,2.75%,6718.15万,6407.82万,310.33万,1.33亿
1479,2827,高争民爆,32.68,1.55%,0.70%,3594.00万,2658.61万,935.39万,6286.91万
1480,2010,传化智联,5.9,1.55%,0.74%,6977.62万,5118.76万,1858.87万,1.21亿
1481,301019,宁波色母,21.13,1.54%,0.61%,837.52万,465.86万,371.67万,1333.61万
1482,2403,爱仕达,10.57,1.54%,0.69%,1351.59万,797.81万,553.79万,2159.56万
1483,301218,华是科技,35.62,1.54%,3.81%,5363.30万,4164.03万,1199.27万,9546.20万
1484,603282,亚光股份,21.16,1.54%,0.96%,1284.95万,1284.30万,6551.00,2697.79万
1485,600661,昂立教育,9.91,1.54%,0.86%,1412.56万,903.41万,509.14万,2420.88万
1486,605258,协和电子,37.01,1.54%,3.37%,5714.00万,5087.28万,626.71万,1.10亿
1487,603166,福达股份,13.82,1.54%,0.65%,3211.31万,2484.98万,726.33万,5735.24万
1488,603776,永安行,19.18,1.54%,0.42%,1251.80万,990.43万,261.38万,2246.06万
1489,600626,申达股份,3.95,1.54%,0.55%,1246.13万,1125.89万,120.23万,2387.08万
1490,300613,富瀚微,44.13,1.54%,1.16%,5574.84万,5528.06万,46.77万,1.12亿
1491,565,渝三峡A,7.24,1.54%,1.04%,1809.45万,1413.42万,396.03万,3225.47万
1492,2976,瑞玛精密,28.54,1.53%,2.46%,2491.88万,2181.45万,310.43万,4682.17万
1493,688515,裕太微,128.54,1.53%,2.39%,8354.78万,6831.67万,1523.11万,1.53亿
1494,688702,盛科通信,224.91,1.53%,2.80%,6.73亿,6.09亿,6394.20万,12.89亿
1495,688599,天合光能,16.61,1.53%,0.90%,2.01亿,1.47亿,5314.54万,3.50亿
1496,300958,建工修复,13.31,1.53%,2.83%,1981.86万,1326.73万,655.13万,3384.30万
1497,603899,晨光股份,25.94,1.53%,0.22%,2807.70万,2504.53万,303.18万,5354.02万
1498,601933,永辉超市,3.97,1.53%,1.18%,2.19亿,1.89亿,2940.73万,4.22亿
1499,417,合百集团,6.65,1.53%,1.11%,3205.77万,2522.04万,683.73万,5731.21万
1500,688459,哈铁科技,9.34,1.52%,0.19%,548.91万,302.60万,246.32万,859.04万
1501,300881,盛德鑫泰,46.16,1.52%,5.26%,7629.69万,6114.97万,1514.72万,1.38亿
1502,600051,宁波联合,7.33,1.52%,2.23%,2915.44万,2117.00万,798.44万,5055.92万
1503,600099,林海股份,11.39,1.52%,0.90%,1178.89万,1031.71万,147.17万,2227.33万
1504,300663,科蓝软件,13.33,1.52%,1.14%,4203.34万,2760.48万,1442.86万,6989.41万
1505,300395,菲利华,108.52,1.52%,4.39%,12.52亿,11.66亿,8680.20万,24.44亿
1506,300096,ST易联众,9.34,1.52%,1.06%,1891.80万,2268.78万,-376.98万,4180.84万
1507,2531,天顺风能,12.04,1.52%,1.73%,2.06亿,1.60亿,4636.73万,3.70亿
1508,2377,国创高新,3.33,1.52%,1.27%,1696.98万,1932.15万,-235.17万,3630.00万
1509,888,峨眉山A,12.67,1.52%,2.47%,9620.92万,6698.96万,2921.96万,1.64亿
1510,301571,国科天成,72.7,1.51%,3.46%,1.49亿,1.52亿,-270.13万,3.03亿
1511,301590,优优绿能,183.7,1.51%,6.13%,5322.97万,4288.95万,1034.02万,9645.00万
1512,688218,江苏北人,24.15,1.51%,1.54%,2611.24万,1614.44万,996.80万,4297.02万
1513,300971,博亚精工,23.5,1.51%,1.68%,1748.41万,1819.57万,-71.16万,3605.83万
1514,688036,传音控股,52.95,1.51%,0.50%,1.57亿,1.37亿,1977.69万,3.02亿
1515,688010,福光股份,34.33,1.51%,2.21%,6454.99万,5657.95万,797.04万,1.23亿
1516,600229,城市传媒,6.04,1.51%,0.30%,678.73万,512.73万,165.99万,1200.88万
1517,300079,数码视讯,5.39,1.51%,1.44%,6038.09万,3820.43万,2217.66万,9898.91万
1518,1366,播恩集团,14.17,1.50%,1.20%,1574.62万,1103.02万,471.60万,2690.11万
1519,605566,福莱蒽特,31.1,1.50%,0.85%,2260.22万,1229.37万,1030.86万,3518.51万
1520,691,*ST亚太,8.11,1.50%,1.13%,1825.80万,1102.84万,722.95万,2960.59万
1521,2345,潮宏基,10.81,1.50%,1.41%,6693.57万,6417.26万,276.31万,1.32亿
1522,688567,孚能科技,13.51,1.50%,0.88%,7838.03万,6405.00万,1433.03万,1.44亿
1523,688588,凌志软件,12.15,1.50%,0.54%,1500.66万,1074.81万,425.85万,2606.70万
1524,603408,建霖家居,12.16,1.50%,0.24%,809.75万,495.65万,314.10万,1307.70万
1525,603856,东宏股份,12.83,1.50%,0.53%,963.28万,938.10万,25.18万,1909.34万
1526,603700,宁水集团,13.55,1.50%,0.73%,1157.77万,802.80万,354.97万,1975.06万
1527,2024,ST易购,1.35,1.50%,0.26%,2138.46万,1002.92万,1135.54万,3142.00万
1528,603175,超颖电子,90.8,1.49%,6.86%,1.41亿,1.32亿,891.50万,2.74亿
1529,1255,博菲电气,37.35,1.49%,1.20%,2015.90万,993.37万,1022.53万,3143.39万
1530,688056,莱伯泰科,35.51,1.49%,0.63%,869.98万,611.11万,258.87万,1502.02万
1531,688232,新点软件,22.47,1.49%,0.41%,1712.67万,1243.00万,469.67万,2973.31万
1532,688656,浩欧博,138.66,1.49%,0.47%,2479.21万,1644.04万,835.17万,4126.02万
1533,301063,海锅股份,24.55,1.49%,1.36%,1999.44万,1181.10万,818.34万,3211.97万
1534,688779,五矿新能,10.88,1.49%,1.12%,1.28亿,1.09亿,1934.99万,2.38亿
1535,688800,瑞可达,97.48,1.49%,3.34%,4.05亿,2.63亿,1.42亿,6.71亿
1536,7,全新好,13.59,1.49%,1.59%,4044.19万,3416.70万,627.49万,7514.82万
1537,300790,宇瞳光学,30.06,1.49%,5.02%,2.49亿,2.34亿,1485.53万,4.86亿
1538,603630,拉芳家化,16.36,1.49%,0.96%,2040.43万,1446.71万,593.72万,3514.65万
1539,600596,新安股份,12.25,1.49%,1.23%,1.05亿,9523.84万,1012.93万,2.03亿
1540,300363,博腾股份,22.51,1.49%,2.44%,1.50亿,1.20亿,2924.83万,2.72亿
1541,301121,紫建电子,37.49,1.49%,1.46%,1570.61万,1149.51万,421.10万,2760.98万
1542,300150,世纪瑞尔,5.44,1.49%,1.27%,1825.62万,1281.38万,544.25万,3167.23万
1543,2445,中南文化,3.41,1.49%,3.56%,1.59亿,1.24亿,3486.15万,2.85亿
1544,2279,久其软件,8.2,1.49%,1.93%,7463.73万,5026.13万,2437.60万,1.25亿
1545,938,紫光股份,27.89,1.49%,4.42%,19.94亿,15.69亿,4.25亿,35.67亿
1546,688589,力合微,22.58,1.48%,1.41%,2701.44万,1896.81万,804.64万,4615.91万
1547,603311,金海高科,19.2,1.48%,3.94%,9752.89万,7762.01万,1990.88万,1.76亿
1548,600543,莫高股份,4.79,1.48%,0.95%,941.40万,478.70万,462.71万,1450.51万
1549,600231,凌钢股份,2.06,1.48%,0.33%,1191.63万,706.21万,485.42万,1902.76万
1550,301512,智信精密,46.59,1.48%,1.50%,1087.33万,627.12万,460.21万,1719.11万
1551,300160,秀强股份,5.48,1.48%,0.74%,1759.05万,1303.75万,455.30万,3073.32万
1552,2671,龙泉股份,4.81,1.48%,1.30%,1803.63万,1541.76万,261.87万,3411.49万
1553,1400,江顺科技,176.27,1.47%,12.66%,1.76亿,1.51亿,2494.25万,3.28亿
1554,300130,新国都,23.41,1.47%,1.32%,7591.82万,5692.71万,1899.11万,1.34亿
1555,600593,大连圣亚,37.35,1.47%,2.76%,7193.69万,5908.82万,1284.86万,1.32亿
1556,300664,鹏鹞环保,6.22,1.47%,2.55%,5296.75万,6375.82万,-1079.07万,1.18亿
1557,300554,三超新材,22.73,1.47%,1.69%,1768.80万,1203.04万,565.76万,3009.82万
1558,300324,旋极信息,4.83,1.47%,1.06%,4687.93万,3908.23万,779.70万,8741.08万
1559,300230,永利股份,4.83,1.47%,1.38%,2375.07万,1792.04万,583.03万,4176.09万
1560,300134,大富科技,11.04,1.47%,2.13%,8270.42万,8264.22万,6.20万,1.66亿
1561,300041,回天新材,11.07,1.47%,1.44%,5282.51万,3320.25万,1962.26万,8624.89万
1562,2883,中设股份,9.67,1.47%,1.70%,1248.47万,1174.17万,74.30万,2487.81万
1563,301272,英华特,40.97,1.46%,1.21%,880.26万,655.69万,224.57万,1536.78万
1564,301036,双乐股份,28.52,1.46%,0.79%,820.40万,736.94万,83.46万,1766.73万
1565,603722,阿科力,36.09,1.46%,0.93%,1991.73万,1197.99万,793.73万,3209.57万
1566,603615,茶花股份,19.44,1.46%,1.51%,4112.13万,2949.01万,1163.12万,7107.98万
1567,600936,北投科技,4.16,1.46%,0.70%,2644.95万,2183.46万,461.50万,4832.12万
1568,600809,山西汾酒,141.08,1.46%,0.42%,4.35亿,2.84亿,1.51亿,7.21亿
1569,600603,广汇物流,6.94,1.46%,1.26%,6203.98万,4246.57万,1957.41万,1.05亿
1570,300758,七彩化学,13.88,1.46%,1.60%,4706.26万,3206.93万,1499.33万,7986.31万
1571,2174,游族网络,9.7,1.46%,1.05%,5904.95万,3966.77万,1938.18万,9908.91万
1572,2200,*ST交投,7.69,1.45%,1.14%,776.44万,946.18万,-169.74万,1724.70万
1573,1225,和泰机电,49.79,1.45%,2.82%,1742.01万,1183.03万,558.98万,2937.99万
1574,301300,远翔新材,44.03,1.45%,1.43%,1150.28万,1232.92万,-82.65万,2414.01万
1575,3004,*ST声迅,31.45,1.45%,0.52%,626.60万,475.26万,151.34万,1112.20万
1576,2640,跨境通,3.5,1.45%,1.32%,4211.56万,2857.66万,1353.89万,7100.44万
1577,300488,恒锋工具,28.67,1.45%,1.16%,3006.89万,2357.90万,648.99万,5391.45万
1578,603922,金鸿顺,19.53,1.45%,1.99%,3787.28万,3178.20万,609.09万,7032.31万
1579,300226,上海钢联,25.19,1.45%,1.64%,7893.88万,4693.96万,3199.92万,1.26亿
1580,2590,万安科技,12.62,1.45%,1.08%,3440.89万,3283.86万,157.03万,6734.22万
1581,301186,超达装备,66.48,1.45%,4.46%,1.04亿,1.17亿,-1337.70万,2.24亿
1582,2405,四维图新,9.11,1.45%,2.05%,2.57亿,1.77亿,8010.12万,4.41亿
1583,159,国际实业,6.29,1.45%,1.66%,2920.92万,2044.21万,876.70万,4990.78万
1584,301598,博科测试,61.31,1.44%,2.17%,1322.95万,985.47万,337.48万,2323.74万
1585,880,潍柴重机,28.12,1.44%,4.11%,1.49亿,1.11亿,3784.87万,2.61亿
1586,2420,毅昌科技,7.75,1.44%,1.37%,2159.82万,1992.17万,167.65万,4215.84万
1587,2402,和而泰,31.77,1.44%,2.41%,3.56亿,2.64亿,9126.57万,6.25亿
1588,300998,宁波方正,25.29,1.44%,2.36%,3705.39万,2586.16万,1119.23万,6441.46万
1589,688023,安恒信息,51.33,1.44%,1.66%,4962.94万,3654.14万,1308.79万,8680.23万
1590,688472,阿特斯,13.39,1.44%,2.23%,2.18亿,1.80亿,3850.84万,4.00亿
1591,300577,开润股份,19.03,1.44%,0.59%,958.80万,616.44万,342.35万,1578.29万
1592,300294,博雅生物,19.03,1.44%,1.20%,5670.19万,5812.08万,-141.90万,1.15亿
1593,2180,纳思达,17.65,1.44%,1.39%,1.82亿,1.52亿,2996.22万,3.34亿
1594,2036,联创电子,9.18,1.44%,2.26%,1.19亿,9955.97万,1957.05万,2.19亿
1595,2852,道道全,9.91,1.43%,1.04%,1592.09万,1284.95万,307.13万,2911.44万
1596,603668,天马科技,13.46,1.43%,3.24%,1.10亿,1.07亿,308.55万,2.18亿
1597,600359,新农开发,7.07,1.43%,1.28%,1886.29万,1490.80万,395.49万,3404.02万
1598,2719,麦趣尔,8.51,1.43%,2.06%,1931.56万,866.83万,1064.73万,2802.38万
1599,850,华茂股份,4.96,1.43%,0.63%,1562.94万,1352.23万,210.72万,2915.22万
1600,603116,红蜻蜓,5.66,1.43%,0.56%,1028.00万,792.44万,235.56万,1821.90万
1601,600359,新农开发,7.07,1.43%,1.28%,1886.29万,1490.80万,395.49万,3404.02万
1602,2719,麦趣尔,8.51,1.43%,2.06%,1931.56万,866.83万,1064.73万,2802.38万
1603,850,华茂股份,4.96,1.43%,0.63%,1562.94万,1352.23万,210.72万,2915.22万
1604,603116,红蜻蜓,5.66,1.43%,0.56%,1028.00万,792.44万,235.56万,1821.90万
1605,1306,夏厦精密,67.06,1.42%,2.17%,1334.55万,909.32万,425.23万,2249.23万
1606,2486,嘉麟杰,2.85,1.42%,1.62%,2302.85万,1446.93万,855.92万,3758.20万
1607,301023,奕帆传动,40.76,1.42%,2.04%,1960.84万,1548.02万,412.82万,3614.14万
1608,605122,四方新材,12.9,1.42%,0.75%,950.32万,659.25万,291.07万,1650.99万
1609,600858,银座股份,5.7,1.42%,0.71%,1266.37万,814.21万,452.16万,2085.19万
1610,688266,泽璟制药,101.73,1.42%,0.91%,1.38亿,1.03亿,3526.59万,2.44亿
1611,603416,信捷电气,49.98,1.42%,1.00%,2959.48万,3969.73万,-1010.25万,6962.21万
1612,600996,贵广网络,9.27,1.42%,3.08%,1.99亿,1.59亿,4011.51万,3.60亿
1613,600487,亨通光电,52.87,1.42%,4.79%,30.51亿,30.66亿,-1532.20万,61.41亿
1614,300633,开立医疗,27.21,1.42%,1.40%,5044.35万,4840.27万,204.08万,1.02亿
1615,300548,长芯博创,240.16,1.42%,5.34%,17.27亿,17.17亿,919.00万,34.58亿
1616,300387,富邦科技,8.6,1.42%,1.68%,2299.53万,1813.34万,486.19万,4119.92万
1617,2956,西麦食品,27.81,1.42%,0.59%,1856.59万,1777.75万,78.85万,3640.74万
1618,2672,东江环保,4.3,1.42%,0.53%,1229.18万,806.47万,422.71万,2046.70万
1619,715,中兴商业,5.71,1.42%,0.88%,1305.55万,1119.14万,186.41万,2426.98万
1620,301378,通达海,32.4,1.41%,2.22%,1968.83万,1295.20万,673.63万,3280.55万
1621,300229,拓尔思,18.65,1.41%,1.81%,1.57亿,1.37亿,2024.12万,2.95亿
1622,301448,开创电气,38.79,1.41%,1.82%,1994.39万,1386.60万,607.79万,3390.69万
1623,688125,安达智能,251.12,1.41%,0.80%,9722.78万,6710.33万,3012.45万,1.65亿
1624,603686,福龙马,18.75,1.41%,1.76%,7536.06万,5969.18万,1566.88万,1.37亿
1625,603636,南威软件,9.33,1.41%,0.87%,2939.90万,1699.35万,1240.55万,4677.63万
1626,600966,博汇纸业,6.48,1.41%,0.62%,2616.96万,2593.05万,23.91万,5309.80万
1627,600702,舍得酒业,46.89,1.41%,2.33%,1.90亿,1.74亿,1625.20万,3.65亿
1628,300648,星云股份,51.62,1.41%,1.91%,7197.90万,5859.57万,1338.33万,1.31亿
1629,300616,尚品宅配,12.23,1.41%,0.82%,915.83万,577.27万,338.56万,1545.79万
1630,2205,国统股份,12.93,1.41%,0.79%,951.46万,890.95万,60.52万,1861.93万
1631,2155,湖南黄金,29.59,1.41%,2.58%,6.10亿,5.65亿,4553.65万,11.82亿
1632,3010,若羽臣,31.22,1.40%,2.94%,1.17亿,9042.43万,2681.83万,2.09亿
1633,301051,信濠光电,22.44,1.40%,1.39%,2793.87万,2165.79万,628.09万,4999.65万
1634,603120,肯特催化,38.41,1.40%,2.51%,1186.91万,956.71万,230.20万,2154.75万
1635,300877,金春股份,28.28,1.40%,1.24%,2454.16万,1532.49万,921.66万,4157.79万
1636,603332,苏州龙杰,13.05,1.40%,0.87%,1575.66万,840.73万,734.94万,2428.01万
1637,601965,中国汽研,17.34,1.40%,0.49%,5494.00万,2962.56万,2531.44万,8467.66万
1638,600287,苏豪时尚,5.78,1.40%,0.58%,778.69万,640.10万,138.59万,1458.73万
1639,300748,金力永磁,32.57,1.40%,1.69%,3.68亿,2.51亿,1.17亿,6.22亿
1640,301083,百胜智能,17.33,1.40%,1.23%,1111.84万,673.41万,438.44万,1839.28万
1641,2095,生意宝,16.77,1.39%,0.63%,1703.34万,943.76万,759.58万,2656.49万
1642,301361,众智科技,38.6,1.39%,5.28%,3228.82万,2915.94万,312.88万,6162.86万
1643,2629,仁智股份,6.56,1.39%,4.52%,5519.10万,5244.09万,275.01万,1.08亿
1644,605389,长龄液压,72.0,1.39%,0.56%,3671.49万,1813.81万,1857.68万,5512.66万
1645,689009,九号公司,45.81,1.39%,1.55%,2.06亿,1.89亿,1741.00万,3.97亿
1646,688686,奥普特,104.65,1.39%,1.04%,7558.75万,5577.67万,1981.08万,1.32亿
1647,601311,骆驼股份,10.21,1.39%,2.92%,1.85亿,1.65亿,2064.98万,3.52亿
1648,600980,北矿科技,22.63,1.39%,0.91%,2410.92万,1475.69万,935.24万,3897.93万
1649,600892,*ST大晟,3.65,1.39%,0.72%,813.04万,662.99万,150.05万,1476.07万
1650,300659,中孚信息,13.1,1.39%,1.50%,2081.71万,1533.72万,547.99万,3696.50万
1651,2160,常铝股份,5.11,1.39%,1.71%,4705.27万,4272.88万,432.39万,8995.59万
1652,601595,上海电影,24.9,1.38%,0.59%,3718.49万,2835.04万,883.46万,6593.62万
1653,600662,外服控股,5.14,1.38%,0.35%,2600.03万,1446.22万,1153.81万,4062.03万
1654,600113,浙江东日,46.21,1.38%,0.92%,1.09亿,6481.47万,4393.89万,1.74亿
1655,300306,远方信息,12.47,1.38%,0.92%,1015.20万,746.18万,269.02万,1790.29万
1656,300269,联建光电,7.37,1.38%,3.43%,6346.69万,6659.67万,-312.97万,1.31亿
1657,2667,威领股份,29.33,1.38%,9.08%,3.29亿,2.95亿,3362.34万,6.27亿
1658,2398,垒知集团,5.15,1.38%,1.13%,2164.26万,1342.46万,821.80万,3523.02万
1659,635,英力特,8.16,1.37%,1.15%,1812.20万,1617.45万,194.75万,3431.61万
1660,301399,英特科技,24.41,1.37%,9.82%,6311.23万,6741.61万,-430.38万,1.31亿
1661,1258,立新能源,8.87,1.37%,2.41%,1.11亿,8755.38万,2333.39万,1.99亿
1662,603203,快克智能,43.68,1.37%,1.52%,8490.69万,7748.91万,741.78万,1.64亿
1663,601118,海南橡胶,6.68,1.37%,0.42%,7038.53万,4713.90万,2324.62万,1.18亿
1664,600776,东方通信,15.57,1.37%,1.16%,9726.29万,7279.52万,2446.77万,1.72亿
1665,600581,*ST八钢,2.97,1.37%,3.67%,9619.03万,7026.27万,2592.76万,1.67亿
1666,600313,农发种业,7.41,1.37%,3.51%,1.71亿,1.06亿,6474.12万,2.78亿
1667,300380,安硕信息,34.9,1.37%,1.11%,3002.94万,1874.09万,1128.85万,4924.46万
1668,2799,环球印务,8.16,1.37%,1.03%,1512.67万,1112.28万,400.39万,2662.77万
1669,2691,冀凯股份,7.38,1.37%,0.57%,788.05万,620.63万,167.42万,1411.70万
1670,2238,天威视讯,7.41,1.37%,0.41%,1243.62万,1180.42万,63.20万,2450.44万
1671,791,甘肃能源,8.13,1.37%,2.73%,2.04亿,2.24亿,-1986.41万,4.29亿
1672,681,视觉中国,20.75,1.37%,2.44%,1.98亿,1.45亿,5336.60万,3.43亿
1673,410,沈阳机床,6.7,1.36%,0.54%,3687.72万,2348.30万,1339.43万,6056.88万
1674,301585,蓝宇股份,28.34,1.36%,0.97%,1059.23万,785.51万,273.72万,1847.85万
1675,301556,托普云农,84.45,1.36%,3.30%,4615.07万,3517.52万,1097.55万,8197.60万
1676,300530,领湃科技,24.62,1.36%,0.73%,1840.34万,1197.29万,643.05万,3063.97万
1677,301137,哈焊华通,44.66,1.36%,2.03%,9352.55万,7038.67万,2313.88万,1.66亿
1678,301156,美农生物,18.57,1.36%,1.42%,1305.79万,976.40万,329.40万,2329.10万
1679,301179,泽宇智能,27.54,1.36%,8.05%,2.60亿,2.60亿,8.71万,5.21亿
1680,603077,和邦生物,2.99,1.36%,1.84%,2.84亿,2.01亿,8352.97万,4.85亿
1681,600960,渤海汽车,5.22,1.36%,0.77%,1999.04万,1778.48万,220.56万,3795.83万
1682,600292,电投水电,15.61,1.36%,1.59%,1.00亿,9140.50万,864.78万,1.93亿
1683,300779,惠城环保,90.36,1.36%,2.36%,1.88亿,1.50亿,3796.26万,3.41亿
1684,300365,恒华科技,5.97,1.36%,2.57%,3819.92万,3977.59万,-157.67万,7816.13万
1685,2877,智能自控,8.96,1.36%,1.63%,1959.96万,1517.96万,442.00万,3495.85万
1686,2659,凯文教育,5.21,1.36%,1.26%,1938.42万,1887.26万,51.16万,3901.37万
1687,2996,顺博合金,7.45,1.36%,1.48%,2601.07万,1957.65万,643.42万,4596.83万
1688,2103,广博股份,8.2,1.36%,1.32%,2554.02万,1481.78万,1072.24万,4080.35万
1689,997,新大陆,20.11,1.36%,1.46%,1.67亿,1.29亿,3753.79万,2.97亿
1690,301567,贝隆精密,43.12,1.36%,2.29%,1136.98万,921.74万,215.24万,2076.41万
