序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
2298,1296,长江材料,25.46,-0.47%,3.91%,3432.46万,4317.13万,-884.67万,7749.59万
2299,688702,盛科通信,221.51,-0.47%,2.80%,6.12亿,6.55亿,-4255.90万,12.67亿
2300,301092,争光股份,33.84,-0.47%,2.34%,2028.25万,2819.62万,-791.37万,4847.87万
2301,300963,中洲特材,17.1,-0.47%,2.94%,8469.57万,8913.41万,-443.84万,1.74亿
2302,688157,松井股份,40.5,-0.47%,2.46%,8052.78万,7871.21万,181.56万,1.59亿
2303,688605,先锋精科,63.93,-0.47%,2.71%,8504.17万,1.04亿,-1869.19万,1.89亿
2304,603108,润达医疗,12.83,-0.47%,1.83%,6178.21万,8070.79万,-1892.58万,1.42亿
2305,600966,博汇纸业,6.39,-0.47%,0.76%,2696.06万,3791.99万,-1095.94万,6488.05万
2306,600363,联创光电,52.45,-0.47%,1.73%,1.78亿,2.38亿,-6047.39万,4.15亿
2307,600006,东风股份,6.36,-0.47%,0.36%,2082.53万,2503.22万,-420.69万,4585.75万
2308,300462,ST华铭,12.82,-0.47%,1.22%,961.17万,1202.04万,-240.86万,2163.21万
2309,300151,昌红科技,16.89,-0.47%,2.66%,8861.41万,7834.68万,1026.73万,1.67亿
2310,2251,步步高,4.21,-0.47%,1.22%,4628.35万,6449.85万,-1821.51万,1.11亿
2311,1211,双枪科技,30.95,-0.48%,5.77%,5481.35万,6521.81万,-1040.45万,1.20亿
2312,301132,满坤科技,41.71,-0.48%,9.47%,1.94亿,1.88亿,541.32万,3.82亿
2313,688585,上纬新材,126.25,-0.48%,0.67%,1.51亿,1.91亿,-4015.31万,3.42亿
2314,301010,晶雪节能,20.75,-0.48%,1.07%,1070.84万,1342.81万,-271.98万,2413.65万
2315,601500,通用股份,4.18,-0.48%,0.55%,1498.18万,2112.96万,-614.77万,3611.14万
2316,688057,金达莱,12.39,-0.48%,0.42%,509.91万,910.36万,-400.45万,1420.27万
2317,603195,公牛集团,41.19,-0.48%,0.08%,2729.92万,2896.14万,-166.22万,5626.05万
2318,603711,香飘飘,12.45,-0.48%,0.35%,825.67万,969.31万,-143.64万,1794.98万
2319,300778,新城市,12.49,-0.48%,1.88%,2361.34万,2471.98万,-110.64万,4833.32万
2320,300573,兴齐眼药,68.07,-0.48%,2.15%,1.24亿,1.56亿,-3250.18万,2.80亿
2321,300118,东方日升,16.45,-0.48%,6.95%,5.34亿,5.39亿,-591.01万,10.73亿
2322,300003,乐普医疗,16.59,-0.48%,1.89%,2.30亿,2.72亿,-4185.44万,5.02亿
2323,2605,姚记科技,20.89,-0.48%,1.31%,4030.16万,5234.11万,-1203.96万,9264.27万
2324,300190,维尔利,4.16,-0.48%,2.27%,3902.43万,4970.48万,-1068.05万,8872.90万
2325,2140,东华科技,12.41,-0.48%,1.11%,5089.73万,4648.84万,440.89万,9738.55万
2326,811,冰轮环境,18.65,-0.48%,3.06%,2.74亿,2.96亿,-2205.79万,5.71亿
2327,686,东北证券,8.33,-0.48%,0.50%,4211.40万,5536.36万,-1324.96万,9747.76万
2328,652,泰达股份,4.12,-0.48%,0.74%,1931.75万,2541.90万,-610.15万,4473.65万
2329,50,深天马A,8.25,-0.48%,0.71%,6159.29万,8264.31万,-2105.02万,1.44亿
2330,1205,盛航股份,14.31,-0.49%,1.08%,992.99万,1582.77万,-589.78万,2575.76万
2331,601061,中信金属,12.23,-0.49%,0.30%,8389.75万,9790.80万,-1401.06万,1.82亿
2332,301368,丰立智能,53.14,-0.49%,2.87%,4248.98万,5666.92万,-1417.94万,9915.91万
2333,603065,宿迁联盛,8.11,-0.49%,0.59%,871.79万,1128.42万,-256.63万,2000.21万
2334,421,南京公用,6.05,-0.49%,1.40%,2286.31万,2576.14万,-289.83万,4862.45万
2335,301088,戎美股份,14.14,-0.49%,0.45%,522.95万,672.42万,-149.47万,1195.37万
2336,2480,新筑股份,6.07,-0.49%,0.91%,2097.99万,2145.00万,-47.01万,4243.00万
2337,688599,天合光能,16.36,-0.49%,1.09%,1.94亿,2.29亿,-3486.67万,4.22亿
2338,3016,欣贺股份,8.13,-0.49%,0.91%,1295.19万,1752.22万,-457.03万,3047.57万
2339,601872,招商轮船,18.44,-0.49%,1.71%,12.60亿,13.18亿,-5757.00万,25.77亿
2340,601375,中原证券,4.05,-0.49%,0.55%,3773.66万,3884.88万,-111.22万,7658.55万
2341,601168,西部矿业,28.24,-0.49%,2.51%,8.40亿,8.86亿,-4642.30万,17.26亿
2342,300717,华信新材,20.39,-0.49%,1.90%,2162.25万,1789.10万,373.15万,3951.34万
2343,300515,三德科技,18.2,-0.49%,0.93%,1603.91万,1824.72万,-220.81万,3428.63万
2344,300349,金卡智能,14.16,-0.49%,2.06%,4619.91万,6299.41万,-1679.50万,1.09亿
2345,958,电投产融,6.04,-0.49%,0.33%,4162.70万,6535.65万,-2372.95万,1.07亿
2346,801,四川九洲,13.94,-0.50%,1.48%,8632.88万,1.25亿,-3906.70万,2.12亿
2347,691,*ST亚太,7.99,-0.50%,1.38%,1550.34万,2018.77万,-468.43万,3569.11万
2348,301058,中粮科工,9.91,-0.50%,0.85%,2026.21万,2317.59万,-291.38万,4343.80万
2349,600753,*ST海钦,12.06,-0.50%,0.79%,770.05万,1413.94万,-643.89万,2184.00万
2350,603297,永新光学,109.03,-0.50%,1.73%,9786.62万,1.13亿,-1511.64万,2.11亿
2351,600104,上汽集团,14.04,-0.50%,0.32%,1.90亿,3.30亿,-1.40亿,5.20亿
2352,300447,全信股份,19.96,-0.50%,6.20%,1.14亿,1.38亿,-2369.82万,2.51亿
2353,300138,晨光生物,12.03,-0.50%,1.23%,2663.68万,3263.07万,-599.39万,5926.75万
2354,2833,弘亚数控,17.82,-0.50%,0.97%,2295.17万,2742.74万,-447.56万,5037.91万
2355,2045,国光电器,11.84,-0.50%,1.46%,4725.93万,5082.95万,-357.01万,9808.88万
2356,799,酒鬼酒,43.76,-0.50%,1.60%,1.01亿,1.28亿,-2699.15万,2.29亿
2357,725,京东方A,4.0,-0.50%,1.47%,10.59亿,10.96亿,-3750.60万,21.55亿
2358,600399,抚顺特钢,5.85,-0.51%,2.29%,1.29亿,1.38亿,-972.14万,2.67亿
2359,603728,鸣志电器,58.57,-0.51%,1.17%,1.31亿,1.60亿,-2903.41万,2.91亿
2360,600763,通策医疗,41.37,-0.51%,1.28%,9779.94万,1.40亿,-4212.88万,2.38亿
2361,600327,大东方,3.89,-0.51%,1.06%,1760.09万,1907.69万,-147.61万,3667.78万
2362,300429,强力新材,13.7,-0.51%,3.22%,8088.84万,9548.82万,-1459.98万,1.76亿
2363,2959,小熊电器,42.81,-0.51%,0.88%,2245.35万,3442.89万,-1197.55万,5688.25万
2364,2688,金河生物,5.88,-0.51%,1.31%,2122.47万,3618.87万,-1496.39万,5741.34万
2365,2375,亚厦股份,3.87,-0.51%,0.83%,1669.53万,2617.34万,-947.81万,4286.87万
2366,301113,雅艺科技,24.91,-0.52%,2.30%,1726.01万,1442.75万,283.26万,3168.75万
2367,688335,复洁科技,34.51,-0.52%,1.08%,2693.06万,2871.33万,-178.27万,5564.38万
2368,2790,瑞尔特,7.66,-0.52%,0.84%,727.38万,959.06万,-231.68万,1686.43万
2369,688659,元琛科技,9.65,-0.52%,1.10%,859.07万,851.55万,7.52万,1710.61万
2370,603605,珀莱雅,59.77,-0.52%,0.95%,1.06亿,1.19亿,-1295.43万,2.26亿
2371,600246,万通发展,9.62,-0.52%,4.60%,4.14亿,4.28亿,-1439.43万,8.42亿
2372,300355,蒙草生态,3.81,-0.52%,3.30%,6860.64万,1.02亿,-3319.89万,1.70亿
2373,2174,游族网络,9.56,-0.52%,1.13%,5449.73万,5215.63万,234.10万,1.07亿
2374,564,供销大集,1.88,-0.53%,1.74%,2.75亿,2.24亿,5011.42万,4.99亿
2375,603124,江南新材,120.51,-0.53%,2.00%,9331.99万,9412.53万,-80.55万,1.87亿
2376,1286,陕西能源,11.2,-0.53%,1.86%,1.28亿,1.52亿,-2409.54万,2.80亿
2377,301332,德尔玛,9.3,-0.53%,0.61%,687.12万,827.00万,-139.88万,1514.12万
2378,601211,国泰海通,17.05,-0.53%,0.45%,4.70亿,5.73亿,-1.03亿,10.42亿
2379,2775,文科股份,3.78,-0.53%,2.08%,1744.00万,2772.82万,-1028.82万,4516.82万
2380,2500,山西证券,5.67,-0.53%,0.41%,4263.97万,4134.34万,129.62万,8398.31万
2381,2302,西部建设,5.61,-0.53%,0.73%,2443.10万,2750.09万,-306.99万,5193.20万
2382,767,晋控电力,3.75,-0.53%,4.93%,2.49亿,2.86亿,-3697.56万,5.35亿
2383,521,长虹美菱,5.68,-0.53%,1.16%,2767.40万,3028.75万,-261.35万,5796.15万
2384,688211,中科微至,32.85,-0.54%,0.23%,476.53万,509.03万,-32.50万,985.57万
2385,301456,盘古智能,29.25,-0.54%,1.82%,1403.50万,1822.47万,-418.98万,3225.97万
2386,301568,思泰克,55.2,-0.54%,7.72%,9376.98万,1.11亿,-1712.70万,2.05亿
2387,2978,安宁股份,33.38,-0.54%,0.94%,5200.79万,6506.68万,-1305.89万,1.17亿
2388,301229,纽泰格,18.36,-0.54%,1.30%,1620.53万,1474.94万,145.59万,3095.47万
2389,301108,洁雅股份,27.43,-0.54%,2.52%,2204.42万,2298.14万,-93.72万,4502.56万
2390,603638,艾迪精密,20.23,-0.54%,0.39%,2662.64万,4008.99万,-1346.34万,6671.64万
2391,688552,航天南湖,45.85,-0.54%,9.12%,1.82亿,1.78亿,342.64万,3.60亿
2392,600790,轻纺城,3.68,-0.54%,0.34%,778.76万,1065.87万,-287.11万,1844.63万
2393,300767,震安科技,22.2,-0.54%,8.03%,2.16亿,2.18亿,-255.12万,4.34亿
2394,300691,联合光电,16.5,-0.54%,1.41%,2239.15万,2907.85万,-668.70万,5147.00万
2395,300222,科大智能,11.06,-0.54%,2.15%,6615.94万,8632.21万,-2016.27万,1.52亿
2396,300043,星辉娱乐,5.51,-0.54%,2.19%,6687.40万,8444.95万,-1757.55万,1.51亿
2397,2939,长城证券,9.19,-0.54%,0.38%,5414.34万,7344.73万,-1930.39万,1.28亿
2398,2191,劲嘉股份,3.69,-0.54%,0.67%,1523.06万,2062.78万,-539.72万,3585.84万
2399,600,建投能源,9.24,-0.54%,1.60%,6677.21万,9500.39万,-2823.18万,1.62亿
2400,688512,慧智微,12.76,-0.55%,4.06%,8400.58万,8674.12万,-273.54万,1.71亿
2401,603262,技源集团,25.5,-0.55%,1.24%,519.45万,742.38万,-222.93万,1261.84万
2402,300053,航宇微,18.19,-0.55%,6.09%,3.59亿,3.73亿,-1462.06万,7.32亿
2403,600916,中国黄金,9.09,-0.55%,1.82%,1.27亿,1.53亿,-2612.00万,2.80亿
2404,600633,浙数文化,12.69,-0.55%,1.29%,9354.25万,1.15亿,-2158.64万,2.09亿
2405,603977,国泰集团,14.35,-0.55%,2.83%,1.13亿,1.41亿,-2778.40万,2.54亿
2406,603801,志邦家居,9.03,-0.55%,0.33%,586.75万,722.28万,-135.53万,1309.03万
2407,603378,亚士创能,5.41,-0.55%,1.59%,1564.63万,2160.36万,-595.73万,3724.98万
2408,601066,中信建投,21.84,-0.55%,0.12%,5575.13万,1.11亿,-5570.24万,1.67亿
2409,600798,宁波海运,3.63,-0.55%,1.33%,2106.68万,3736.09万,-1629.42万,5842.77万
2410,600787,中储股份,5.39,-0.55%,0.76%,3576.90万,5310.38万,-1733.48万,8887.29万
2411,600015,华夏银行,7.27,-0.55%,0.26%,1.20亿,1.65亿,-4428.15万,2.85亿
2412,300099,尤洛卡,8.98,-0.55%,4.20%,1.06亿,1.17亿,-1095.18万,2.24亿
2413,2036,联创电子,9.05,-0.55%,1.74%,7009.99万,9664.88万,-2654.89万,1.67亿
2414,524,岭南控股,10.6,-0.56%,2.31%,7061.01万,9347.52万,-2286.51万,1.64亿
2415,603159,上海亚虹,26.51,-0.56%,1.68%,3523.58万,2824.78万,698.80万,6348.37万
2416,300999,金龙鱼,28.25,-0.56%,1.29%,7464.40万,1.24亿,-4969.68万,1.99亿
2417,603489,八方股份,34.0,-0.56%,1.81%,7382.20万,7149.67万,232.53万,1.45亿
2418,603202,天有为,99.0,-0.56%,6.37%,9340.39万,1.16亿,-2220.14万,2.09亿
2419,600782,新钢股份,3.53,-0.56%,1.12%,4703.63万,7730.42万,-3026.79万,1.24亿
2420,600577,精达股份,12.34,-0.56%,3.40%,4.25亿,4.94亿,-6939.83万,9.19亿
2421,600366,宁波韵升,12.47,-0.56%,1.93%,1.13亿,1.54亿,-4034.77万,2.67亿
2422,300627,华测导航,34.02,-0.56%,1.52%,1.47亿,1.93亿,-4570.56万,3.40亿
2423,300417,南华仪器,12.4,-0.56%,2.95%,1582.60万,1633.18万,-50.58万,3215.78万
2424,2774,快意电梯,10.72,-0.56%,0.98%,1394.38万,1591.80万,-197.42万,2986.19万
2425,2697,红旗连锁,5.35,-0.56%,1.19%,3642.46万,3672.88万,-30.42万,7315.66万
2426,2664,信质集团,21.19,-0.56%,1.48%,5204.65万,7544.91万,-2340.26万,1.27亿
2427,2541,鸿路钢构,21.13,-0.56%,0.52%,2913.32万,2532.72万,380.60万,5446.03万
2428,1277,速达股份,35.13,-0.57%,1.70%,1177.94万,1551.70万,-373.75万,2729.64万
2429,603091,众鑫股份,76.69,-0.57%,2.92%,2829.56万,4271.01万,-1441.46万,7100.57万
2430,688262,国芯科技,34.96,-0.57%,2.78%,1.58亿,1.74亿,-1604.11万,3.33亿
2431,603131,上海沪工,20.96,-0.57%,2.44%,7394.34万,1.00亿,-2634.34万,1.74亿
2432,2769,普路通,10.5,-0.57%,1.68%,3061.24万,3553.29万,-492.05万,6614.53万
2433,688184,ST帕瓦,10.45,-0.57%,0.26%,128.16万,149.14万,-20.98万,277.30万
2434,600133,东湖高新,8.69,-0.57%,1.24%,4397.42万,7074.19万,-2676.77万,1.15亿
2435,300027,华谊兄弟,1.74,-0.57%,5.57%,1.21亿,1.15亿,547.93万,2.36亿
2436,2835,同为股份,15.65,-0.57%,1.11%,811.17万,1401.86万,-590.69万,2213.03万
2437,688232,新点软件,22.14,-0.58%,0.63%,2175.23万,2371.35万,-196.12万,4546.58万
2438,688113,联测科技,37.95,-0.58%,1.31%,1491.73万,1723.77万,-232.03万,3215.50万
2439,798,中水渔业,10.32,-0.58%,1.72%,2895.52万,3570.45万,-674.92万,6465.96万
2440,301045,天禄科技,39.1,-0.58%,2.72%,3488.57万,3350.88万,137.69万,6839.45万
2441,603326,我乐家居,8.55,-0.58%,0.97%,1239.82万,1420.30万,-180.48万,2660.12万
2442,603661,恒林股份,30.91,-0.58%,0.40%,923.18万,781.45万,141.73万,1704.62万
2443,300279,和晶科技,8.5,-0.58%,3.57%,7528.06万,7518.96万,9.10万,1.50亿
2444,957,中通客车,11.9,-0.58%,4.11%,1.41亿,1.49亿,-792.82万,2.90亿
2445,1230,劲旅环境,25.2,-0.59%,2.03%,1791.14万,2268.03万,-476.89万,4059.17万
2446,603255,鼎际得,28.62,-0.59%,1.83%,1333.70万,1872.92万,-539.22万,3206.62万
2447,603382,海阳科技,27.02,-0.59%,1.59%,766.66万,796.43万,-29.77万,1563.10万
2448,688692,达梦数据,234.6,-0.59%,1.95%,1.73亿,1.64亿,964.93万,3.37亿
2449,300844,山水比德,33.92,-0.59%,0.87%,1126.59万,1554.18万,-427.59万,2680.76万
2450,600854,春兰股份,5.04,-0.59%,1.24%,1651.30万,1593.70万,57.60万,3245.00万
2451,300132,青松股份,8.38,-0.59%,2.17%,3613.64万,5592.59万,-1978.95万,9206.24万
2452,563,陕国投A,3.39,-0.59%,0.60%,4489.11万,5871.43万,-1382.33万,1.04亿
2453,1333,光华股份,24.85,-0.60%,2.99%,1568.08万,1696.91万,-128.84万,3264.99万
2454,2040,南京港,10.01,-0.60%,1.24%,2148.13万,3901.69万,-1753.56万,6049.93万
2455,301458,钧崴电子,34.64,-0.60%,3.71%,7504.01万,7755.70万,-251.69万,1.53亿
2456,679,大连友谊,6.68,-0.60%,1.14%,1336.01万,1375.95万,-39.94万,2711.96万
2457,301222,浙江恒威,36.53,-0.60%,3.53%,5077.71万,5282.03万,-204.32万,1.04亿
2458,301228,实朴检测,53.3,-0.60%,5.91%,1.86亿,1.92亿,-613.92万,3.79亿
2459,688252,天德钰,21.53,-0.60%,1.09%,4339.11万,5292.90万,-953.79万,9632.01万
2460,688598,金博股份,23.3,-0.60%,1.30%,2831.85万,3359.76万,-527.91万,6191.61万
2461,603421,鼎信通讯,8.32,-0.60%,3.39%,8221.93万,1.03亿,-2086.91万,1.85亿
2462,603305,旭升集团,14.96,-0.60%,2.00%,1.47亿,2.02亿,-5454.10万,3.49亿
2463,2669,康达新材,13.29,-0.60%,1.83%,3440.33万,3976.83万,-536.50万,7417.16万
2464,722,湖南发展,13.16,-0.60%,4.81%,1.37亿,1.58亿,-2096.46万,2.95亿
2465,27,深圳能源,6.67,-0.60%,0.41%,5813.06万,7298.33万,-1485.27万,1.31亿
2466,603175,超颖电子,89.47,-0.61%,10.61%,2.23亿,1.97亿,2649.23万,4.20亿
2467,601,韶能股份,6.57,-0.61%,7.16%,2.41亿,2.51亿,-1069.28万,4.92亿
2468,803,山高环能,8.2,-0.61%,2.57%,4179.07万,5588.84万,-1409.77万,9767.91万
2469,301268,铭利达,22.64,-0.61%,0.87%,3777.78万,3025.89万,751.90万,6803.68万
2470,688271,联影医疗,114.0,-0.61%,0.53%,1.97亿,3.05亿,-1.08亿,5.01亿
2471,300896,爱美客,115.73,-0.61%,1.20%,1.29亿,1.56亿,-2769.95万,2.85亿
2472,603221,爱丽家居,11.37,-0.61%,0.59%,745.32万,872.63万,-127.32万,1617.95万
2473,603121,华培动力,21.25,-0.61%,1.84%,5483.87万,7817.84万,-2333.97万,1.33亿
2474,601881,中国银河,12.99,-0.61%,0.32%,1.36亿,1.69亿,-3286.17万,3.05亿
2475,601228,广州港,3.25,-0.61%,0.35%,3713.91万,4808.89万,-1094.98万,8522.81万
2476,300542,新晨科技,16.21,-0.61%,1.58%,2557.12万,3781.24万,-1224.12万,6338.37万
2477,300235,方直科技,13.03,-0.61%,2.15%,2587.37万,3134.37万,-547.00万,5721.74万
2478,2475,立讯精密,58.78,-0.61%,2.72%,58.88亿,59.02亿,-1344.00万,117.90亿
2479,2315,焦点科技,40.96,-0.61%,2.76%,9225.95万,1.38亿,-4535.42万,2.30亿
2480,603231,索宝蛋白,17.71,-0.62%,1.76%,1580.13万,1735.35万,-155.22万,3315.49万
2481,2427,尤夫股份,6.44,-0.62%,2.53%,6906.32万,9287.60万,-2381.28万,1.62亿
2482,301439,泓淋电力,15.98,-0.62%,2.10%,2865.41万,3323.11万,-457.70万,6188.51万
2483,688432,有研硅,14.45,-0.62%,0.75%,6013.12万,7691.35万,-1678.22万,1.37亿
2484,603926,铁流股份,17.66,-0.62%,2.02%,4214.14万,4056.56万,157.57万,8270.71万
2485,605128,上海沿浦,35.21,-0.62%,0.72%,2523.57万,2891.54万,-367.97万,5415.11万
2486,300863,卡倍亿,59.69,-0.62%,3.35%,1.97亿,1.70亿,2710.02万,3.67亿
2487,603053,成都燃气,9.64,-0.62%,0.26%,888.35万,1372.86万,-484.51万,2261.21万
2488,601878,浙商证券,9.67,-0.62%,0.35%,6216.62万,9396.25万,-3179.63万,1.56亿
2489,300592,华凯易佰,12.89,-0.62%,1.95%,4380.39万,4419.15万,-38.76万,8799.53万
2490,300425,中建环能,4.84,-0.62%,0.81%,1330.02万,1357.09万,-27.07万,2687.11万
2491,300034,钢研高纳,19.1,-0.62%,2.00%,1.40亿,1.55亿,-1548.57万,2.95亿
2492,2367,康力电梯,6.41,-0.62%,1.17%,2244.53万,3758.17万,-1513.64万,6002.71万
2493,300258,精锻科技,12.77,-0.62%,2.13%,6254.14万,9330.10万,-3075.97万,1.56亿
2494,581,威孚高科,20.86,-0.62%,1.41%,1.11亿,1.26亿,-1546.66万,2.37亿
2495,301038,深水规院,20.64,-0.63%,0.74%,1648.34万,1805.16万,-156.82万,3453.49万
2496,688023,安恒信息,50.6,-0.63%,2.28%,5274.16万,6596.11万,-1321.95万,1.19亿
2497,603019,中科曙光,88.29,-0.63%,3.42%,23.45亿,21.45亿,1.99亿,44.90亿
2498,600663,陆家嘴,7.84,-0.63%,0.25%,3135.68万,3156.48万,-20.79万,6292.17万
2499,600650,锦江在线,12.62,-0.63%,0.76%,1608.77万,2166.17万,-557.40万,3774.93万
2500,600338,西藏珠峰,18.99,-0.63%,10.56%,8.72亿,9.84亿,-1.12亿,18.56亿
2501,600155,华创云信,6.32,-0.63%,0.72%,3870.90万,6250.05万,-2379.14万,1.01亿
2502,300729,乐歌股份,12.58,-0.63%,1.04%,1785.51万,2496.82万,-711.31万,4282.33万
2503,300443,金雷股份,29.85,-0.63%,4.12%,1.27亿,1.73亿,-4626.55万,3.00亿
2504,300230,永利股份,4.76,-0.63%,1.81%,1949.14万,3512.95万,-1563.82万,5462.10万
2505,603261,*ST立航,35.75,-0.64%,0.27%,267.59万,471.92万,-204.33万,739.51万
2506,301175,中科环保,6.24,-0.64%,3.57%,6577.06万,7436.26万,-859.20万,1.40亿
2507,301006,迈拓股份,17.14,-0.64%,1.90%,1340.14万,1473.94万,-133.79万,2814.08万
2508,300929,华骐环保,12.51,-0.64%,2.12%,1664.42万,1721.80万,-57.38万,3386.22万
2509,600817,宇通重工,12.42,-0.64%,1.23%,4200.80万,3866.99万,333.81万,8067.79万
2510,301046,能辉科技,26.27,-0.64%,2.39%,3998.39万,4129.05万,-130.67万,8127.44万
2511,605333,沪光股份,26.21,-0.64%,0.37%,1914.79万,2612.71万,-697.92万,4527.50万
2512,301151,冠龙节能,18.66,-0.64%,0.59%,776.37万,1100.18万,-323.81万,1876.54万
2513,601677,明泰铝业,17.14,-0.64%,2.42%,2.20亿,2.88亿,-6796.72万,5.08亿
2514,603278,大业股份,10.83,-0.64%,1.95%,3122.29万,4153.26万,-1030.97万,7275.55万
2515,601236,红塔证券,7.77,-0.64%,0.19%,2958.78万,4163.83万,-1205.05万,7122.60万
2516,600958,东方证券,9.28,-0.64%,0.45%,1.14亿,1.97亿,-8308.30万,3.12亿
2517,600365,ST通葡,3.1,-0.64%,0.54%,232.60万,488.93万,-256.33万,721.53万
2518,300611,美力科技,26.5,-0.64%,2.40%,3681.44万,5820.74万,-2139.30万,9502.18万
2519,589,贵州轮胎,4.58,-0.65%,1.04%,3016.72万,4357.61万,-1340.89万,7374.33万
2520,300305,裕兴股份,6.1,-0.65%,1.88%,1783.30万,1924.37万,-141.07万,3707.67万
2521,301070,开勒股份,96.37,-0.65%,15.02%,4.71亿,4.07亿,6364.51万,8.78亿
2522,605086,龙高股份,33.63,-0.65%,0.90%,2781.93万,2727.84万,54.10万,5509.77万
2523,600918,中泰证券,6.08,-0.65%,0.40%,4157.37万,5454.18万,-1296.81万,9611.54万
2524,603779,威龙股份,6.15,-0.65%,1.35%,1139.24万,1614.17万,-474.94万,2753.41万
2525,600846,同济科技,12.15,-0.65%,0.26%,947.43万,1040.78万,-93.35万,1988.21万
2526,600703,三安光电,12.14,-0.65%,3.95%,10.91亿,13.24亿,-2.33亿,24.14亿
2527,600685,中船防务,29.24,-0.65%,2.46%,2.80亿,3.17亿,-3605.63万,5.97亿
2528,300163,先锋新材,4.58,-0.65%,3.43%,3755.77万,3373.56万,382.21万,7129.31万
2529,2949,华阳国际,13.75,-0.65%,1.21%,1192.16万,1350.11万,-157.94万,2542.27万
2530,2911,佛燃能源,13.75,-0.65%,1.14%,1.02亿,9598.79万,642.60万,1.98亿
2531,2198,嘉应制药,7.66,-0.65%,2.77%,4938.20万,5832.55万,-894.35万,1.08亿
2532,2148,北纬科技,7.65,-0.65%,1.83%,2895.77万,3418.38万,-522.61万,6314.16万
2533,2055,ST得润,6.1,-0.65%,2.22%,3160.00万,4903.62万,-1743.61万,8063.62万
2534,503,国新健康,7.63,-0.65%,0.80%,2096.86万,3862.62万,-1765.76万,5959.47万
2535,1360,南矿集团,20.95,-0.66%,1.44%,1840.61万,1974.30万,-133.69万,3815.11万
2536,688306,均普智能,9.02,-0.66%,0.47%,2205.23万,2976.31万,-771.08万,5181.53万
2537,688101,三达膜,16.57,-0.66%,0.48%,1456.07万,1184.71万,271.36万,2640.78万
2538,603718,海利生物,4.49,-0.66%,1.58%,2196.85万,2411.44万,-214.59万,4608.29万
2539,603709,中源家居,16.56,-0.66%,0.97%,879.29万,1141.96万,-262.67万,2021.25万
2540,603258,电魂网络,18.01,-0.66%,0.81%,1750.17万,1804.04万,-53.87万,3554.22万
2541,603081,大丰实业,12.1,-0.66%,1.08%,2525.77万,3013.61万,-487.85万,5539.38万
2542,600749,西藏旅游,18.12,-0.66%,11.15%,2.07亿,2.50亿,-4259.31万,4.56亿
2543,300553,集智股份,41.86,-0.66%,2.61%,4079.08万,5262.51万,-1183.43万,9341.59万
2544,300127,银河磁体,30.12,-0.66%,2.39%,7955.91万,8885.92万,-930.01万,1.68亿
2545,2382,蓝帆医疗,7.52,-0.66%,4.14%,1.30亿,1.80亿,-4998.52万,3.11亿
2546,156,华数传媒,7.52,-0.66%,0.54%,3172.15万,3760.23万,-588.08万,6932.37万
2547,600289,ST信通,7.45,-0.67%,0.91%,1725.41万,2114.82万,-389.40万,3840.23万
2548,1223,欧克科技,51.98,-0.67%,0.68%,1463.81万,1849.88万,-386.07万,3313.68万
2549,300171,东富龙,14.88,-0.67%,1.01%,3971.49万,4471.66万,-500.18万,8443.15万
2550,688110,东芯股份,118.2,-0.67%,3.59%,9.69亿,9.42亿,2749.40万,19.11亿
2551,300065,海兰信,26.5,-0.67%,14.09%,11.82亿,12.90亿,-1.08亿,24.72亿
2552,688004,博汇科技,22.2,-0.67%,1.61%,1460.11万,1432.00万,28.11万,2892.12万
2553,605001,威奥股份,7.38,-0.67%,1.21%,1593.13万,1942.23万,-349.11万,3535.36万
2554,300956,英力股份,14.91,-0.67%,1.38%,2067.27万,2294.94万,-227.67万,4362.21万
2555,603860,中公高科,31.09,-0.67%,1.92%,1863.49万,2124.43万,-260.94万,3987.92万
2556,603839,安正时尚,7.38,-0.67%,0.48%,563.83万,803.54万,-239.71万,1367.36万
2557,688267,中触媒,31.13,-0.67%,1.21%,3178.42万,3505.03万,-326.61万,6683.45万
2558,600967,内蒙一机,14.76,-0.67%,0.99%,1.07亿,1.44亿,-3690.80万,2.51亿
2559,300347,泰格医药,59.05,-0.67%,2.79%,4.45亿,4.87亿,-4231.02万,9.32亿
2560,300321,同大股份,34.0,-0.67%,1.45%,2005.81万,2414.00万,-408.19万,4419.81万
2561,2531,天顺风能,11.86,-0.67%,2.50%,2.66亿,2.65亿,46.31万,5.31亿
2562,2423,中粮资本,10.34,-0.67%,0.39%,3958.09万,5375.17万,-1417.08万,9333.26万
2563,2335,科华数据,60.45,-0.67%,5.50%,7.84亿,7.43亿,4088.37万,15.27亿
2564,558,天府文旅,4.45,-0.67%,2.00%,4822.02万,6672.34万,-1850.32万,1.15亿
2565,688710,益诺思,71.62,-0.68%,2.15%,6615.08万,7543.35万,-928.26万,1.42亿
2566,301115,联检科技,20.48,-0.68%,0.94%,1547.49万,1452.82万,94.67万,3000.32万
2567,688106,金宏气体,27.7,-0.68%,9.50%,6.04亿,7.80亿,-1.76亿,13.85亿
2568,603311,金海高科,18.92,-0.68%,6.74%,1.44亿,1.62亿,-1829.76万,3.06亿
2569,600822,上海物贸,10.29,-0.68%,1.44%,2931.05万,2974.51万,-43.46万,5905.57万
2570,600697,欧亚集团,11.75,-0.68%,1.81%,1600.13万,1705.65万,-105.52万,3305.78万
2571,600495,晋西车轴,4.39,-0.68%,1.75%,4584.15万,4762.68万,-178.53万,9346.83万
