序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
753,300823,建科智能,16.47,3.20%,2.51%,1988.87万,1343.20万,645.67万,3451.18万
754,2170,芭田股份,13.88,3.20%,4.87%,3.11亿,2.12亿,9878.86万,5.29亿
755,1896,豫能控股,17.1,3.20%,13.76%,17.66亿,17.34亿,3131.60万,35.54亿
756,301413,安培龙,125.58,3.19%,7.99%,2.81亿,2.97亿,-1598.82万,5.87亿
757,688273,麦澜德,47.87,3.19%,4.35%,1.20亿,7980.00万,4050.40万,2.02亿
758,600576,祥源文旅,6.14,3.19%,3.16%,7074.12万,5528.29万,1545.83万,1.27亿
759,300340,科恒股份,11.33,3.19%,3.19%,5803.65万,3900.47万,1903.18万,9875.80万
760,301380,挖金客,34.11,3.18%,2.37%,4060.26万,2356.78万,1703.48万,6480.83万
761,301160,翔楼新材,58.78,3.18%,3.86%,9141.82万,7282.09万,1859.73万,1.68亿
762,605376,博迁新材,110.19,3.18%,2.73%,4.20亿,3.56亿,6386.41万,7.82亿
763,300240,飞力达,7.13,3.18%,2.25%,3538.95万,2200.94万,1338.01万,5766.53万
764,600212,绿能慧充,8.12,3.18%,6.53%,1.64亿,1.13亿,5138.49万,2.80亿
765,300523,辰安科技,22.08,3.18%,0.95%,2836.56万,1907.17万,929.39万,4808.39万
766,301171,易点天下,47.56,3.17%,10.33%,9.59亿,8.91亿,6827.80万,18.79亿
767,688633,星球石墨,26.37,3.17%,1.23%,2802.49万,1692.96万,1109.52万,4592.20万
768,300891,惠云钛业,8.47,3.17%,2.23%,3490.10万,2607.08万,883.01万,6259.56万
769,603992,松霖科技,34.46,3.17%,1.23%,1.11亿,7322.62万,3792.52万,1.86亿
770,688111,金山办公,252.07,3.17%,2.31%,14.27亿,12.41亿,1.85亿,26.85亿
771,301563,云汉芯城,165.04,3.16%,12.64%,1.69亿,1.29亿,4073.87万,3.03亿
772,688290,景业智能,53.87,3.16%,0.95%,2901.91万,2264.77万,637.14万,5229.33万
773,300932,三友联众,14.38,3.16%,6.81%,1.08亿,1.08亿,29.43万,2.20亿
774,603588,高能环境,15.68,3.16%,5.05%,5.89亿,5.69亿,1986.07万,11.77亿
775,601996,丰林集团,2.61,3.16%,2.37%,3866.10万,2698.91万,1167.20万,6792.27万
776,300435,中泰股份,27.74,3.16%,3.41%,2.02亿,1.38亿,6402.05万,3.45亿
777,2602,世纪华通,17.3,3.16%,1.44%,10.44亿,6.24亿,4.21亿,16.74亿
778,301429,森泰股份,19.9,3.16%,2.60%,1307.32万,871.57万,435.76万,2236.81万
779,300900,广联航空,42.71,3.16%,15.79%,8.50亿,8.43亿,660.00万,17.06亿
780,2047,*ST宝鹰,5.55,3.16%,1.59%,6946.84万,6189.77万,757.07万,1.33亿
781,338,潍柴动力,27.44,3.16%,2.28%,16.16亿,14.39亿,1.77亿,30.76亿
782,605168,三人行,37.37,3.15%,2.22%,1.01亿,7200.70万,2877.13万,1.74亿
783,601677,明泰铝业,17.68,3.15%,3.03%,3.19亿,3.25亿,-585.90万,6.53亿
784,601958,金钼股份,19.67,3.15%,0.93%,3.35亿,2.37亿,9745.03万,5.80亿
785,300113,顺网科技,30.1,3.15%,16.79%,13.49亿,12.22亿,1.27亿,26.00亿
786,605,渤海股份,6.87,3.15%,1.44%,1779.72万,1613.83万,165.90万,3435.06万
787,16,深康佳A,3.28,3.14%,2.58%,7799.99万,5440.06万,2359.93万,1.34亿
788,688377,迪威尔,39.77,3.14%,0.83%,3391.16万,2936.00万,455.16万,6356.08万
789,2128,电投能源,33.81,3.14%,1.02%,3.77亿,3.83亿,-601.81万,7.70亿
790,688339,亿华通,25.66,3.14%,2.40%,6924.80万,5001.90万,1922.91万,1.20亿
791,600448,华纺股份,3.28,3.14%,2.59%,3082.89万,2133.86万,949.03万,5259.25万
792,300597,吉大通信,9.53,3.14%,1.91%,2672.48万,2144.36万,528.11万,4875.08万
793,300120,经纬辉开,7.55,3.14%,1.98%,4883.10万,2823.78万,2059.32万,7756.46万
794,300509,新美星,12.16,3.14%,2.48%,4001.42万,3286.51万,714.90万,7354.11万
795,300727,润禾材料,34.5,3.14%,2.31%,8301.89万,4288.13万,4013.75万,1.27亿
796,301500,飞南资源,24.38,3.13%,9.51%,1.74亿,1.52亿,2173.49万,3.31亿
797,603766,隆鑫通用,15.8,3.13%,1.34%,2.49亿,1.79亿,6973.93万,4.31亿
798,300220,金运激光,14.16,3.13%,1.65%,1956.32万,1457.83万,498.49万,3486.24万
799,300212,易华录,8.26,3.12%,3.50%,1.15亿,8366.80万,3096.99万,2.00亿
800,688039,当虹科技,43.98,3.12%,1.65%,4677.85万,3214.59万,1463.26万,7960.73万
801,603663,三祥新材,44.63,3.12%,1.57%,1.60亿,1.31亿,2880.74万,2.93亿
802,2531,天顺风能,12.23,3.12%,2.33%,2.89亿,2.11亿,7787.08万,5.00亿
803,99,中信海直,18.19,3.12%,2.15%,1.63亿,1.35亿,2854.58万,3.02亿
804,688060,云涌科技,46.75,3.11%,0.45%,740.50万,490.87万,249.62万,1246.29万
805,688557,兰剑智能,32.16,3.11%,1.35%,2891.32万,1503.36万,1387.96万,4412.87万
806,605055,迎丰股份,11.29,3.11%,3.80%,9184.71万,9504.03万,-319.32万,1.88亿
807,688209,英集芯,21.64,3.10%,1.52%,8138.80万,5926.15万,2212.64万,1.42亿
808,605222,起帆电缆,26.6,3.10%,7.35%,3.72亿,4.25亿,-5308.87万,8.00亿
809,603351,威尔药业,26.59,3.10%,1.10%,2387.53万,1521.15万,866.38万,3941.11万
810,300494,盛天网络,11.98,3.10%,3.04%,8164.82万,6154.68万,2010.14万,1.44亿
811,300437,清水源,16.01,3.09%,7.17%,1.19亿,7310.69万,4589.85万,1.97亿
812,300838,浙江力诺,15.35,3.09%,2.12%,1750.79万,1453.14万,297.65万,3246.89万
813,688208,道通科技,36.37,3.09%,1.47%,1.84亿,1.69亿,1490.70万,3.56亿
814,300611,美力科技,27.32,3.09%,3.76%,9560.34万,5252.97万,4307.37万,1.51亿
815,688036,传音控股,53.77,3.09%,0.86%,2.79亿,2.37亿,4197.10万,5.23亿
816,300169,天晟新材,6.0,3.09%,2.50%,2636.67万,1814.51万,822.16万,4477.02万
817,300043,星辉娱乐,5.68,3.09%,3.07%,1.33亿,8001.31万,5326.63万,2.15亿
818,2797,第一创业,8.0,3.09%,5.72%,11.16亿,7.87亿,3.29亿,19.13亿
819,688622,禾信仪器,99.3,3.08%,3.05%,1.16亿,9194.99万,2357.48万,2.11亿
820,688680,海优新材,51.22,3.08%,2.24%,6279.11万,4771.77万,1507.34万,1.11亿
821,603900,莱绅通灵,7.69,3.08%,1.87%,3019.35万,1720.50万,1298.85万,4844.49万
822,300310,宜通世纪,6.35,3.08%,5.72%,1.45亿,1.00亿,4470.80万,2.48亿
823,875,电投绿能,6.69,3.08%,1.77%,2.61亿,1.27亿,1.34亿,3.92亿
824,603602,纵横通信,13.42,3.07%,1.83%,3583.17万,1974.85万,1608.32万,5598.41万
825,603311,金海高科,19.5,3.07%,4.94%,1.21亿,9595.64万,2494.27万,2.23亿
826,300552,万集科技,26.86,3.07%,4.62%,9922.90万,6575.05万,3347.85万,1.67亿
827,301208,中亦科技,35.25,3.07%,2.07%,3121.30万,1576.66万,1544.64万,4771.28万
828,301133,金钟股份,44.83,3.06%,2.53%,6938.31万,5221.21万,1717.10万,1.24亿
829,688080,映翰通,56.87,3.06%,1.85%,4199.96万,3407.25万,792.71万,7684.72万
830,300006,莱美药业,6.4,3.06%,7.54%,2.73亿,2.25亿,4751.00万,5.02亿
831,603393,新天然气,33.71,3.06%,1.90%,1.39亿,1.08亿,3107.60万,2.66亿
832,600996,贵广网络,9.42,3.06%,3.54%,2.33亿,1.78亿,5471.48万,4.14亿
833,600219,南山铝业,6.39,3.06%,2.02%,8.97亿,5.70亿,3.27亿,14.78亿
834,300615,欣天科技,13.83,3.06%,4.81%,5101.50万,4657.43万,444.07万,9881.67万
835,688063,派能科技,75.27,3.05%,4.55%,4.17亿,4.05亿,1190.09万,8.34亿
836,300909,汇创达,42.26,3.05%,2.85%,7128.93万,7067.52万,61.41万,1.44亿
837,600602,云赛智联,24.63,3.05%,8.79%,12.31亿,10.78亿,1.53亿,23.31亿
838,600037,歌华有线,7.77,3.05%,1.00%,6354.28万,4305.37万,2048.91万,1.07亿
839,300551,古鳌科技,14.18,3.05%,3.01%,8087.69万,5978.68万,2109.01万,1.42亿
840,603876,鼎胜新材,25.45,3.04%,4.54%,5.91亿,4.67亿,1.24亿,10.63亿
841,603321,梅轮电梯,7.46,3.04%,0.90%,1509.74万,732.63万,777.10万,2274.02万
842,300536,农尚环境,8.14,3.04%,2.84%,3925.73万,2759.14万,1166.58万,6737.44万
843,301278,快可电子,39.14,3.03%,4.49%,5106.91万,3523.99万,1582.93万,8917.06万
844,688480,赛恩斯,87.85,3.03%,3.04%,1.34亿,1.17亿,1676.50万,2.52亿
845,300284,苏交科,6.81,3.03%,1.52%,7135.07万,4967.42万,2167.65万,1.23亿
846,601969,海南矿业,11.21,3.03%,1.62%,2.04亿,1.46亿,5777.30万,3.56亿
847,300743,天地数码,18.34,3.03%,2.41%,2949.29万,2608.97万,340.32万,5584.48万
848,1259,利仁科技,31.7,3.02%,1.55%,1288.33万,993.07万,295.25万,2310.55万
849,688129,东来技术,23.9,3.02%,0.64%,1129.82万,616.59万,513.23万,1912.34万
850,603159,上海亚虹,27.31,3.02%,1.83%,4512.84万,2425.94万,2086.90万,6965.53万
851,601100,恒立液压,107.04,3.02%,0.81%,5.57亿,6.01亿,-4396.10万,11.72亿
852,2028,思源电气,215.9,3.02%,1.62%,10.77亿,10.10亿,6748.80万,21.12亿
853,607,华媒控股,4.09,3.02%,1.74%,3792.89万,2373.00万,1419.89万,6236.57万
854,300837,浙矿股份,37.31,3.01%,1.98%,3224.47万,2199.78万,1024.69万,5492.17万
855,600392,盛和资源,25.3,3.01%,3.83%,9.88亿,6.86亿,3.02亿,16.84亿
856,300638,广和通,25.65,3.01%,3.05%,2.61亿,1.47亿,1.14亿,4.13亿
857,2001,新和成,37.69,3.01%,1.54%,11.13亿,6.30亿,4.84亿,17.61亿
858,34,神州数码,35.95,3.01%,3.24%,4.41亿,2.53亿,1.87亿,7.03亿
859,300975,商络电子,20.61,3.00%,7.59%,3.99亿,3.54亿,4535.78万,7.59亿
860,600345,长江通信,51.15,3.00%,11.90%,5.76亿,6.81亿,-1.05亿,12.62亿
861,300599,雄塑科技,10.99,3.00%,6.41%,8241.18万,6406.44万,1834.73万,1.48亿
862,300983,尤安设计,29.95,2.99%,0.68%,1793.90万,1276.74万,517.16万,3096.41万
863,300792,壹网壹创,35.83,2.99%,3.29%,1.37亿,1.10亿,2662.75万,2.49亿
864,688408,中信博,41.02,2.99%,2.38%,1.15亿,9564.06万,1917.90万,2.11亿
865,605567,春雪食品,11.04,2.99%,1.67%,2041.14万,1466.84万,574.31万,3630.53万
866,301231,荣信文化,31.64,2.99%,4.52%,5460.68万,3773.03万,1687.65万,9266.00万
867,603330,天洋新材,6.89,2.99%,1.16%,1991.69万,1221.71万,769.99万,3409.36万
868,603679,华体科技,14.12,2.99%,2.75%,4110.85万,2561.69万,1549.16万,6789.02万
869,600527,江南高纤,2.76,2.99%,12.24%,3.17亿,2.61亿,5657.82万,5.85亿
870,300012,华测检测,15.84,2.99%,1.66%,2.26亿,1.41亿,8431.41万,3.71亿
871,2322,理工能科,14.48,2.99%,2.23%,6461.96万,4539.48万,1922.48万,1.13亿
872,619,海螺新材,5.88,2.98%,2.01%,2194.38万,1934.08万,260.30万,4201.50万
873,1209,洪兴股份,20.75,2.98%,2.27%,2598.47万,1780.03万,818.44万,4459.82万
874,300281,金明精机,6.91,2.98%,2.02%,3068.37万,2414.54万,653.83万,5503.04万
875,603839,安正时尚,7.6,2.98%,0.60%,1066.63万,660.81万,405.82万,1754.34万
876,2338,奥普光电,54.06,2.97%,2.47%,1.66亿,1.43亿,2374.03万,3.17亿
877,1335,信凯科技,43.15,2.96%,5.27%,2950.41万,2827.96万,122.45万,5803.83万
878,688638,誉辰智能,42.83,2.96%,2.81%,1884.91万,1243.15万,641.76万,3152.92万
879,2678,珠江钢琴,5.92,2.96%,1.46%,5977.84万,5618.73万,359.12万,1.16亿
880,688269,凯立新材,38.92,2.96%,1.09%,3070.70万,2303.92万,766.78万,5484.79万
881,2555,三七互娱,23.29,2.96%,3.36%,6.84亿,5.46亿,1.38亿,12.34亿
882,603271,永杰新材,50.19,2.95%,6.28%,1.41亿,1.50亿,-810.44万,2.96亿
883,688322,奥比中光,83.7,2.95%,2.11%,3.12亿,2.40亿,7218.34万,5.60亿
884,301182,凯旺科技,68.81,2.95%,6.20%,2.01亿,2.10亿,-902.30万,4.11亿
885,301338,凯格精机,163.85,2.95%,5.76%,3.14亿,2.35亿,7935.96万,5.51亿
886,300593,新雷能,27.88,2.95%,6.56%,4.17亿,3.92亿,2562.61万,8.15亿
887,925,众合科技,7.36,2.94%,2.39%,7313.33万,4281.92万,3031.41万,1.17亿
888,600161,天坛生物,15.42,2.94%,0.95%,1.61亿,1.26亿,3527.99万,2.89亿
889,300279,和晶科技,8.75,2.94%,3.86%,8985.60万,6805.43万,2180.17万,1.61亿
890,2397,梦洁股份,4.2,2.94%,2.27%,3835.94万,2196.36万,1639.58万,6086.77万
891,2074,国轩高科,39.86,2.94%,4.39%,15.57亿,13.74亿,1.83亿,30.12亿
892,301519,舜禹股份,14.38,2.93%,2.38%,1553.23万,989.62万,563.61万,2544.72万
893,603217,元利科技,26.37,2.93%,2.00%,5843.36万,4632.49万,1210.88万,1.08亿
894,301361,众智科技,39.18,2.92%,7.44%,4875.50万,3783.37万,1092.13万,8729.03万
895,600737,中粮糖业,14.45,2.92%,1.21%,2.05亿,1.63亿,4282.96万,3.70亿
896,603326,我乐家居,8.8,2.92%,1.04%,1822.12万,944.42万,877.70万,2902.49万
897,603790,雅运股份,22.21,2.92%,1.06%,2777.33万,1641.69万,1135.63万,4461.66万
898,300785,值得买,51.45,2.92%,10.32%,3.60亿,2.79亿,8020.76万,6.46亿
899,300084,海默科技,10.91,2.92%,4.93%,9796.99万,8506.34万,1290.64万,1.85亿
900,558,天府文旅,4.58,2.92%,3.24%,1.20亿,6882.78万,5080.40万,1.90亿
901,300248,新开普,10.6,2.91%,2.17%,5549.11万,3727.07万,1822.04万,9350.17万
902,300599,雄塑科技,10.98,2.91%,6.16%,7951.98万,6037.79万,1914.18万,1.41亿
903,2105,信隆健康,6.37,2.91%,1.62%,2187.47万,1472.54万,714.94万,3714.31万
904,935,四川双马,27.26,2.91%,0.70%,7576.29万,6753.48万,822.82万,1.44亿
905,1330,博纳影业,7.46,2.90%,6.55%,3.90亿,2.72亿,1.18亿,6.70亿
906,603185,弘元绿能,24.85,2.90%,3.06%,2.82亿,2.33亿,4855.63万,5.19亿
907,300047,天源迪科,12.4,2.90%,3.12%,1.34亿,8451.22万,4982.38万,2.20亿
908,600302,标准股份,11.73,2.89%,2.23%,5029.97万,3927.49万,1102.48万,8984.33万
909,688502,茂莱光学,355.49,2.89%,1.77%,1.91亿,1.39亿,5257.35万,3.31亿
910,603578,三星新材,12.83,2.89%,1.94%,2814.26万,1567.70万,1246.56万,4397.99万
911,603117,万林物流,4.63,2.89%,1.69%,2806.60万,1723.29万,1083.31万,4679.99万
912,600423,柳化股份,2.85,2.89%,7.22%,9378.69万,6392.40万,2986.29万,1.62亿
913,300851,交大思诺,29.31,2.88%,1.49%,1109.49万,1188.64万,-79.15万,2324.80万
914,603006,联明股份,13.22,2.88%,0.83%,1460.73万,1249.62万,211.11万,2756.64万
915,300778,新城市,12.85,2.88%,1.55%,2380.01万,1611.18万,768.84万,4003.65万
916,2313,日海智能,8.56,2.88%,1.87%,3389.48万,2440.75万,948.73万,5913.98万
917,301198,喜悦智行,14.35,2.87%,1.58%,2124.16万,1296.70万,827.46万,3510.46万
918,655,金岭矿业,8.6,2.87%,2.78%,7999.98万,5864.54万,2135.44万,1.40亿
919,688302,海创药业,47.8,2.86%,2.69%,7613.25万,4898.86万,2714.39万,1.25亿
920,603381,永臻股份,23.35,2.86%,3.92%,7308.66万,5331.93万,1976.73万,1.29亿
921,301020,密封科技,21.97,2.86%,0.82%,1587.13万,1009.92万,577.22万,2601.88万
922,300049,福瑞医科,57.11,2.86%,2.17%,1.58亿,1.24亿,3390.99万,2.85亿
923,2865,钧达股份,75.05,2.86%,8.50%,7.28亿,6.88亿,3980.14万,14.20亿
924,2799,环球印务,8.28,2.86%,1.71%,2444.47万,1957.51万,486.96万,4456.62万
925,301429,森泰股份,19.84,2.85%,2.18%,1092.46万,779.59万,312.87万,1877.21万
926,301318,维海德,27.43,2.85%,1.13%,1715.27万,993.05万,722.22万,2714.35万
927,301031,中熔电气,148.99,2.85%,3.57%,2.14亿,1.50亿,6349.73万,3.64亿
928,300909,汇创达,42.18,2.85%,2.67%,6523.93万,6727.46万,-203.53万,1.34亿
929,688620,安凯微,11.56,2.85%,2.09%,3292.56万,2228.94万,1063.62万,5590.62万
930,603066,音飞储存,10.1,2.85%,0.79%,1414.66万,878.49万,536.17万,2345.35万
931,601918,新集能源,7.59,2.85%,1.93%,2.21亿,1.49亿,7167.62万,3.75亿
932,300250,初灵信息,21.98,2.85%,3.73%,7932.96万,4726.47万,3206.48万,1.28亿
933,300103,达刚控股,7.57,2.85%,2.58%,3602.32万,2490.77万,1111.55万,6124.20万
934,2628,成都路桥,5.06,2.85%,3.55%,7821.52万,5507.62万,2313.90万,1.34亿
935,2354,天娱数科,5.78,2.85%,3.52%,2.11亿,1.12亿,9966.58万,3.28亿
936,301525,儒竞科技,73.44,2.84%,2.35%,5781.08万,2638.02万,3143.06万,8500.61万
937,603029,天鹅股份,18.82,2.84%,1.47%,2000.95万,1227.24万,773.71万,3291.38万
938,601208,东材科技,34.02,2.84%,4.17%,7.77亿,6.30亿,1.47亿,14.21亿
939,2876,三利谱,29.73,2.84%,8.31%,1.91亿,1.68亿,2377.67万,3.60亿
940,2455,百川股份,12.0,2.83%,9.83%,3.85亿,3.79亿,618.13万,7.74亿
941,688536,思瑞浦,195.38,2.83%,3.99%,5.66亿,4.83亿,8219.37万,10.57亿
942,600130,*ST波导,4.72,2.83%,2.04%,4484.90万,2588.20万,1896.69万,7146.34万
943,300551,古鳌科技,14.15,2.83%,2.86%,7637.35万,5720.78万,1916.57万,1.35亿
944,603173,福斯达,42.73,2.82%,0.87%,3556.97万,2096.68万,1460.29万,5881.88万
945,301152,天力锂能,29.93,2.82%,7.54%,9412.47万,6448.12万,2964.35万,1.59亿
946,301029,怡合达,27.34,2.82%,2.21%,1.63亿,1.13亿,5024.13万,2.77亿
947,2588,史丹利,10.57,2.82%,1.60%,9275.21万,5095.07万,4180.14万,1.44亿
948,688260,昀冢科技,29.15,2.82%,3.31%,5440.15万,5742.39万,-302.23万,1.14亿
949,603022,新通联,10.59,2.82%,2.43%,2900.74万,2036.51万,864.24万,5083.41万
950,601138,工业富联,59.45,2.82%,0.84%,54.15亿,42.96亿,11.19亿,97.98亿
951,301129,瑞纳智能,26.7,2.81%,2.85%,2543.02万,2308.03万,234.99万,4959.48万
952,688181,八亿时空,33.64,2.81%,1.85%,4625.65万,3551.97万,1073.67万,8274.16万
953,2131,利欧股份,8.04,2.81%,8.43%,23.52亿,15.09亿,8.43亿,39.40亿
954,301366,一博科技,34.52,2.80%,2.44%,5360.87万,4422.36万,938.51万,9859.16万
955,300929,华骐环保,12.86,2.80%,2.27%,2130.39万,1419.93万,710.46万,3651.21万
956,301198,喜悦智行,14.34,2.80%,1.67%,2246.15万,1388.32万,857.83万,3711.11万
957,688449,联芸科技,47.79,2.80%,3.10%,2.25亿,2.05亿,1995.85万,4.35亿
958,300873,海晨股份,22.78,2.80%,1.67%,4088.17万,2178.18万,1909.99万,6302.33万
959,603860,中公高科,31.96,2.80%,1.51%,1586.44万,1517.72万,68.73万,3172.56万
960,603729,龙韵股份,16.88,2.80%,2.21%,2061.19万,1313.24万,747.95万,3431.15万
961,300150,世纪瑞尔,5.51,2.80%,2.09%,3260.12万,1952.01万,1308.11万,5234.53万
962,300075,数字政通,12.83,2.80%,1.71%,6946.28万,4212.29万,2734.00万,1.13亿
963,1332,锡装股份,54.96,2.79%,2.75%,4241.52万,2850.96万,1390.57万,7132.60万
964,301413,安培龙,125.1,2.79%,7.59%,2.66亿,2.88亿,-2205.82万,5.56亿
965,301336,趣睡科技,51.58,2.79%,3.27%,3503.19万,1499.63万,2003.56万,5071.41万
966,300923,研奥股份,27.6,2.79%,1.27%,1585.17万,989.82万,595.35万,2649.53万
967,688092,爱科科技,29.5,2.79%,1.28%,1679.45万,1318.45万,361.00万,3078.33万
968,300987,川网传媒,17.7,2.79%,1.92%,3377.92万,2357.64万,1020.29万,5995.92万
969,603359,东珠生态,5.9,2.79%,1.58%,2499.81万,1477.74万,1022.07万,4119.97万
970,300334,津膜科技,7.37,2.79%,1.65%,2050.46万,1541.55万,508.90万,3640.98万
971,2495,佳隆股份,2.58,2.79%,3.08%,3570.89万,1904.36万,1666.53万,5488.08万
972,2425,凯撒文化,3.32,2.79%,1.81%,3394.01万,2201.80万,1192.21万,5683.88万
973,959,首钢股份,4.79,2.79%,1.06%,2.05亿,1.63亿,4195.71万,3.71亿
974,688255,凯尔达,29.95,2.78%,2.30%,3629.88万,3829.85万,-199.97万,7543.57万
975,301029,怡合达,27.33,2.78%,2.30%,1.67亿,1.18亿,4871.09万,2.89亿
976,688565,力源科技,12.96,2.78%,1.81%,1830.04万,1612.57万,217.47万,3465.04万
977,601567,三星电气,26.21,2.78%,1.67%,3.57亿,2.45亿,1.12亿,6.08亿
978,300166,东方国信,17.02,2.78%,21.43%,18.00亿,15.01亿,2.99亿,33.20亿
979,2908,德生科技,9.23,2.78%,2.48%,4560.96万,2714.92万,1846.04万,7298.85万
980,688051,佳华科技,32.32,2.77%,1.14%,1558.05万,1139.44万,418.61万,2819.21万
981,301318,维海德,27.41,2.77%,1.23%,1810.81万,1057.36万,753.45万,2961.70万
982,301052,果麦文化,33.82,2.77%,3.94%,6528.33万,3802.67万,2725.66万,1.06亿
983,422,湖北宜化,15.94,2.77%,3.73%,3.87亿,2.32亿,1.55亿,6.25亿
984,600754,锦江酒店,27.93,2.76%,1.89%,2.46亿,2.22亿,2368.72万,4.71亿
985,913,钱江摩托,15.27,2.76%,1.27%,5877.70万,4067.99万,1809.71万,1.00亿
986,779,甘咨询,8.96,2.75%,1.89%,3911.42万,3835.54万,75.88万,7790.00万
987,301276,嘉曼服饰,25.07,2.75%,2.77%,2905.91万,2025.39万,880.52万,4986.68万
988,301152,天力锂能,29.91,2.75%,8.01%,9809.55万,6973.85万,2835.70万,1.69亿
989,688237,超卓航科,57.11,2.75%,2.29%,7335.96万,4321.62万,3014.34万,1.18亿
990,2820,桂发祥,10.47,2.75%,2.87%,3512.93万,2397.41万,1115.53万,5960.22万
991,603016,新宏泰,47.43,2.75%,4.32%,1.37亿,1.53亿,-1537.01万,2.96亿
992,300549,优德精密,17.58,2.75%,1.94%,2127.84万,1260.41万,867.42万,3405.84万
993,300540,蜀道装备,20.58,2.75%,2.99%,7866.26万,4615.09万,3251.18万,1.26亿
994,688350,富淼科技,28.81,2.75%,1.85%,4453.52万,3111.07万,1342.45万,7570.11万
995,590,古汉医药,11.6,2.75%,1.91%,3220.08万,2010.33万,1209.75万,5253.38万
996,1378,德冠新材,25.53,2.74%,4.56%,3989.38万,3351.08万,638.30万,7435.71万
997,3038,鑫铂股份,16.12,2.74%,18.31%,2.25亿,2.70亿,-4485.39万,4.97亿
998,2760,凤形股份,21.71,2.74%,2.44%,3140.25万,2464.23万,676.02万,5645.29万
999,688331,荣昌生物,153.08,2.74%,6.54%,8.85亿,7.22亿,1.62亿,16.26亿
1000,688215,瑞晟智能,76.93,2.74%,1.29%,3462.04万,2650.27万,811.77万,6157.38万
1001,300126,锐奇股份,7.9,2.73%,2.12%,1957.69万,1493.09万,464.60万,3479.74万
1002,688148,芳源股份,9.43,2.72%,4.63%,1.21亿,9632.37万,2429.67万,2.20亿
1003,688256,寒武纪,1308.67,2.72%,1.73%,47.79亿,45.09亿,2.70亿,94.42亿
1004,603955,大千生态,26.43,2.72%,1.24%,2330.52万,2096.33万,234.19万,4447.46万
1005,603659,璞泰来,35.84,2.72%,2.89%,11.41亿,10.49亿,9272.50万,22.01亿
1006,601007,金陵饭店,8.31,2.72%,4.66%,8709.85万,5975.22万,2734.63万,1.49亿
1007,300647,超频三,6.43,2.72%,2.60%,4515.30万,2980.59万,1534.71万,7547.91万
1008,300611,美力科技,27.22,2.72%,3.42%,8450.76万,4943.54万,3507.22万,1.37亿
1009,603065,宿迁联盛,8.33,2.71%,0.89%,1733.72万,1223.40万,510.32万,3074.98万
1010,603182,嘉华股份,14.79,2.71%,4.86%,7074.24万,4491.13万,2583.11万,1.17亿
1011,300873,海晨股份,22.76,2.71%,1.58%,3826.73万,2043.79万,1782.94万,5966.41万
1012,603506,南都物业,12.51,2.71%,0.78%,1028.95万,690.98万,337.97万,1814.57万
1013,603918,金桥信息,14.0,2.71%,2.35%,7400.06万,4379.43万,3020.63万,1.19亿
1014,603813,*ST原尚,28.41,2.71%,1.47%,2404.19万,1907.06万,497.13万,4329.14万
1015,601126,四方股份,46.27,2.71%,3.43%,6.35亿,6.28亿,644.85万,12.82亿
1016,600481,双良节能,6.45,2.71%,2.92%,2.41亿,1.42亿,9874.94万,3.86亿
1017,300279,和晶科技,8.73,2.71%,3.29%,7169.33万,5924.67万,1244.66万,1.37亿
1018,300074,华平股份,4.17,2.71%,2.54%,3115.39万,2576.61万,538.78万,5713.00万
1019,2343,慈文传媒,6.44,2.71%,2.58%,4288.67万,3328.33万,960.34万,7787.47万
1020,2315,焦点科技,42.07,2.71%,4.28%,1.92亿,1.67亿,2566.44万,3.64亿
1021,600796,钱江生化,6.46,2.70%,2.29%,2456.92万,2053.59万,403.33万,4550.04万
1022,603377,ST东时,3.81,2.70%,1.39%,2262.03万,1474.84万,787.18万,3763.96万
1023,2335,科华数据,62.08,2.70%,5.31%,8.54亿,6.19亿,2.35亿,14.95亿
1024,688152,麒麟信安,35.15,2.69%,0.99%,1792.42万,1696.18万,96.23万,3534.79万
1025,301559,中集环科,17.15,2.69%,4.60%,3812.16万,3231.35万,580.81万,7091.14万
1026,301336,趣睡科技,51.53,2.69%,2.97%,3270.22万,1322.90万,1947.31万,4600.33万
1027,300976,达瑞电子,59.66,2.69%,1.58%,5196.65万,2823.99万,2372.65万,8084.50万
1028,688560,明冠新材,14.87,2.69%,1.55%,2895.69万,1646.58万,1249.10万,4581.66万
1029,300930,屹通新材,30.53,2.69%,1.93%,1594.22万,1127.07万,467.15万,2744.51万
1030,603880,南卫股份,6.49,2.69%,2.06%,2123.69万,1627.04万,496.65万,3800.66万
1031,301006,迈拓股份,17.6,2.68%,1.70%,1538.98万,997.47万,541.51万,2548.05万
1032,300923,研奥股份,27.57,2.68%,1.11%,1409.45万,886.47万,522.98万,2312.18万
1033,688395,正弦电气,26.79,2.68%,0.85%,1302.56万,630.99万,671.57万,1935.42万
1034,605180,华生科技,14.93,2.68%,0.72%,1078.06万,608.00万,470.06万,1805.09万
1035,601869,长飞光纤,368.22,2.68%,4.14%,32.83亿,27.57亿,5.27亿,60.79亿
1036,2342,巨力索具,18.78,2.68%,28.74%,24.76亿,25.16亿,-3983.30万,50.37亿
1037,2239,奥特佳,3.07,2.68%,2.65%,1.81亿,8290.36万,9762.90万,2.66亿
1038,301096,百诚医药,58.0,2.67%,5.33%,1.45亿,1.09亿,3569.76万,2.55亿
