序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
1334,603960,克来机电,24.67,1.44%,3.53%,1.04亿,1.22亿,-1766.99万,2.28亿
1335,603000,人民网,19.75,1.44%,1.18%,1.59亿,9790.28万,6125.67万,2.59亿
1336,600850,电科数字,20.45,1.44%,1.10%,8851.39万,6339.19万,2512.20万,1.54亿
1337,300449,汉邦高科,7.06,1.44%,0.86%,1351.77万,937.68万,414.10万,2339.64万
1338,300183,东软载波,14.82,1.44%,1.25%,3261.69万,3535.11万,-273.43万,6829.28万
1339,2343,慈文传媒,6.36,1.44%,1.48%,2498.62万,1925.58万,573.04万,4425.03万
1340,2194,武汉凡谷,10.6,1.44%,1.18%,3711.68万,2523.41万,1188.28万,6335.47万
1341,892,欢瑞世纪,6.36,1.44%,5.45%,1.23亿,1.25亿,-232.26万,2.50亿
1342,301137,哈焊华通,44.69,1.43%,1.89%,8857.39万,6497.52万,2359.87万,1.54亿
1343,688567,孚能科技,13.5,1.43%,0.83%,7517.94万,6042.33万,1475.60万,1.37亿
1344,603028,赛福天,8.49,1.43%,0.88%,1113.33万,996.59万,116.74万,2112.54万
1345,603982,泉峰汽车,7.79,1.43%,1.19%,1845.87万,1262.77万,583.10万,3148.56万
1346,603970,中农立华,12.8,1.43%,0.57%,963.77万,939.82万,23.96万,1944.29万
1347,603638,艾迪精密,20.52,1.43%,0.45%,4477.30万,3075.36万,1401.93万,7629.31万
1348,603066,音飞储存,9.96,1.43%,0.41%,609.64万,564.40万,45.24万,1181.11万
1349,2531,天顺风能,12.03,1.43%,1.57%,1.92亿,1.43亿,4936.04万,3.37亿
1350,935,四川双马,26.87,1.43%,0.28%,2484.09万,2956.27万,-472.19万,5631.44万
1351,935,四川双马,26.87,1.43%,0.28%,2484.09万,2956.27万,-472.19万,5631.44万
1352,603173,福斯达,42.15,1.42%,0.51%,2014.47万,1412.74万,601.72万,3456.27万
1353,688369,致远互联,25.0,1.42%,3.22%,4618.57万,4649.77万,-31.21万,9335.21万
1354,688777,中控技术,66.94,1.42%,1.08%,3.06亿,2.56亿,5013.69万,5.74亿
1355,300852,四会富仕,42.93,1.42%,2.12%,6199.47万,7800.62万,-1601.15万,1.40亿
1356,600010,包钢股份,2.86,1.42%,1.93%,9.54亿,7.61亿,1.93亿,17.24亿
1357,300537,广信材料,22.17,1.42%,1.17%,2033.34万,1849.46万,183.88万,3922.50万
1358,300084,海默科技,10.75,1.42%,3.23%,6024.66万,5979.16万,45.50万,1.21亿
1359,715,中兴商业,5.71,1.42%,0.74%,1087.35万,943.47万,143.88万,2034.87万
1360,582,北部湾港,10.69,1.42%,0.80%,1.09亿,7489.53万,3444.64万,1.85亿
1361,301505,苏州规划,22.29,1.41%,1.41%,1411.08万,1015.48万,395.60万,2440.59万
1362,301337,亚华电子,28.13,1.41%,2.57%,1545.26万,1134.87万,410.39万,2684.64万
1363,688800,瑞可达,97.4,1.41%,3.03%,3.75亿,2.26亿,1.50亿,6.09亿
1364,603121,华培动力,21.55,1.41%,1.44%,5546.50万,4653.73万,892.77万,1.04亿
1365,603012,创力集团,8.62,1.41%,1.07%,2901.41万,2639.76万,261.65万,5950.33万
1366,300612,宣亚国际,15.14,1.41%,2.08%,3232.71万,2328.87万,903.84万,5647.63万
1367,301273,瑞晨环保,30.28,1.41%,1.55%,1343.22万,1194.43万,148.79万,2549.14万
1368,301051,信濠光电,22.44,1.40%,1.23%,2475.92万,1905.86万,570.06万,4406.92万
1369,603506,南都物业,12.35,1.40%,0.46%,593.04万,468.50万,124.54万,1066.11万
1370,300118,东方日升,16.68,1.40%,3.72%,3.36亿,2.33亿,1.03亿,5.73亿
1371,565,渝三峡A,7.23,1.40%,0.86%,1292.49万,1277.81万,14.68万,2668.98万
1372,2629,仁智股份,6.56,1.39%,4.22%,5304.09万,4705.36万,598.73万,1.01亿
1373,301169,零点有数,56.27,1.39%,0.65%,1456.62万,1126.77万,329.85万,2613.80万
1374,688585,上纬新材,128.01,1.39%,0.70%,1.95亿,1.65亿,2949.61万,3.63亿
1375,688589,力合微,22.56,1.39%,1.26%,2496.61万,1574.30万,922.30万,4135.16万
1376,300811,铂科新材,84.41,1.39%,1.45%,1.71亿,1.16亿,5485.60万,2.90亿
1377,300830,金现代,10.97,1.39%,3.90%,8499.19万,5853.90万,2645.29万,1.45亿
1378,911,广农糖业,5.82,1.39%,1.65%,2268.80万,1491.41万,777.39万,3785.29万
1379,600892,*ST大晟,3.65,1.39%,0.67%,776.55万,588.71万,187.84万,1368.11万
1380,300377,赢时胜,18.23,1.39%,2.03%,1.47亿,1.07亿,4081.60万,2.56亿
1381,2160,常铝股份,5.11,1.39%,1.57%,4349.15万,3895.85万,453.31万,8294.86万
1382,691,*ST亚太,8.1,1.38%,1.05%,1719.63万,987.33万,732.30万,2732.21万
1383,605588,冠石科技,56.0,1.38%,1.11%,2453.89万,2029.92万,423.96万,4505.65万
1384,300933,中辰股份,8.06,1.38%,1.70%,3563.83万,3806.77万,-242.94万,7388.33万
1385,688191,智洋创新,40.42,1.38%,1.35%,7233.85万,5435.29万,1798.56万,1.28亿
1386,605006,山东玻纤,10.28,1.38%,5.08%,1.47亿,1.57亿,-1010.68万,3.11亿
1387,601595,上海电影,24.9,1.38%,0.52%,3257.12万,2450.25万,806.87万,5747.97万
1388,300823,建科智能,16.18,1.38%,1.22%,910.22万,724.88万,185.34万,1664.83万
1389,601636,旗滨集团,5.87,1.38%,0.77%,7895.38万,5306.17万,2589.21万,1.33亿
1390,600438,通威股份,17.58,1.38%,1.17%,4.99亿,4.23亿,7666.21万,9.29亿
1391,300235,方直科技,13.21,1.38%,2.16%,3483.24万,2284.15万,1199.09万,5816.92万
1392,300134,大富科技,11.03,1.38%,1.94%,7067.64万,7736.36万,-668.72万,1.51亿
1393,300085,银之杰,37.57,1.38%,3.55%,4.80亿,3.88亿,9178.56万,8.73亿
1394,2813,路畅科技,24.3,1.38%,0.86%,1403.20万,1099.27万,303.94万,2503.68万
1395,6,深振业A,8.9,1.37%,0.68%,3362.17万,3879.67万,-517.51万,8210.84万
1396,1258,立新能源,8.87,1.37%,2.23%,1.04亿,7933.15万,2475.87万,1.84亿
1397,301209,联合化学,93.24,1.37%,0.43%,1868.94万,1970.65万,-101.70万,3854.50万
1398,2820,桂发祥,10.33,1.37%,1.56%,1757.54万,1434.41万,323.13万,3206.31万
1399,601118,海南橡胶,6.68,1.37%,0.38%,6396.66万,4234.98万,2161.69万,1.07亿
1400,600547,山东黄金,39.31,1.37%,0.68%,5.01亿,4.10亿,9040.29万,9.56亿
1401,605318,法狮龙,95.98,1.36%,1.55%,1.01亿,8417.81万,1678.26万,1.86亿
1402,300805,电声股份,10.41,1.36%,1.43%,2297.95万,1926.04万,371.91万,4280.13万
1403,603022,新通联,10.44,1.36%,1.42%,1715.67万,1222.31万,493.36万,2942.67万
1404,603613,国联股份,27.54,1.36%,1.37%,1.49亿,1.20亿,2965.60万,2.71亿
1405,603299,苏盐井神,11.22,1.36%,0.52%,2383.89万,1742.58万,641.31万,4532.04万
1406,603078,江化微,23.03,1.36%,1.19%,5165.49万,5266.07万,-100.58万,1.05亿
1407,603077,和邦生物,2.99,1.36%,1.74%,2.70亿,1.88亿,8201.00万,4.59亿
1408,600734,实达集团,3.74,1.36%,1.49%,7406.07万,4656.25万,2749.82万,1.21亿
1409,300645,正元智慧,17.16,1.36%,1.12%,1318.92万,1321.64万,-2.72万,2671.80万
1410,300450,先导智能,53.58,1.36%,2.42%,10.30亿,9.72亿,5766.50万,20.31亿
1411,300224,正海磁材,14.89,1.36%,1.02%,7647.73万,6186.41万,1461.32万,1.40亿
1412,2603,以岭药业,17.12,1.36%,1.24%,1.58亿,1.36亿,2197.58万,2.96亿
1413,300509,新美星,11.95,1.36%,1.56%,2435.98万,2103.84万,332.14万,4603.66万
1414,2279,久其软件,8.19,1.36%,1.80%,6986.69万,4572.80万,2413.89万,1.16亿
1415,300800,力合科技,11.9,1.36%,0.65%,873.62万,914.86万,-41.25万,1803.23万
1416,301167,建研设计,16.52,1.35%,1.67%,1064.64万,754.65万,309.99万,1926.87万
1417,300286,安科瑞,26.28,1.35%,1.75%,4796.71万,4564.54万,232.16万,9545.07万
1418,603686,福龙马,18.74,1.35%,1.62%,6714.48万,5582.53万,1131.95万,1.26亿
1419,601965,中国汽研,17.33,1.35%,0.46%,5250.77万,2760.45万,2490.32万,8026.82万
1420,601899,紫金矿业,35.38,1.35%,0.63%,22.55亿,22.59亿,-438.50万,45.87亿
1421,600977,中国电影,14.23,1.35%,1.54%,2.09亿,1.96亿,1290.06万,4.10亿
1422,300675,建科院,14.98,1.35%,0.62%,767.60万,560.93万,206.67万,1348.60万
1423,2667,威领股份,29.32,1.35%,8.14%,2.86亿,2.70亿,1577.64万,5.61亿
1424,2116,中国海诚,10.53,1.35%,0.71%,1712.25万,1655.05万,57.20万,3405.31万
1425,530,冰山冷热,6.02,1.35%,1.43%,3013.58万,2119.28万,894.30万,5164.28万
1426,301280,珠城科技,62.6,1.34%,3.89%,6005.43万,3747.30万,2258.13万,9799.67万
1427,300281,金明精机,6.8,1.34%,0.82%,1183.32万,1009.63万,173.69万,2220.59万
1428,300488,恒锋工具,28.64,1.34%,0.85%,2197.55万,1607.30万,590.25万,3915.54万
1429,300827,上能电气,37.92,1.34%,4.00%,3.21亿,2.58亿,6346.47万,5.85亿
1430,300549,优德精密,17.34,1.34%,1.23%,1275.57万,851.17万,424.40万,2139.90万
1431,300405,科隆股份,6.05,1.34%,1.97%,1541.70万,1036.24万,505.47万,2583.74万
1432,300128,锦富技术,6.06,1.34%,0.85%,3416.38万,3249.16万,167.23万,6717.81万
1433,3033,征和工业,60.31,1.34%,1.33%,3649.86万,2777.00万,872.86万,6481.15万
1434,936,华西股份,7.56,1.34%,1.10%,4085.95万,3250.28万,835.66万,7393.17万
1435,1210,金房能源,21.36,1.33%,1.77%,2161.70万,1434.35万,727.34万,3599.89万
1436,688552,航天南湖,46.46,1.33%,6.11%,1.26亿,1.19亿,670.92万,2.48亿
1437,301135,瑞德智能,28.24,1.33%,0.81%,1126.90万,586.62万,540.29万,1741.17万
1438,2021,中捷资源,3.04,1.33%,1.72%,3677.90万,2488.00万,1189.90万,6195.48万
1439,688381,帝奥微,25.09,1.33%,2.86%,9161.03万,8378.59万,782.44万,1.80亿
1440,301359,东南电子,21.38,1.33%,1.00%,896.71万,551.13万,345.58万,1456.60万
1441,603051,鹿山新材,22.15,1.33%,2.48%,4581.12万,4270.49万,310.63万,8877.96万
1442,688625,呈和科技,69.14,1.33%,1.60%,1.27亿,7839.52万,4842.25万,2.08亿
1443,300422,博世科,4.58,1.33%,0.95%,1279.29万,883.74万,395.55万,2195.50万
1444,300278,华昌达,4.57,1.33%,0.79%,2669.15万,2370.89万,298.26万,5080.44万
1445,2748,世龙实业,12.16,1.33%,0.92%,1619.93万,1002.44万,617.49万,2659.47万
1446,2564,天沃科技,6.09,1.33%,0.84%,2738.01万,1656.06万,1081.95万,4397.97万
1447,17,深中华A,6.87,1.33%,0.87%,1246.60万,1272.61万,-26.02万,2614.57万
1448,1217,华尔泰,11.49,1.32%,0.86%,2023.42万,1200.36万,823.06万,3234.13万
1449,688207,格灵深瞳,14.57,1.32%,0.81%,1684.30万,1306.33万,377.97万,3062.07万
1450,688125,安达智能,250.88,1.32%,0.75%,9121.28万,6158.20万,2963.08万,1.55亿
1451,300530,领湃科技,24.6,1.28%,0.65%,1609.09万,1080.97万,528.12万,2741.42万
1452,603051,鹿山新材,22.14,1.28%,2.43%,4496.60万,4166.93万,329.67万,8724.03万
1453,300945,曼卡龙,15.85,1.28%,1.89%,3831.82万,3187.74万,644.08万,7074.23万
1454,300838,浙江力诺,15.08,1.28%,1.16%,863.42万,860.53万,2.89万,1748.20万
1455,603040,新坐标,81.44,1.28%,0.60%,3790.93万,2800.59万,990.34万,6633.91万
1456,603729,龙韵股份,16.63,1.28%,1.19%,1105.53万,718.01万,387.53万,1836.18万
1457,603595,ST东尼,16.65,1.28%,0.61%,1315.88万,1034.71万,281.17万,2356.25万
1458,603078,江化微,23.01,1.28%,1.15%,5036.51万,5096.61万,-60.10万,1.02亿
1459,600232,金鹰股份,8.72,1.28%,1.04%,1810.54万,1431.52万,379.02万,3261.85万
1460,2956,西麦食品,27.77,1.28%,0.54%,1753.91万,1589.66万,164.25万,3351.07万
1461,2886,沃特股份,22.12,1.28%,1.50%,4027.87万,2788.32万,1239.55万,6911.85万
1462,2131,利欧股份,7.92,1.28%,5.12%,13.64亿,10.09亿,3.55亿,23.82亿
1463,301318,维海德,27.01,1.27%,0.66%,927.91万,650.94万,276.97万,1580.73万
1464,839,国安股份,3.2,1.27%,1.11%,7173.38万,6693.12万,480.26万,1.39亿
1465,301325,曼恩斯特,45.32,1.27%,2.11%,2822.78万,2727.13万,95.65万,5558.51万
1466,603088,宁波精达,13.53,1.27%,4.96%,1.57亿,1.34亿,2278.99万,2.95亿
1467,600665,天地源,3.2,1.27%,0.70%,1032.34万,852.50万,179.84万,1926.03万
1468,600012,皖通高速,15.9,1.27%,0.33%,3426.75万,2663.01万,763.74万,6165.52万
1469,300670,大烨智能,6.4,1.27%,2.43%,1958.50万,1485.90万,472.60万,3455.41万
1470,300552,万集科技,26.39,1.27%,2.87%,5962.73万,4237.82万,1724.91万,1.03亿
1471,300539,横河精密,28.73,1.27%,2.16%,6863.88万,6497.55万,366.33万,1.35亿
1472,300331,苏大维格,43.72,1.27%,2.19%,1.08亿,9101.13万,1687.05万,2.01亿
1473,300254,仟源医药,11.99,1.27%,5.55%,8370.18万,6202.84万,2167.34万,1.49亿
1474,300043,星辉娱乐,5.58,1.27%,1.48%,5970.16万,4141.53万,1828.63万,1.03亿
1475,688152,麒麟信安,34.66,1.26%,0.63%,898.04万,1316.46万,-418.42万,2252.99万
1476,2319,乐通股份,11.29,1.26%,1.44%,1862.28万,1363.72万,498.55万,3227.46万
1477,1225,和泰机电,49.7,1.26%,2.39%,1435.98万,1045.68万,390.31万,2491.09万
1478,688392,骄成超声,128.88,1.26%,1.06%,7981.98万,7825.16万,156.82万,1.59亿
1479,301618,长联科技,48.89,1.26%,0.91%,864.74万,606.58万,258.16万,1473.27万
1480,301097,天益医疗,57.77,1.26%,1.14%,1171.16万,731.66万,439.50万,1911.50万
1481,688218,江苏北人,24.09,1.26%,1.39%,2373.15万,1451.61万,921.54万,3864.85万
1482,3032,*ST传智,6.44,1.26%,0.92%,969.07万,609.16万,359.90万,1615.94万
1483,688173,希荻微,14.43,1.26%,0.77%,2163.21万,2338.30万,-175.09万,4572.42万
1484,605218,伟时电子,18.45,1.26%,0.75%,1581.38万,1349.02万,232.36万,2936.12万
1485,688559,海目星,56.2,1.26%,1.31%,9950.28万,8026.70万,1923.58万,1.84亿
1486,603815,交建股份,6.44,1.26%,10.22%,1.89亿,2.25亿,-3607.78万,4.15亿
1487,603328,依顿电子,12.84,1.26%,1.88%,1.28亿,1.11亿,1643.82万,2.41亿
1488,300230,永利股份,4.82,1.26%,1.25%,2143.90万,1604.77万,539.13万,3758.99万
1489,2174,游族网络,9.68,1.26%,0.82%,4664.20万,3004.94万,1659.26万,7760.73万
1490,607,华媒控股,4.02,1.26%,0.86%,1840.10万,1198.42万,641.68万,3039.85万
1491,1313,粤海饲料,8.08,1.25%,1.20%,3986.02万,2547.17万,1438.85万,6740.26万
1492,300229,拓尔思,18.62,1.25%,1.48%,1.31亿,1.07亿,2457.70万,2.41亿
1493,301469,恒达新材,34.0,1.25%,1.32%,1085.77万,966.89万,118.88万,2058.10万
1494,603172,万丰股份,21.04,1.25%,1.95%,1243.60万,772.02万,471.57万,2042.74万
1495,2403,爱仕达,10.54,1.25%,0.63%,1185.35万,767.62万,417.73万,1964.78万
1496,300212,易华录,8.11,1.25%,2.24%,6853.18万,5685.40万,1167.78万,1.28亿
1497,603786,科博达,56.89,1.25%,0.50%,5778.47万,5491.75万,286.71万,1.14亿
1498,688588,凌志软件,12.12,1.25%,0.48%,1365.88万,933.79万,432.09万,2310.28万
1499,603993,洛阳钼业,20.22,1.25%,0.83%,14.95亿,14.25亿,7051.80万,29.37亿
1500,603918,金桥信息,13.8,1.25%,1.27%,3995.71万,2372.97万,1622.73万,6398.35万
1501,603657,春光科技,25.99,1.29%,0.84%,1855.26万,1072.03万,783.22万,2950.94万
1502,300663,科蓝软件,13.3,1.29%,1.03%,3742.46万,2483.51万,1258.95万,6291.05万
1503,300484,蓝海华腾,17.24,1.29%,1.34%,2034.69万,1783.82万,250.87万,3837.47万
1504,300226,上海钢联,25.15,1.29%,1.55%,7453.18万,4348.67万,3104.51万,1.19亿
1505,300107,建新股份,7.05,1.29%,1.38%,2215.59万,1135.62万,1079.97万,3358.18万
1506,32,深桑达A,18.84,1.29%,1.47%,1.71亿,1.19亿,5167.23万,3.17亿
1507,300530,领湃科技,24.6,1.28%,0.65%,1609.09万,1080.97万,528.12万,2741.42万
1508,300945,曼卡龙,15.85,1.28%,1.89%,3831.82万,3187.74万,644.08万,7074.23万
1509,300838,浙江力诺,15.08,1.28%,1.16%,863.42万,860.53万,2.89万,1748.20万
1510,688023,安恒信息,51.25,1.28%,1.60%,4813.51万,3554.80万,1258.71万,8400.14万
1511,600232,金鹰股份,8.72,1.28%,1.04%,1810.54万,1431.52万,379.02万,3261.85万
1512,2956,西麦食品,27.77,1.28%,0.54%,1753.91万,1589.66万,164.25万,3351.07万
1513,2886,沃特股份,22.12,1.28%,1.50%,4027.87万,2788.32万,1239.55万,6911.85万
1514,2131,利欧股份,7.92,1.28%,5.12%,13.64亿,10.09亿,3.55亿,23.82亿
1515,301318,维海德,27.01,1.27%,0.66%,927.91万,650.94万,276.97万,1580.73万
1516,839,国安股份,3.2,1.27%,1.11%,7173.38万,6693.12万,480.26万,1.39亿
1517,301325,曼恩斯特,45.32,1.27%,2.11%,2822.78万,2727.13万,95.65万,5558.51万
1518,600665,天地源,3.2,1.27%,0.70%,1032.34万,852.50万,179.84万,1926.03万
1519,603192,汇得科技,23.99,1.27%,0.49%,909.93万,699.27万,210.66万,1619.27万
1520,603980,吉华集团,6.38,1.27%,2.06%,5075.43万,3734.48万,1340.95万,8847.61万
1521,603856,东宏股份,12.8,1.27%,0.50%,877.54万,895.16万,-17.63万,1796.25万
1522,600012,皖通高速,15.9,1.27%,0.33%,3426.75万,2663.01万,763.74万,6165.52万
1523,300670,大烨智能,6.4,1.27%,2.43%,1958.50万,1485.90万,472.60万,3455.41万
1524,300552,万集科技,26.39,1.27%,2.87%,5962.73万,4237.82万,1724.91万,1.03亿
1525,300539,横河精密,28.73,1.27%,2.16%,6863.88万,6497.55万,366.33万,1.35亿
1526,300331,苏大维格,43.72,1.27%,2.19%,1.08亿,9101.13万,1687.05万,2.01亿
1527,300254,仟源医药,11.99,1.27%,5.55%,8370.18万,6202.84万,2167.34万,1.49亿
1528,300043,星辉娱乐,5.58,1.27%,1.48%,5970.16万,4141.53万,1828.63万,1.03亿
1529,2319,乐通股份,11.29,1.26%,1.44%,1862.28万,1363.72万,498.55万,3227.46万
1530,1225,和泰机电,49.7,1.26%,2.39%,1435.98万,1045.68万,390.31万,2491.09万
1531,301618,长联科技,48.89,1.26%,0.91%,864.74万,606.58万,258.16万,1473.27万
1532,301097,天益医疗,57.77,1.26%,1.14%,1171.16万,731.66万,439.50万,1911.50万
1533,3032,*ST传智,6.44,1.26%,0.92%,969.07万,609.16万,359.90万,1615.94万
1534,601995,中金公司,33.87,1.26%,0.49%,2.64亿,2.22亿,4235.79万,4.89亿
1535,601702,华峰铝业,20.07,1.26%,0.64%,5984.75万,6982.43万,-997.68万,1.30亿
1536,688266,泽璟制药,101.57,1.26%,0.86%,1.30亿,9823.89万,3169.03万,2.30亿
1537,688559,海目星,56.2,1.26%,1.31%,9950.28万,8026.70万,1923.58万,1.84亿
1538,300230,永利股份,4.82,1.26%,1.25%,2143.90万,1604.77万,539.13万,3758.99万
1539,2174,游族网络,9.68,1.26%,0.82%,4664.20万,3004.94万,1659.26万,7760.73万
1540,607,华媒控股,4.02,1.26%,0.86%,1840.10万,1198.42万,641.68万,3039.85万
1541,1313,粤海饲料,8.08,1.25%,1.20%,3986.02万,2547.17万,1438.85万,6740.26万
1542,300229,拓尔思,18.62,1.25%,1.48%,1.31亿,1.07亿,2457.70万,2.41亿
1543,301469,恒达新材,34.0,1.25%,1.32%,1085.77万,966.89万,118.88万,2058.10万
1544,2403,爱仕达,10.54,1.25%,0.63%,1185.35万,767.62万,417.73万,1964.78万
1545,300212,易华录,8.11,1.25%,2.24%,6853.18万,5685.40万,1167.78万,1.28亿
1546,688588,凌志软件,12.12,1.25%,0.48%,1365.88万,933.79万,432.09万,2310.28万
1547,601016,节能风电,4.06,1.25%,2.70%,3.71亿,2.85亿,8660.45万,6.60亿
1548,2679,福建金森,10.56,1.25%,0.97%,1357.04万,1024.58万,332.47万,2406.21万
1549,2041,登海种业,10.51,1.25%,0.65%,3679.05万,2189.37万,1489.68万,5957.07万
1550,635,英力特,8.15,1.24%,0.94%,1599.98万,1172.47万,427.51万,2801.13万
1551,301150,中一科技,62.58,1.23%,5.28%,3.66亿,3.48亿,1792.64万,7.17亿
1552,301059,金三江,14.02,1.23%,0.60%,1056.68万,670.33万,386.35万,1731.78万
1553,603617,君禾股份,7.41,1.23%,0.75%,1303.58万,799.73万,503.85万,2138.21万
1554,601519,大智慧,10.7,1.23%,0.77%,9909.85万,6380.31万,3529.54万,1.64亿
1555,600313,农发种业,7.4,1.23%,3.19%,1.55亿,9420.40万,6114.15万,2.53亿
1556,300188,国投智能,12.36,1.23%,0.65%,3940.15万,2812.68万,1127.47万,6895.85万
1557,2772,众兴菌业,18.15,1.23%,2.56%,1.02亿,6801.14万,3437.83万,1.72亿
1558,2616,长青集团,5.78,1.23%,1.49%,2878.31万,2165.57万,712.75万,5067.50万
1559,2312,川发龙蟒,11.49,1.23%,0.93%,1.18亿,8079.71万,3747.86万,2.00亿
1560,917,电广传媒,9.86,1.23%,1.37%,1.03亿,8850.13万,1476.31万,1.92亿
1561,850,华茂股份,4.95,1.23%,0.52%,1284.14万,1118.99万,165.14万,2426.65万
1562,688244,永信至诚,19.08,1.22%,0.57%,979.91万,615.02万,364.89万,1637.07万
1563,688599,天合光能,16.56,1.22%,0.79%,1.65亿,1.23亿,4174.11万,3.09亿
1564,300987,川网传媒,17.43,1.22%,0.98%,1674.60万,1258.68万,415.92万,2967.79万
1565,2158,汉钟精机,24.8,1.22%,0.49%,3691.72万,2700.14万,991.57万,6416.65万
1566,603776,永安行,19.12,1.22%,0.36%,960.62万,914.63万,45.98万,1909.66万
1567,603106,恒银科技,9.13,1.22%,0.66%,1890.88万,1209.13万,681.75万,3107.87万
1568,601126,四方股份,45.6,1.22%,2.38%,4.15亿,4.49亿,-3399.47万,8.83亿
1569,601101,昊华能源,8.33,1.22%,0.42%,2633.93万,1959.25万,674.69万,4997.79万
1570,600936,北投科技,4.15,1.22%,0.54%,2001.01万,1741.03万,259.98万,3752.17万
1571,600215,派斯林,6.66,1.22%,1.18%,1984.47万,1517.60万,466.88万,3552.27万
1572,600114,东睦股份,31.46,1.22%,1.31%,1.36亿,1.16亿,2018.24万,2.54亿
1573,300504,天邑股份,15.8,1.22%,2.07%,3764.59万,3207.94万,556.65万,7085.36万
1574,300139,晓程科技,57.3,1.22%,9.46%,6.83亿,5.50亿,1.33亿,12.45亿
1575,2340,格林美,8.28,1.22%,1.88%,4.76亿,3.09亿,1.68亿,7.89亿
1576,2195,岩山科技,9.14,1.22%,1.92%,5.81亿,3.97亿,1.83亿,9.82亿
1577,301503,智迪科技,35.95,1.21%,0.90%,570.62万,466.56万,104.06万,1042.94万
1578,301262,海看股份,23.33,1.21%,2.23%,3658.64万,2655.58万,1003.06万,6332.19万
1579,2295,精艺股份,10.87,1.21%,0.74%,1248.18万,745.12万,503.06万,2001.77万
1580,688023,安恒信息,51.21,1.21%,1.57%,4741.28万,3380.62万,1360.66万,8206.78万
1581,603256,宏和科技,103.3,1.21%,2.79%,12.73亿,12.20亿,5296.20万,25.02亿
1582,601163,三角轮胎,14.24,1.21%,0.43%,2599.86万,2243.30万,356.55万,4876.45万
1583,300554,三超新材,22.67,1.21%,1.49%,1491.86万,1084.74万,407.12万,2651.43万
1584,300417,南华仪器,12.55,1.21%,1.78%,1006.98万,917.46万,89.52万,1941.52万
1585,2388,新亚制程,5.01,1.21%,1.62%,1895.10万,2170.72万,-275.62万,4084.81万
1586,2140,东华科技,12.56,1.21%,0.65%,3125.94万,2467.69万,658.25万,5701.89万
1587,672,上峰水泥,13.4,1.21%,0.44%,3403.59万,2243.69万,1159.90万,5697.80万
1588,688148,芳源股份,9.29,1.20%,2.91%,7615.32万,6066.97万,1548.35万,1.38亿
1589,600512,腾达建设,2.53,1.20%,2.03%,4479.39万,3591.81万,887.59万,8114.74万
1590,603088,宁波精达,13.52,1.20%,5.17%,1.60亿,1.44亿,1587.70万,3.06亿
1591,603596,伯特利,46.35,1.20%,1.33%,1.96亿,1.78亿,1760.58万,3.77亿
1592,600793,宜宾纸业,18.59,1.20%,0.85%,1895.06万,896.03万,999.04万,2795.55万
1593,600489,中金黄金,27.06,1.20%,0.64%,4.23亿,3.96亿,2713.90万,8.30亿
1594,300370,安控科技,2.53,1.20%,0.57%,1032.73万,1150.12万,-117.40万,2251.44万
1595,300299,富春股份,5.91,1.20%,1.35%,3182.25万,2283.29万,898.95万,5485.36万
1596,2474,榕基软件,7.59,1.20%,1.28%,2915.32万,2189.91万,725.41万,5125.31万
1597,300190,维尔利,4.21,1.20%,2.06%,4492.21万,3620.32万,871.89万,8135.71万
1598,625,长安汽车,10.16,1.20%,1.09%,5.13亿,4.03亿,1.10亿,9.18亿
1599,605588,冠石科技,55.9,1.19%,1.08%,2378.99万,1980.19万,398.80万,4389.92万
1600,300923,研奥股份,27.17,1.19%,0.66%,764.85万,596.55万,168.30万,1363.31万
1601,301227,森鹰窗业,32.92,1.17%,1.20%,1282.99万,821.68万,461.30万,2111.26万
1602,688004,博汇科技,22.46,1.17%,0.97%,955.70万,762.55万,193.15万,1731.52万
1603,300886,华业香料,27.75,1.17%,1.98%,1253.36万,1115.24万,138.12万,2378.88万
1604,603303,得邦照明,15.55,1.17%,0.23%,1163.44万,557.60万,605.84万,1734.41万
1605,603076,乐惠国际,29.31,1.17%,2.44%,4172.79万,4235.24万,-62.45万,8620.78万
1606,603326,我乐家居,8.65,1.17%,0.55%,930.59万,569.77万,360.82万,1512.47万
1607,300518,新迅达,20.81,1.17%,2.33%,5317.98万,4270.42万,1047.57万,9656.93万
1608,300173,ST福能,4.33,1.17%,0.60%,1044.66万,816.94万,227.72万,1886.88万
1609,2830,名雕股份,21.53,1.17%,1.29%,900.28万,782.02万,118.26万,1832.89万
1610,301041,金百泽,28.42,1.17%,3.45%,4202.80万,3470.36万,732.44万,7719.18万
1611,301617,博苑股份,57.48,1.16%,1.82%,3175.66万,2322.96万,852.70万,5508.98万
1612,2779,中坚科技,97.19,1.16%,0.95%,8128.70万,7261.20万,867.50万,1.55亿
1613,688102,斯瑞新材,36.68,1.16%,1.50%,2.06亿,2.15亿,-819.45万,4.26亿
1614,1314,亿道信息,43.43,1.16%,0.64%,1906.28万,1539.00万,367.28万,3464.38万
1615,3003,天元股份,13.07,1.16%,1.46%,1299.13万,914.66万,384.47万,2224.78万
1616,2640,跨境通,3.49,1.16%,1.06%,2958.43万,2642.59万,315.85万,5724.67万
1617,688215,瑞晟智能,75.75,1.16%,0.81%,2025.78万,1814.67万,211.10万,3866.12万
1618,603199,九华旅游,38.42,1.16%,1.96%,4010.07万,4028.57万,-18.50万,8233.57万
