序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
581,301419,阿莱德,45.57,2.40%,4.46%,7948.15万,7722.10万,226.05万,1.59亿
582,301259,艾布鲁,33.66,2.40%,1.04%,2552.59万,918.55万,1634.04万,3497.43万
583,603558,健盛集团,13.64,2.40%,1.48%,3687.47万,3201.46万,486.01万,6905.03万
584,603103,横店影视,23.03,2.40%,0.72%,5893.54万,4545.36万,1348.17万,1.05亿
585,300648,星云股份,52.12,2.40%,1.23%,5275.89万,3077.24万,2198.65万,8410.97万
586,2905,金逸影视,9.81,2.40%,1.25%,2236.27万,1984.13万,252.14万,4256.58万
587,688112,鼎阳科技,50.69,2.40%,1.66%,7258.57万,6007.74万,1250.83万,1.33亿
588,688819,天能股份,35.51,2.39%,0.29%,5400.68万,4531.61万,869.06万,1.01亿
589,2938,鹏鼎控股,60.84,2.39%,0.64%,5.10亿,3.66亿,1.44亿,8.91亿
590,603119,浙江荣泰,79.92,2.38%,6.90%,5.37亿,6.02亿,-6473.66万,11.43亿
591,603200,上海洗霸,63.33,2.38%,4.30%,2.50亿,2.27亿,2270.99万,4.80亿
592,603680,今创集团,13.32,2.38%,0.48%,2289.34万,2776.85万,-487.51万,5082.85万
593,603335,迪生力,6.03,2.38%,1.85%,2776.65万,1917.64万,859.01万,4748.14万
594,688357,建龙微纳,36.35,2.37%,0.46%,888.57万,523.35万,365.23万,1679.74万
595,301030,仕净科技,10.41,2.36%,2.30%,2998.27万,1778.19万,1220.08万,4816.77万
596,688260,昀冢科技,29.02,2.36%,2.02%,3212.87万,3629.59万,-416.73万,6874.71万
597,688660,电气风电,12.64,2.35%,0.39%,3699.62万,2490.34万,1209.28万,6455.88万
598,603110,东方材料,16.98,2.35%,2.28%,4915.44万,2769.37万,2146.07万,7732.02万
599,601619,嘉泽新能,5.66,2.35%,2.30%,1.68亿,1.20亿,4757.34万,3.12亿
600,545,金浦钛业,3.05,2.35%,2.37%,4770.35万,2251.94万,2518.41万,7038.21万
601,545,金浦钛业,3.05,2.35%,2.37%,4770.35万,2251.94万,2518.41万,7038.21万
602,301218,华是科技,35.9,2.34%,2.80%,4165.92万,2811.74万,1354.18万,7002.79万
603,605090,九丰能源,40.73,2.34%,1.78%,2.75亿,2.28亿,4643.98万,5.09亿
604,688202,美迪西,72.98,2.34%,1.47%,8202.78万,5502.92万,2699.86万,1.40亿
605,2547,春兴精工,3.06,2.34%,2.46%,4805.91万,3031.83万,1774.09万,8208.59万
606,573,粤宏远A,4.82,2.34%,2.02%,3354.51万,2698.94万,655.57万,6064.41万
607,603008,喜临门,12.29,2.33%,3.23%,8303.41万,5345.57万,2957.84万,1.45亿
608,2193,如意集团,6.59,2.33%,1.82%,1565.16万,1404.87万,160.29万,3095.97万
609,2136,安纳达,12.74,2.33%,1.29%,2150.99万,1324.24万,826.75万,3504.44万
610,2629,仁智股份,6.62,2.32%,3.51%,4527.64万,3639.66万,887.97万,8380.18万
611,300179,四方达,23.86,2.32%,4.54%,2.44亿,1.49亿,9502.75万,4.02亿
612,603790,雅运股份,22.08,2.32%,0.55%,1391.21万,883.26万,507.94万,2304.90万
613,603178,圣龙股份,15.87,2.32%,0.82%,1880.22万,1175.65万,704.57万,3061.43万
614,2779,中坚科技,98.3,2.31%,0.76%,6550.90万,5573.90万,977.00万,1.23亿
615,300249,依米康,17.74,2.31%,3.59%,1.30亿,1.02亿,2802.77万,2.37亿
616,601388,怡球资源,3.99,2.31%,3.04%,1.50亿,1.17亿,3368.85万,2.70亿
617,300112,万讯自控,7.97,2.31%,1.60%,1821.10万,1123.97万,697.13万,2997.85万
618,875,电投绿能,6.64,2.31%,0.88%,1.32亿,6020.00万,7176.32万,1.94亿
619,688080,映翰通,56.45,2.30%,0.82%,1744.39万,1561.33万,183.07万,3380.35万
620,600133,东湖高新,8.89,2.30%,1.03%,6617.38万,2574.60万,4042.78万,9677.48万
621,301313,凡拓数创,32.05,2.30%,2.03%,2669.07万,2160.77万,508.30万,4905.41万
622,688629,华丰科技,135.0,2.29%,8.96%,10.53亿,11.14亿,-6091.90万,21.80亿
623,605208,永茂泰,14.32,2.29%,1.59%,3818.07万,3653.70万,164.38万,7527.34万
624,605298,必得科技,48.71,2.29%,0.60%,2565.23万,2291.63万,273.60万,5347.79万
625,2569,*ST步森,13.47,2.28%,1.58%,1343.75万,1663.43万,-319.68万,3007.99万
626,688129,东来技术,23.73,2.28%,0.33%,559.12万,356.55万,202.57万,919.76万
627,603612,索通发展,27.08,2.27%,1.95%,1.57亿,1.06亿,5129.82万,2.65亿
628,603289,泰瑞机器,12.16,2.27%,1.68%,3035.65万,2940.88万,94.77万,6002.34万
629,301446,福事特,37.93,2.26%,1.15%,831.24万,513.66万,317.58万,1366.90万
630,2758,浙农股份,9.94,2.26%,0.77%,2304.13万,1521.82万,782.31万,3981.68万
631,679,大连友谊,6.83,2.25%,0.55%,849.34万,448.88万,400.45万,1312.70万
632,301137,哈焊华通,45.05,2.25%,1.59%,7671.37万,5212.11万,2459.26万,1.30亿
633,600191,华资实业,12.27,2.25%,0.60%,2156.91万,1338.82万,818.09万,3549.92万
634,2528,ST英飞拓,4.99,2.25%,3.54%,8558.53万,9353.94万,-795.41万,1.80亿
635,2242,九阳股份,10.0,2.25%,1.08%,4106.74万,4139.04万,-32.30万,8350.32万
636,601567,三星电气,26.07,2.24%,0.86%,1.90亿,1.15亿,7457.19万,3.12亿
637,688627,精智达,281.59,2.23%,2.70%,2.63亿,2.76亿,-1239.81万,5.42亿
638,300876,蒙泰高新,26.12,2.23%,0.81%,980.30万,677.86万,302.44万,1783.87万
639,600078,澄星股份,13.27,2.23%,2.62%,1.25亿,1.02亿,2362.48万,2.29亿
640,300235,方直科技,13.32,2.23%,1.57%,2556.36万,1553.59万,1002.77万,4233.77万
641,2335,科华数据,61.8,2.23%,2.60%,4.14亿,2.91亿,1.23亿,7.24亿
642,300830,金现代,11.06,2.22%,3.00%,7036.46万,3967.00万,3069.46万,1.12亿
643,2334,英威腾,8.76,2.22%,2.12%,6258.54万,5672.16万,586.37万,1.36亿
644,301328,维峰电子,56.03,2.21%,1.15%,3474.00万,3495.89万,-21.89万,7020.38万
645,301231,荣信文化,31.4,2.21%,2.46%,2732.09万,2213.81万,518.28万,5009.65万
646,688557,兰剑智能,31.88,2.21%,0.64%,1273.98万,695.65万,578.33万,2059.48万
647,16,深康佳A,3.25,2.20%,1.12%,3645.84万,2131.21万,1514.63万,5797.25万
648,2973,侨银股份,12.98,2.20%,0.63%,1677.95万,893.69万,784.26万,2585.79万
649,688411,海博思创,236.41,2.20%,1.15%,1.60亿,1.94亿,-3386.19万,3.58亿
650,601107,四川成渝,6.04,2.20%,0.41%,3119.85万,2075.70万,1044.15万,5341.00万
651,300935,盈建科,31.28,2.19%,1.23%,1121.75万,1121.27万,4832.00,2281.78万
652,688535,华海诚科,126.82,2.19%,1.47%,8922.92万,5911.87万,3011.05万,1.49亿
653,300479,神思电子,19.16,2.19%,1.05%,2126.80万,1770.64万,356.16万,3952.78万
654,2603,以岭药业,17.26,2.19%,1.06%,1.37亿,1.14亿,2283.83万,2.52亿
655,603275,众辰科技,47.42,2.18%,3.42%,4069.19万,2611.79万,1457.40万,6733.14万
656,301093,华兰股份,76.37,2.18%,0.86%,5186.16万,4971.45万,214.71万,1.03亿
657,603059,倍加洁,34.22,2.18%,1.13%,1853.90万,1973.43万,-119.53万,3842.39万
658,603867,新化股份,32.88,2.18%,1.18%,4635.94万,3631.17万,1004.77万,8340.47万
659,603338,浙江鼎力,50.65,2.18%,0.79%,1.11亿,9289.90万,1853.71万,2.05亿
660,300538,同益股份,15.92,2.18%,1.96%,2192.07万,1568.39万,623.68万,3771.28万
661,603912,佳力图,10.36,2.17%,2.46%,7879.59万,5629.74万,2249.85万,1.37亿
662,603285,键邦股份,35.4,2.16%,8.71%,1.02亿,8608.00万,1614.99万,1.91亿
663,300842,帝科股份,86.05,2.16%,2.04%,1.12亿,1.09亿,340.39万,2.24亿
664,2742,*ST三圣,4.74,2.16%,0.89%,1699.24万,476.72万,1222.52万,2194.77万
665,688768,容知日新,47.06,2.15%,0.58%,1559.24万,729.98万,829.27万,2359.06万
666,601500,通用股份,4.27,2.15%,0.84%,2948.95万,2760.10万,188.85万,5721.08万
667,301358,湖南裕能,82.61,2.15%,2.11%,6.88亿,6.31亿,5649.90万,13.37亿
668,300552,万集科技,26.62,2.15%,2.36%,5172.44万,3204.78万,1967.66万,8481.66万
669,300031,宝通科技,21.37,2.15%,1.06%,5298.29万,2554.27万,2744.02万,7939.73万
670,688308,欧科亿,99.61,2.14%,2.78%,2.47亿,1.89亿,5771.34万,4.37亿
671,605258,协和电子,37.23,2.14%,2.07%,3723.91万,2912.41万,811.49万,6731.98万
672,603738,泰晶科技,27.73,2.14%,5.27%,3.17亿,2.37亿,7937.04万,5.59亿
673,301337,亚华电子,28.33,2.13%,2.01%,1266.56万,827.68万,438.88万,2099.06万
674,600556,天下秀,6.25,2.12%,1.05%,6471.35万,4550.98万,1920.38万,1.18亿
675,603659,璞泰来,35.63,2.12%,1.94%,7.81亿,6.87亿,9400.20万,14.81亿
676,300233,金城医药,15.93,2.12%,2.67%,8284.04万,6165.64万,2118.40万,1.56亿
677,2405,四维图新,9.17,2.12%,1.53%,2.05亿,1.17亿,8811.49万,3.28亿
678,2380,科远智慧,33.76,2.12%,2.99%,7185.70万,6983.55万,202.15万,1.43亿
679,2236,大华股份,19.26,2.12%,1.79%,4.58亿,3.64亿,9376.30万,8.30亿
680,2126,银轮股份,49.69,2.12%,1.23%,2.23亿,2.46亿,-2330.46万,4.82亿
681,603823,百合花,15.46,2.11%,0.88%,3301.84万,2367.74万,934.10万,5702.65万
682,603090,宏盛股份,68.81,2.11%,1.85%,6001.49万,6551.47万,-549.98万,1.27亿
683,603000,人民网,19.88,2.11%,0.78%,1.06亿,5743.54万,4904.22万,1.75亿
684,300611,美力科技,27.06,2.11%,1.88%,5001.52万,2432.40万,2569.12万,7483.18万
685,2636,金安国纪,38.26,2.11%,3.15%,4.35亿,4.25亿,940.15万,8.68亿
686,688303,大全能源,22.36,2.10%,0.37%,1.02亿,7410.62万,2797.44万,1.77亿
687,688691,灿芯股份,107.66,2.10%,2.90%,1.28亿,9445.89万,3322.71万,2.25亿
688,301252,同星科技,38.84,2.10%,4.03%,4415.42万,2961.57万,1453.86万,7421.59万
689,300369,绿盟科技,8.27,2.10%,1.35%,4895.13万,3949.39万,945.74万,9001.84万
690,2036,联创电子,9.24,2.10%,1.72%,9336.58万,7334.89万,2001.69万,1.67亿
691,688216,气派科技,29.29,2.09%,0.94%,1458.11万,1419.20万,38.91万,2903.63万
692,301062,上海艾录,8.31,2.09%,1.05%,1618.73万,1066.25万,552.48万,2714.15万
693,600096,云天化,33.65,2.09%,1.70%,6.68亿,3.51亿,3.17亿,10.39亿
694,300698,万马科技,36.22,2.09%,1.15%,2979.73万,1892.95万,1086.78万,4913.63万
695,300326,ST凯利,6.84,2.09%,0.69%,1992.42万,1351.92万,640.51万,3353.37万
696,300098,高新兴,5.4,2.08%,1.54%,7692.00万,4740.54万,2951.46万,1.29亿
697,688023,安恒信息,51.65,2.08%,1.11%,3633.28万,2158.40万,1474.88万,5847.00万
698,688058,宝兰德,28.98,2.08%,0.62%,748.73万,589.13万,159.60万,1350.71万
699,300710,万隆光电,29.96,2.08%,1.77%,2455.14万,1445.47万,1009.67万,3973.10万
700,300541,先进数通,14.73,2.08%,1.88%,5647.22万,4847.10万,800.12万,1.06亿
701,301525,儒竞科技,72.9,2.09%,0.87%,1664.94万,897.38万,767.57万,3151.43万
702,688216,气派科技,29.29,2.09%,0.94%,1458.11万,1419.20万,38.91万,2903.63万
703,301093,华兰股份,76.3,2.09%,0.91%,5596.11万,5137.11万,459.00万,1.08亿
704,300698,万马科技,36.22,2.09%,1.15%,2979.73万,1892.95万,1086.78万,4913.63万
705,300326,ST凯利,6.84,2.09%,0.69%,1992.42万,1351.92万,640.51万,3353.37万
706,300098,高新兴,5.4,2.08%,1.54%,7692.00万,4740.54万,2951.46万,1.29亿
707,688023,安恒信息,51.65,2.08%,1.11%,3633.28万,2158.40万,1474.88万,5847.00万
708,688058,宝兰德,28.98,2.08%,0.62%,748.73万,589.13万,159.60万,1350.71万
709,300710,万隆光电,29.96,2.08%,1.77%,2455.14万,1445.47万,1009.67万,3973.10万
710,300541,先进数通,14.73,2.08%,1.88%,5647.22万,4847.10万,800.12万,1.06亿
711,2930,宏川智慧,13.77,2.08%,0.56%,2037.51万,1003.81万,1033.70万,3296.42万
712,2741,光华科技,19.14,2.08%,2.09%,8405.42万,8445.26万,-39.83万,1.70亿
713,1330,博纳影业,7.4,2.07%,3.13%,1.92亿,1.25亿,6692.09万,3.19亿
714,688359,三孚新科,93.7,2.07%,1.75%,9844.42万,6129.20万,3715.22万,1.60亿
715,688529,豪森智能,18.26,2.07%,0.30%,432.32万,462.18万,-29.86万,929.27万
716,300949,奥雅股份,37.98,2.07%,1.07%,761.71万,593.45万,168.26万,1372.59万
717,300890,翔丰华,31.99,2.07%,4.33%,8356.40万,6591.34万,1765.06万,1.51亿
718,300052,中青宝,13.33,2.07%,11.01%,1.99亿,1.88亿,1117.62万,3.90亿
719,600295,鄂尔多斯,15.31,2.07%,0.37%,5887.73万,4988.98万,898.76万,1.10亿
720,779,甘咨询,8.9,2.06%,1.10%,2250.03万,2264.35万,-14.32万,4529.34万
721,603799,华友钴业,64.05,2.06%,2.42%,15.85亿,13.15亿,2.70亿,29.28亿
722,300082,奥克股份,11.41,2.06%,3.63%,1.45亿,1.38亿,707.07万,2.85亿
723,1378,德冠新材,25.36,2.05%,2.63%,2142.56万,2015.62万,126.94万,4274.26万
724,688209,英集芯,21.42,2.05%,0.61%,3516.97万,2065.05万,1451.91万,5668.29万
725,2997,瑞鹄模具,32.31,2.05%,0.94%,3231.01万,3111.05万,119.96万,6379.25万
726,688682,霍莱沃,49.37,2.05%,1.27%,2909.39万,3316.67万,-407.28万,6315.24万
727,688181,八亿时空,33.39,2.05%,0.98%,2452.75万,1743.04万,709.72万,4370.47万
728,1368,通达创智,28.0,2.04%,1.10%,1932.52万,1355.74万,576.78万,3317.95万
729,301280,珠城科技,63.03,2.04%,3.19%,5051.47万,2987.62万,2063.84万,8064.30万
730,300806,斯迪克,53.01,2.04%,3.29%,3.34亿,2.04亿,1.30亿,5.45亿
731,300938,信测标准,46.48,2.04%,2.54%,1.31亿,1.07亿,2431.17万,2.46亿
732,2709,天赐材料,48.98,2.04%,4.36%,17.32亿,14.72亿,2.60亿,32.29亿
733,688233,神工股份,74.35,2.03%,1.31%,8431.85万,7940.78万,491.07万,1.65亿
734,300644,南京聚隆,30.15,2.03%,1.25%,1907.59万,1292.67万,614.92万,3291.67万
735,300063,天龙集团,12.05,2.03%,5.67%,2.42亿,1.83亿,5866.34万,4.29亿
736,2931,锋龙股份,70.02,2.03%,2.82%,2.16亿,1.75亿,4075.29万,3.97亿
737,2545,东方铁塔,22.16,2.03%,0.56%,7683.32万,6088.43万,1594.88万,1.40亿
738,2182,宝武镁业,16.6,2.03%,1.39%,1.17亿,8026.73万,3681.26万,2.01亿
739,688589,力合微,22.7,2.02%,0.93%,1871.75万,1037.00万,834.75万,3036.11万
740,600576,祥源文旅,6.07,2.02%,1.33%,3161.49万,2030.91万,1130.58万,5303.01万
741,2705,新宝股份,17.69,2.02%,7.47%,5.70亿,5.28亿,4219.16万,11.02亿
742,688327,云从科技,13.2,2.01%,0.96%,6325.31万,3851.29万,2474.02万,1.05亿
743,301176,逸豪新材,29.98,2.01%,2.64%,7080.82万,5673.80万,1407.02万,1.29亿
744,688480,赛恩斯,86.98,2.01%,1.65%,7115.62万,6351.24万,764.38万,1.36亿
745,605366,宏柏新材,13.68,2.01%,3.61%,2.12亿,1.69亿,4293.47万,3.81亿
746,688010,福光股份,34.5,2.01%,1.52%,4699.72万,3723.38万,976.34万,8435.08万
747,603776,永安行,19.27,2.01%,0.27%,745.20万,634.07万,111.13万,1442.59万
748,603093,南华期货,19.79,2.01%,0.88%,5525.96万,5086.92万,439.05万,1.06亿
749,300199,翰宇药业,21.36,2.01%,3.26%,2.92亿,2.03亿,8831.06万,5.16亿
750,300192,科德教育,19.3,2.01%,1.14%,4463.33万,2607.92万,1855.41万,7130.14万
751,688568,中科星图,61.42,1.99%,0.98%,2.47亿,2.23亿,2425.91万,4.73亿
752,688323,瑞华泰,21.06,1.99%,1.17%,2153.15万,2116.60万,36.54万,4389.66万
753,603703,盛洋科技,13.35,1.99%,1.12%,3025.81万,3021.77万,4.03万,6202.23万
754,2309,中利集团,4.11,1.99%,8.20%,4.63亿,3.40亿,1.23亿,8.07亿
755,625,长安汽车,10.24,1.99%,0.85%,4.71亿,2.49亿,2.22亿,7.21亿
756,688380,中微半导,46.97,1.98%,0.79%,7834.92万,6862.12万,972.80万,1.48亿
757,300982,苏文电能,22.71,1.98%,1.61%,3786.76万,3130.64万,656.12万,7116.03万
758,605218,伟时电子,18.58,1.98%,0.58%,1266.88万,1001.85万,265.03万,2286.18万
759,688180,君实生物,44.36,1.98%,1.75%,3.20亿,2.66亿,5350.99万,6.01亿
760,823,超声电子,15.93,1.98%,2.27%,1.06亿,8359.65万,2238.20万,1.92亿
761,301487,盟固利,22.23,1.97%,2.93%,9613.86万,8183.63万,1430.23万,1.79亿
762,300305,裕兴股份,6.22,1.97%,1.13%,1271.76万,936.76万,335.00万,2238.91万
763,301072,中捷精工,22.27,1.97%,0.81%,631.42万,568.41万,63.00万,1209.62万
764,688367,工大高科,37.83,1.97%,1.09%,1775.29万,1508.92万,266.37万,3618.48万
765,605580,恒盛能源,22.72,1.97%,1.75%,5332.58万,5930.40万,-597.82万,1.13亿
766,300871,回盛生物,28.0,1.97%,6.42%,1.93亿,1.62亿,3048.96万,3.60亿
767,688711,宏微科技,27.99,1.97%,0.81%,2680.98万,1982.97万,698.00万,4814.12万
768,603328,依顿电子,12.93,1.97%,1.40%,9540.06万,8123.35万,1416.71万,1.79亿
769,601231,环旭电子,37.34,1.97%,0.90%,4.09亿,3.69亿,3982.38万,7.93亿
770,600809,山西汾酒,141.79,1.97%,0.25%,2.41亿,1.29亿,1.13亿,4.27亿
771,2712,思美传媒,5.17,1.97%,0.81%,1407.04万,849.79万,557.25万,2262.42万
772,2271,东方雨虹,16.59,1.97%,0.70%,1.27亿,8903.33万,3813.15万,2.20亿
773,301616,浙江华业,51.59,1.96%,1.69%,1471.21万,966.77万,504.43万,2463.77万
774,300983,尤安设计,29.65,1.96%,0.38%,1028.46万,671.15万,357.32万,1712.64万
775,688779,五矿新能,10.93,1.96%,0.82%,9739.54万,7474.17万,2265.37万,1.73亿
776,688633,星球石墨,26.06,1.96%,0.64%,1478.82万,848.67万,630.15万,2379.28万
777,605018,长华集团,12.46,1.96%,1.02%,3481.84万,2375.46万,1106.38万,5934.14万
778,300662,科锐国际,24.42,1.96%,1.32%,4491.28万,1748.52万,2742.76万,6269.60万
779,2354,天娱数科,5.73,1.96%,1.71%,1.03亿,5372.30万,4918.18万,1.58亿
780,688631,莱斯信息,54.91,1.95%,1.23%,2432.51万,1887.56万,544.95万,4342.76万
781,688478,晶升股份,37.16,1.95%,2.27%,4270.19万,4321.29万,-51.10万,8650.16万
782,2588,史丹利,10.48,1.95%,0.95%,5471.37万,2996.70万,2474.67万,8548.22万
783,300217,东方电热,5.23,1.95%,1.30%,5586.73万,2549.26万,3037.47万,8333.13万
784,688622,禾信仪器,98.2,1.94%,2.04%,8312.12万,5661.69万,2650.43万,1.41亿
785,2998,优彩资源,8.95,1.94%,1.73%,2129.59万,1891.81万,237.78万,4162.47万
786,603596,伯特利,46.69,1.94%,0.99%,1.63亿,1.17亿,4640.18万,2.81亿
787,688399,硕世生物,51.91,1.94%,0.96%,2325.34万,1808.76万,516.58万,4151.82万
788,600219,南山铝业,6.32,1.94%,0.97%,3.89亿,3.06亿,8265.78万,7.05亿
789,300578,会畅科技,21.59,1.94%,1.87%,4363.88万,3171.65万,1192.23万,7982.98万
790,300085,银之杰,37.78,1.94%,2.87%,3.94亿,3.04亿,9032.21万,7.08亿
791,2881,美格智能,39.41,1.94%,1.16%,5088.86万,3056.96万,2031.90万,8300.09万
792,2730,电光科技,27.89,1.94%,3.29%,1.57亿,1.56亿,53.42万,3.17亿
793,2713,*ST东易,15.24,1.94%,3.66%,1.40亿,1.44亿,-395.33万,2.86亿
794,2175,东方智造,2.63,1.94%,4.06%,7509.97万,5648.10万,1861.87万,1.33亿
795,2156,通富微电,47.9,1.94%,2.19%,7.29亿,6.33亿,9580.62万,15.65亿
796,301607,富特科技,48.52,1.93%,1.39%,3978.99万,3472.51万,506.49万,7506.78万
797,300998,宁波方正,25.41,1.93%,1.70%,2617.57万,1798.43万,819.13万,4638.79万
798,601869,长飞光纤,365.54,1.93%,2.10%,14.86亿,14.44亿,4146.10万,30.50亿
799,2558,巨人网络,32.67,1.93%,1.38%,4.32亿,4.02亿,3000.51万,8.50亿
800,422,湖北宜化,15.81,1.93%,1.89%,1.95亿,1.18亿,7684.94万,3.15亿
801,300426,华智数媒,7.48,1.91%,1.03%,1836.28万,1222.89万,613.39万,3066.05万
802,2919,名臣健康,20.3,1.91%,0.74%,2485.03万,1435.16万,1049.87万,3942.90万
803,688573,信宇人,21.41,1.90%,4.42%,2780.31万,2217.52万,562.79万,5011.37万
804,300990,同飞股份,85.95,1.90%,3.36%,1.14亿,1.05亿,899.14万,2.22亿
805,600603,广汇物流,6.97,1.90%,1.09%,5627.93万,3366.40万,2261.53万,9086.73万
806,300536,农尚环境,8.05,1.90%,0.71%,1004.07万,637.19万,366.88万,1660.32万
807,688697,纽威数控,15.08,1.89%,0.25%,1005.05万,721.62万,283.43万,1736.85万
808,301097,天益医疗,58.13,1.89%,0.99%,1024.34万,606.96万,417.37万,1667.96万
809,688125,安达智能,252.3,1.89%,0.44%,5762.57万,3242.01万,2520.57万,9029.64万
810,603255,鼎际得,29.16,1.89%,1.03%,925.46万,855.79万,69.67万,1822.36万
811,688173,希荻微,14.52,1.89%,0.46%,1292.72万,1342.68万,-49.97万,2678.14万
812,601311,骆驼股份,10.26,1.89%,2.23%,1.48亿,1.17亿,3104.30万,2.68亿
813,300638,广和通,25.37,1.89%,1.27%,1.08亿,5986.13万,4860.32万,1.71亿
814,2922,伊戈尔,39.31,1.89%,2.76%,2.19亿,1.78亿,4150.79万,4.03亿
815,301160,翔楼新材,58.04,1.88%,2.20%,5220.54万,4305.43万,915.11万,9550.34万
816,688326,经纬恒润,120.85,1.88%,0.55%,3923.03万,3472.91万,450.12万,7449.62万
817,688306,均普智能,9.19,1.88%,0.42%,2952.34万,1795.11万,1157.23万,4763.10万
818,300976,达瑞电子,59.19,1.88%,0.95%,3243.24万,1466.01万,1777.23万,4845.39万
819,688256,寒武纪,1298.0,1.88%,0.88%,24.27亿,23.36亿,9149.59万,47.82亿
820,300337,银邦股份,13.55,1.88%,2.04%,1.08亿,8599.73万,2199.77万,1.96亿
821,2810,山东赫达,23.79,1.88%,1.53%,6809.30万,4912.48万,1896.82万,1.18亿
822,601121,宝地矿业,7.64,1.87%,0.75%,2590.72万,1967.15万,623.56万,4577.45万
823,688088,虹软科技,41.84,1.87%,0.49%,4564.16万,3699.23万,864.93万,8326.18万
824,600527,江南高纤,2.73,1.87%,8.78%,2.30亿,1.88亿,4157.52万,4.19亿
825,301031,中熔电气,147.56,1.86%,1.57%,9795.24万,5886.41万,3908.83万,1.59亿
826,2685,华东重机,8.23,1.86%,2.45%,1.10亿,8615.82万,2364.46万,2.00亿
827,301187,欧圣电气,19.68,1.86%,0.46%,1333.09万,968.58万,364.51万,2317.41万
828,688321,微芯生物,31.7,1.86%,1.40%,1.07亿,7161.45万,3519.48万,1.79亿
829,603878,武进不锈,7.66,1.86%,0.88%,2209.95万,1525.80万,684.14万,3800.24万
830,997,新大陆,20.21,1.86%,0.95%,1.23亿,6827.66万,5481.02万,1.93亿
831,603271,永杰新材,49.65,1.85%,4.03%,8851.58万,1.01亿,-1204.06万,1.90亿
832,688167,炬光科技,387.0,1.85%,2.02%,3.27亿,3.50亿,-2271.50万,6.98亿
833,603533,掌阅科技,25.91,1.85%,2.14%,1.23亿,1.12亿,1116.23万,2.43亿
834,2806,华锋股份,14.29,1.85%,2.43%,3521.78万,2270.05万,1251.73万,5999.15万
835,301062,上海艾录,8.29,1.84%,1.14%,1682.65万,1112.64万,570.01万,2956.81万
836,300781,因赛集团,36.05,1.84%,2.00%,4907.02万,3738.64万,1168.38万,8735.09万
837,36,华联控股,4.98,1.84%,1.56%,5473.03万,5319.12万,153.91万,1.09亿
838,688601,力芯微,53.46,1.83%,1.59%,5956.58万,4452.70万,1503.88万,1.12亿
839,300925,法本信息,18.4,1.83%,1.01%,4266.94万,2129.51万,2137.43万,6474.13万
840,603701,德宏股份,24.5,1.83%,0.92%,3227.16万,2495.94万,731.22万,5868.95万
841,300499,高澜股份,41.83,1.83%,5.79%,3.46亿,3.06亿,4076.97万,6.60亿
842,300047,天源迪科,12.27,1.83%,1.25%,5393.92万,3148.33万,2245.59万,8751.29万
843,2628,成都路桥,5.01,1.83%,1.78%,3883.97万,2718.06万,1165.91万,6670.36万
844,2274,华昌化工,6.12,1.83%,1.11%,3488.32万,2812.36万,675.95万,6335.62万
845,688113,联测科技,38.64,1.82%,0.37%,554.42万,353.92万,200.50万,922.91万
846,300825,阿尔特,8.96,1.82%,0.76%,1768.17万,1285.45万,482.73万,3292.80万
847,601665,齐鲁银行,6.17,1.82%,0.61%,1.50亿,7766.62万,7268.07万,2.30亿
848,2863,今飞凯达,5.58,1.82%,0.92%,1913.56万,1137.44万,776.12万,3076.28万
849,601965,中国汽研,17.41,1.81%,0.34%,4110.96万,1670.87万,2440.09万,5887.66万
850,300620,光库科技,231.56,1.81%,3.37%,9.74亿,9.44亿,2958.70万,19.36亿
851,300499,高澜股份,41.83,1.83%,5.79%,3.46亿,3.06亿,4076.97万,6.60亿
852,300047,天源迪科,12.27,1.83%,1.25%,5393.92万,3148.33万,2245.59万,8751.29万
853,2628,成都路桥,5.01,1.83%,1.78%,3883.97万,2718.06万,1165.91万,6670.36万
854,2274,华昌化工,6.12,1.83%,1.11%,3488.32万,2812.36万,675.95万,6335.62万
855,688113,联测科技,38.64,1.82%,0.37%,554.42万,353.92万,200.50万,922.91万
856,300825,阿尔特,8.96,1.82%,0.76%,1768.17万,1285.45万,482.73万,3292.80万
857,601665,齐鲁银行,6.17,1.82%,0.61%,1.50亿,7766.62万,7268.07万,2.30亿
858,2863,今飞凯达,5.58,1.82%,0.92%,1913.56万,1137.44万,776.12万,3076.28万
859,601965,中国汽研,17.41,1.81%,0.34%,4110.96万,1670.87万,2440.09万,5887.66万
860,300620,光库科技,231.56,1.81%,3.37%,9.74亿,9.44亿,2958.70万,19.36亿
861,300465,高伟达,15.17,1.81%,1.16%,4971.91万,2696.05万,2275.86万,7760.61万
862,681,视觉中国,20.84,1.81%,1.77%,1.54亿,9404.60万,5947.56万,2.49亿
863,688361,中科飞测,176.96,1.80%,0.68%,1.48亿,1.46亿,241.62万,2.98亿
864,688772,珠海冠宇,16.43,1.80%,1.64%,1.62亿,1.40亿,2102.37万,3.05亿
865,301618,长联科技,49.15,1.80%,0.67%,712.59万,339.22万,373.36万,1114.79万
866,301337,亚华电子,28.24,1.80%,2.17%,1370.25万,879.50万,490.75万,2265.57万
867,603217,元利科技,26.08,1.80%,1.11%,3548.66万,2439.51万,1109.15万,6004.59万
868,300308,中际旭创,794.0,1.80%,1.11%,51.61亿,43.90亿,7.70亿,96.28亿
