序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
2829,603607,京华激光,22.55,0.94%,0.81%,1869.46万,1356.66万,512.81万,3234.91万
2830,2440,闰土股份,11.82,0.94%,1.97%,1.14亿,1.04亿,1073.41万,2.20亿
2831,2054,德美化工,8.56,0.94%,4.43%,7345.40万,6991.62万,353.78万,1.45亿
2832,1285,瑞立科密,53.37,0.93%,2.17%,2542.18万,2244.20万,297.98万,4822.69万
2833,688750,金天钛业,18.41,0.93%,0.96%,2216.34万,1835.65万,380.69万,4087.18万
2834,301103,何氏眼科,19.51,0.93%,0.90%,1117.17万,1000.87万,116.31万,2127.80万
2835,605056,咸亨国际,28.35,0.93%,1.57%,8459.96万,9085.52万,-625.56万,1.78亿
2836,603966,法兰泰克,14.13,0.93%,2.49%,6671.98万,7111.77万,-439.79万,1.39亿
2837,603967,中创物流,13.0,0.93%,0.51%,1165.29万,1105.29万,60.00万,2279.42万
2838,603086,先达股份,7.6,0.93%,0.92%,1771.85万,1255.91万,515.94万,3028.60万
2839,600746,江苏索普,9.72,0.93%,1.03%,5983.90万,5654.44万,329.45万,1.17亿
2840,300175,ST朗源,6.53,0.93%,0.84%,1583.49万,1002.96万,580.52万,2587.24万
2841,300173,ST福能,4.32,0.93%,0.69%,1246.76万,949.20万,297.56万,2198.47万
2842,881,中广核技,7.56,0.93%,0.54%,1656.95万,1915.62万,-258.67万,3659.89万
2843,39,中集集团,11.99,0.93%,1.68%,2.23亿,2.29亿,-635.96万,4.64亿
2844,301314,科瑞思,49.13,0.92%,4.39%,2277.48万,1608.03万,669.45万,3919.16万
2845,301216,万凯新材,29.64,0.92%,1.77%,1.19亿,1.44亿,-2462.18万,2.86亿
2846,688032,禾迈股份,114.14,0.92%,0.85%,6062.13万,5893.76万,168.37万,1.20亿
2847,688151,华强科技,20.81,0.92%,0.36%,1323.58万,1242.92万,80.66万,2586.23万
2848,603739,蔚蓝生物,15.39,0.92%,1.10%,2200.68万,2041.12万,159.56万,4251.95万
2849,603068,博通集成,32.85,0.92%,0.90%,2631.82万,1763.23万,868.59万,4460.74万
2850,300712,永福股份,28.62,0.92%,1.10%,3527.96万,2187.27万,1340.69万,5847.35万
2851,688185,康希诺,71.89,0.91%,1.40%,6970.18万,4449.86万,2520.32万,1.15亿
2852,301166,优宁维,30.98,0.91%,1.62%,1582.96万,1181.70万,401.26万,2813.95万
2853,603936,博敏电子,14.37,0.91%,3.63%,1.78亿,1.47亿,3144.71万,3.27亿
2854,600846,同济科技,12.26,0.91%,0.18%,745.27万,607.31万,137.95万,1375.14万
2855,600495,晋西车轴,4.43,0.91%,1.11%,2830.11万,3051.61万,-221.51万,5921.56万
2856,300722,新余国科,31.14,0.91%,0.97%,4332.00万,3895.39万,436.61万,8284.66万
2857,300327,中颖电子,25.45,0.91%,1.92%,9267.16万,7113.01万,2154.15万,1.65亿
2858,2266,浙富控股,4.44,0.91%,0.77%,8549.31万,7764.76万,784.55万,1.65亿
2859,969,安泰科技,21.13,0.91%,1.26%,1.50亿,1.22亿,2854.09万,2.74亿
2860,605286,同力天启,44.54,0.91%,1.61%,6259.12万,5584.57万,674.55万,1.19亿
2861,301613,新铝时代,47.25,0.90%,1.07%,2228.25万,1984.81万,243.44万,4246.13万
2862,603276,恒兴新材,16.85,0.90%,2.02%,1549.91万,986.07万,563.84万,2551.83万
2863,301552,科力装备,42.38,0.90%,5.92%,3164.35万,2718.25万,446.10万,5959.42万
2864,1221,悍高集团,63.63,0.90%,3.16%,3674.53万,3368.13万,306.40万,7155.82万
2865,688525,佰维存储,287.99,0.90%,7.96%,51.80亿,53.25亿,-1.44亿,105.89亿
2866,600179,安通控股,4.48,0.90%,0.72%,7820.78万,4326.05万,3494.73万,1.24亿
2867,605099,共创草坪,41.33,0.90%,0.68%,6139.77万,5010.24万,1129.53万,1.13亿
2868,603333,尚纬股份,7.83,0.90%,0.78%,1919.84万,1789.34万,130.49万,3732.12万
2869,600516,方大炭素,5.61,0.90%,0.84%,9104.96万,9729.11万,-624.15万,1.90亿
2870,2527,新时达,13.46,0.90%,1.08%,3449.11万,4179.59万,-730.48万,7679.45万
2871,2303,美盈森,3.37,0.90%,1.24%,2432.64万,1575.59万,857.05万,4023.28万
2872,2208,合肥城建,12.38,0.90%,2.35%,1.16亿,1.10亿,553.68万,2.33亿
2873,2017,东信和平,19.07,0.90%,1.15%,6811.95万,5636.19万,1175.76万,1.27亿
2874,539,粤电力A,5.58,0.90%,1.90%,1.50亿,1.18亿,3155.91万,2.69亿
2875,1269,欧晶科技,22.63,0.89%,1.07%,2352.06万,2272.02万,80.04万,4653.73万
2876,1267,汇绿生态,41.82,0.89%,5.80%,7.12亿,6.68亿,4439.77万,14.43亿
2877,3001,中岩大地,16.96,0.89%,2.22%,2089.17万,1704.89万,384.28万,3936.32万
2878,688499,利元亨,50.98,0.89%,2.40%,9984.76万,1.06亿,-654.39万,2.07亿
2879,601177,杭齿前进,14.73,0.89%,0.65%,2035.63万,1756.91万,278.71万,3810.51万
2880,605006,山东玻纤,10.23,0.89%,5.86%,1.73亿,1.83亿,-975.74万,3.60亿
2881,688183,生益电子,105.37,0.89%,1.96%,8.45亿,8.70亿,-2469.70万,17.22亿
2882,603728,鸣志电器,59.09,0.89%,0.87%,9587.36万,1.19亿,-2360.75万,2.16亿
2883,603324,盛剑科技,26.15,0.89%,1.28%,2507.04万,2430.61万,76.43万,4958.32万
2884,603042,华脉科技,21.64,0.89%,7.47%,1.29亿,1.27亿,264.90万,2.59亿
2885,600770,综艺股份,5.67,0.89%,1.27%,4726.25万,4508.34万,217.91万,9300.77万
2886,600651,飞乐音响,6.8,0.89%,0.49%,4676.71万,3480.24万,1196.47万,8214.24万
2887,600107,ST尔雅,5.67,0.89%,0.62%,669.37万,572.19万,97.18万,1253.45万
2888,300753,爱朋医疗,28.39,0.89%,2.95%,4012.38万,3218.34万,794.04万,7302.29万
2889,300189,神农种业,6.78,0.89%,5.19%,1.67亿,1.39亿,2785.74万,3.07亿
2890,2661,克明食品,9.03,0.89%,0.80%,1135.32万,1069.97万,65.35万,2232.12万
2891,301658,首航新能,41.43,0.88%,7.06%,1.47亿,1.34亿,1352.83万,2.84亿
2892,688750,金天钛业,18.4,0.88%,0.93%,2187.25万,1786.68万,400.57万,3992.23万
2893,670,盈方微,8.07,0.88%,3.93%,1.20亿,1.35亿,-1513.12万,2.59亿
2894,1206,依依股份,21.72,0.88%,3.56%,3797.88万,4389.60万,-591.73万,8220.28万
2895,688509,正元地信,4.56,0.88%,1.10%,967.77万,883.40万,84.37万,1919.00万
2896,301046,能辉科技,26.5,0.88%,1.77%,3184.53万,2655.99万,528.53万,5967.95万
2897,300856,科思股份,12.59,0.88%,0.31%,975.52万,788.47万,187.05万,1779.46万
2898,603569,长久物流,6.9,0.88%,0.46%,1130.38万,767.02万,363.36万,1905.89万
2899,603313,梦百合,8.07,0.88%,0.46%,1148.85万,923.85万,225.00万,2089.00万
2900,600982,宁波能源,5.7,0.88%,4.83%,1.48亿,1.57亿,-891.85万,3.06亿
2901,603569,长久物流,6.9,0.88%,0.46%,1130.38万,767.02万,363.36万,1905.89万
2902,603313,梦百合,8.07,0.88%,0.46%,1148.85万,923.85万,225.00万,2089.00万
2903,600982,宁波能源,5.7,0.88%,4.83%,1.48亿,1.57亿,-891.85万,3.06亿
2904,600571,信雅达,13.7,0.88%,1.40%,4936.15万,3707.54万,1228.61万,8705.33万
2905,600547,山东黄金,39.12,0.88%,0.92%,6.63亿,6.21亿,4202.90万,12.96亿
2906,600395,盘江股份,5.71,0.88%,0.94%,5456.67万,5991.45万,-534.78万,1.15亿
2907,600282,南钢股份,5.7,0.88%,0.37%,7639.32万,5243.77万,2395.55万,1.30亿
2908,2840,华统股份,13.8,0.88%,6.22%,3.59亿,3.01亿,5856.32万,6.67亿
2909,2763,汇洁股份,8.05,0.88%,1.23%,1549.73万,1400.90万,148.83万,2983.11万
2910,2690,美亚光电,18.29,0.88%,0.63%,2365.86万,2470.45万,-104.59万,4997.77万
2911,2471,中超控股,9.17,0.88%,15.22%,9.83亿,8.44亿,1.39亿,18.38亿
2912,2252,上海莱士,5.74,0.88%,0.40%,9190.17万,6008.07万,3182.10万,1.52亿
2913,589,贵州轮胎,4.62,0.87%,0.98%,3804.98万,3013.86万,791.11万,7015.43万
2914,2561,徐家汇,8.11,0.87%,0.80%,1486.31万,1183.80万,302.51万,2681.46万
2915,2215,诺普信,10.39,0.87%,0.66%,2825.01万,2636.84万,188.17万,5473.29万
2916,301232,飞沃科技,218.0,0.87%,15.14%,6.72亿,7.76亿,-1.04亿,14.52亿
2917,688307,中润光学,81.99,0.87%,4.27%,1.46亿,1.61亿,-1529.98万,3.08亿
2918,600684,珠江股份,4.63,0.87%,1.20%,2399.86万,2309.53万,90.33万,4741.74万
2919,600803,新奥股份,20.95,0.87%,0.18%,6003.92万,5154.07万,849.85万,1.14亿
2920,601999,出版传媒,8.1,0.87%,4.83%,1.08亿,1.01亿,681.84万,2.10亿
2921,600693,东百集团,11.57,0.87%,4.66%,2.45亿,2.17亿,2837.72万,4.63亿
2922,600288,大恒科技,15.09,0.87%,0.83%,2854.28万,2577.62万,276.65万,5459.21万
2923,300747,锐科激光,32.63,0.87%,2.59%,2.22亿,2.05亿,1732.62万,4.30亿
2924,2780,三夫户外,15.03,0.87%,3.52%,4038.90万,2661.71万,1377.19万,6793.91万
2925,2535,林州重机,3.49,0.87%,1.02%,1660.91万,980.92万,679.99万,2646.51万
2926,2526,山东矿机,3.48,0.87%,0.85%,2366.00万,2460.81万,-94.81万,5202.77万
2927,952,广济药业,6.99,0.87%,1.70%,2314.53万,1677.31万,637.23万,4044.19万
2928,300965,恒宇信通,55.77,0.87%,0.79%,1242.92万,1090.86万,152.06万,2354.41万
2929,300979,华利集团,43.37,0.86%,0.14%,3781.41万,3005.87万,775.53万,6853.22万
2930,301161,唯万密封,30.55,0.86%,1.77%,2244.50万,1916.42万,328.08万,4174.66万
2931,301550,斯菱智驱,160.07,0.86%,5.03%,5.12亿,6.41亿,-1.29亿,11.58亿
2932,1236,弘业期货,9.4,0.86%,0.59%,2301.69万,1730.58万,571.11万,4164.39万
2933,688498,源杰科技,1297.0,0.86%,2.32%,12.09亿,13.15亿,-1.06亿,25.37亿
2934,707,双环科技,5.89,0.86%,1.09%,1755.63万,1634.90万,120.72万,3522.90万
2935,600720,中交设计,7.02,0.86%,0.46%,1942.06万,1316.83万,625.23万,3273.00万
2936,600138,中青旅,9.39,0.86%,1.24%,4689.81万,3680.41万,1009.40万,8398.37万
2937,559,万向钱潮,16.42,0.86%,2.27%,5.54亿,6.73亿,-1.19亿,12.40亿
2938,301516,中远通,20.27,0.85%,12.93%,8956.67万,9278.28万,-321.62万,1.83亿
2939,688458,美芯晟,35.8,0.85%,1.10%,1642.21万,1641.95万,2558.00,3324.00万
2940,301176,逸豪新材,29.64,0.85%,3.67%,9607.83万,8200.08万,1407.75万,1.79亿
2941,688698,伟创电气,70.88,0.85%,3.18%,1.81亿,2.98亿,-1.17亿,4.84亿
2942,300695,兆丰股份,72.25,0.85%,0.69%,2762.27万,2298.06万,464.21万,5081.29万
2943,600399,抚顺特钢,5.9,0.85%,1.48%,8791.03万,8284.65万,506.38万,1.72亿
2944,300999,金龙鱼,28.49,0.85%,1.15%,9048.54万,8070.69万,977.85万,1.76亿
2945,2967,广电计量,21.36,0.85%,0.89%,4647.10万,5347.65万,-700.54万,1.03亿
2946,601198,东兴证券,12.98,0.85%,0.39%,8492.21万,7785.53万,706.68万,1.63亿
2947,600782,新钢股份,3.56,0.85%,0.89%,4994.02万,4911.94万,82.08万,9919.68万
2948,603948,建业股份,27.16,0.85%,0.56%,1307.86万,1139.57万,168.29万,2463.45万
2949,300260,新莱应材,48.86,0.85%,1.99%,1.44亿,1.32亿,1189.05万,2.78亿
2950,300237,ST美晨,2.37,0.85%,1.18%,1515.38万,2433.57万,-918.18万,3974.36万
2951,600183,生益科技,67.46,0.84%,1.89%,15.35亿,14.88亿,4631.80万,30.44亿
2952,2597,金禾实业,22.85,0.84%,1.18%,7795.11万,7257.35万,537.76万,1.54亿
2953,2573,清新环境,3.59,0.84%,0.54%,1250.88万,1447.36万,-196.48万,2700.72万
2954,2346,柘中股份,19.11,0.84%,0.40%,1590.37万,1353.40万,236.97万,2964.21万
2955,1396,誉帆科技,46.16,0.83%,3.67%,1966.63万,1655.36万,311.27万,3749.09万
2956,2165,红宝丽,9.71,0.83%,3.28%,1.16亿,1.14亿,154.34万,2.31亿
2957,300005,探路者,14.62,0.83%,2.13%,1.29亿,1.30亿,-70.95万,2.69亿
2958,688320,禾川科技,31.46,0.83%,0.95%,2166.99万,2275.01万,-108.03万,4514.21万
2959,2217,合力泰,2.43,0.83%,2.33%,2.00亿,2.01亿,-152.40万,4.09亿
2960,3013,地铁设计,13.32,0.83%,0.28%,828.59万,651.96万,176.63万,1490.53万
2961,601616,广电电气,4.86,0.83%,3.08%,6442.43万,6080.36万,362.07万,1.26亿
2962,601069,西部黄金,33.89,0.83%,2.07%,3.44亿,2.77亿,6672.88万,6.22亿
2963,600798,宁波海运,3.66,0.83%,1.11%,2508.37万,2180.27万,328.11万,4837.36万
2964,2682,龙洲股份,6.04,0.83%,1.96%,3504.08万,2983.96万,520.12万,6624.90万
2965,2583,海能达,10.87,0.83%,1.60%,1.07亿,1.04亿,294.57万,2.22亿
2966,2571,德力股份,12.2,0.83%,2.03%,4629.34万,2738.40万,1890.94万,7389.24万
2967,2459,晶澳科技,10.95,0.83%,0.85%,1.43亿,1.59亿,-1553.17万,3.06亿
2968,1322,箭牌家居,7.42,0.82%,0.32%,980.68万,866.21万,114.47万,1848.74万
2969,688533,上声电子,26.9,0.82%,0.46%,1156.26万,839.67万,316.59万,2010.93万
2970,603109,神驰机电,23.29,0.82%,1.22%,3235.94万,2615.85万,620.09万,5868.78万
2971,603586,金麒麟,18.37,0.82%,0.66%,1295.05万,1072.28万,222.77万,2373.21万
2972,300458,全志科技,37.97,0.82%,2.16%,2.62亿,2.73亿,-1149.77万,5.41亿
2973,2648,卫星化学,28.15,0.82%,1.01%,4.15亿,5.24亿,-1.09亿,9.52亿
2974,2544,普天科技,26.89,0.82%,1.27%,1.26亿,1.00亿,2581.11万,2.31亿
2975,301050,雷电微力,49.26,0.82%,1.90%,9324.14万,9898.94万,-574.80万,1.95亿
2976,717,中南股份,2.46,0.82%,0.52%,1853.50万,1206.93万,646.56万,3079.42万
2977,1373,翔腾新材,34.67,0.81%,3.27%,1805.01万,1878.82万,-73.80万,3739.62万
2978,688639,华恒生物,28.55,0.81%,0.91%,3549.56万,2732.14万,817.42万,6452.01万
2979,301386,未来电器,26.18,0.81%,3.45%,2062.31万,1914.69万,147.62万,4015.74万
2980,1318,阳光乳业,13.69,0.81%,0.68%,1256.57万,1341.11万,-84.55万,2622.73万
2981,2614,奥佳华,6.22,0.81%,1.11%,1409.52万,1474.85万,-65.33万,3023.17万
2982,301015,百洋医药,26.09,0.81%,2.56%,1.94亿,1.55亿,3888.24万,3.50亿
2983,2533,金杯电工,13.77,0.81%,2.35%,1.04亿,9819.29万,598.98万,2.05亿
2984,601012,隆基绿能,17.52,0.81%,0.99%,6.86亿,6.19亿,6655.22万,13.09亿
2985,600279,重庆港,4.95,0.81%,0.40%,1272.64万,1060.44万,212.20万,2333.92万
2986,300596,利安隆,43.74,0.81%,0.90%,4370.39万,4303.92万,66.47万,8802.00万
2987,300129,泰胜风能,12.51,0.81%,3.02%,1.34亿,1.31亿,234.23万,2.72亿
2988,2436,兴森科技,24.9,0.81%,5.27%,9.35亿,10.47亿,-1.12亿,19.91亿
2989,2357,富临运业,11.19,0.81%,5.00%,8767.04万,8269.33万,497.71万,1.73亿
2990,885,城发环境,13.62,0.81%,0.71%,3522.74万,2557.12万,965.62万,6158.26万
2991,2492,恒基达鑫,7.56,0.80%,1.41%,1774.25万,2376.05万,-601.79万,4191.27万
2992,301517,陕西华达,69.4,0.80%,8.74%,2.88亿,2.99亿,-1138.02万,5.90亿
2993,300801,泰和科技,26.59,0.80%,2.11%,4072.11万,3507.34万,564.77万,7630.50万
2994,301101,明月镜片,35.11,0.80%,0.60%,2110.39万,1875.15万,235.24万,4000.64万
2995,862,银星能源,6.3,0.80%,3.41%,7214.08万,6156.61万,1057.46万,1.34亿
2996,600722,金牛化工,13.91,0.80%,4.95%,2.35亿,2.19亿,1622.95万,4.62亿
2997,600366,宁波韵升,12.57,0.80%,1.12%,7943.90万,7449.59万,494.31万,1.55亿
2998,300622,博士眼镜,25.05,0.80%,2.03%,3964.71万,3791.87万,172.85万,7885.13万
2999,2888,惠威科技,19.0,0.80%,2.02%,1582.48万,1242.48万,340.00万,2842.82万
3000,2570,贝因美,5.07,0.80%,1.19%,3481.06万,2624.02万,857.04万,6550.15万
3001,601012,隆基绿能,17.52,0.81%,0.99%,6.86亿,6.19亿,6655.22万,13.09亿
3002,688535,华海诚科,125.1,0.81%,2.90%,1.59亿,1.30亿,2900.66万,2.92亿
3003,600279,重庆港,4.95,0.81%,0.40%,1272.64万,1060.44万,212.20万,2333.92万
3004,300596,利安隆,43.74,0.81%,0.90%,4370.39万,4303.92万,66.47万,8802.00万
3005,300129,泰胜风能,12.51,0.81%,3.02%,1.34亿,1.31亿,234.23万,2.72亿
3006,2436,兴森科技,24.9,0.81%,5.27%,9.35亿,10.47亿,-1.12亿,19.91亿
3007,2357,富临运业,11.19,0.81%,5.00%,8767.04万,8269.33万,497.71万,1.73亿
3008,2492,恒基达鑫,7.56,0.80%,1.41%,1774.25万,2376.05万,-601.79万,4191.27万
3009,301517,陕西华达,69.4,0.80%,8.74%,2.88亿,2.99亿,-1138.02万,5.90亿
3010,300801,泰和科技,26.59,0.80%,2.11%,4072.11万,3507.34万,564.77万,7630.50万
3011,301101,明月镜片,35.11,0.80%,0.60%,2110.39万,1875.15万,235.24万,4000.64万
3012,688318,财富趋势,114.09,0.80%,1.03%,1.64亿,1.35亿,2871.41万,3.01亿
3013,600722,金牛化工,13.91,0.80%,4.95%,2.35亿,2.19亿,1622.95万,4.62亿
3014,600366,宁波韵升,12.57,0.80%,1.12%,7943.90万,7449.59万,494.31万,1.55亿
3015,300622,博士眼镜,25.05,0.80%,2.03%,3964.71万,3791.87万,172.85万,7885.13万
3016,2888,惠威科技,19.0,0.80%,2.02%,1582.48万,1242.48万,340.00万,2842.82万
3017,2570,贝因美,5.07,0.80%,1.19%,3481.06万,2624.02万,857.04万,6550.15万
3018,688386,泛亚微透,79.2,0.80%,0.94%,3108.03万,3661.87万,-553.84万,6788.80万
3019,42,中洲控股,8.86,0.80%,0.59%,1688.43万,1730.28万,-41.85万,3445.31万
3020,2126,银轮股份,49.05,0.80%,2.29%,4.00亿,4.86亿,-8536.93万,8.95亿
3021,1388,信通电子,39.76,0.79%,2.98%,2078.46万,1524.67万,553.79万,3757.41万
3022,688373,盟科药业,6.41,0.79%,1.81%,3898.83万,2987.29万,911.54万,6929.63万
3023,1206,依依股份,21.7,0.79%,3.68%,3925.31万,4554.53万,-629.23万,8493.28万
3024,605167,利柏特,17.82,0.79%,1.83%,6884.56万,7720.07万,-835.52万,1.46亿
3025,603787,新日股份,12.7,0.79%,2.50%,3854.10万,3211.01万,643.09万,7207.76万
3026,603660,苏州科达,10.22,0.79%,2.11%,6506.14万,5767.65万,738.49万,1.23亿
3027,601099,太平洋,3.84,0.79%,1.00%,1.39亿,1.23亿,1551.00万,2.62亿
3028,600257,大湖股份,6.38,0.79%,3.41%,5427.67万,4892.13万,535.54万,1.03亿
3029,600217,中再资环,3.84,0.79%,0.48%,1600.01万,1401.40万,198.61万,3034.94万
3030,600006,东风股份,6.41,0.79%,0.32%,1868.16万,2166.61万,-298.45万,4064.81万
3031,300652,雷迪克,43.54,0.79%,0.88%,2061.28万,2383.88万,-322.60万,4543.96万
3032,300643,万通智控,17.93,0.79%,1.45%,3142.84万,2819.20万,323.64万,6126.58万
3033,300600,国瑞科技,12.73,0.79%,0.90%,1674.82万,1640.71万,34.11万,3339.23万
3034,300409,道氏技术,26.73,0.79%,4.00%,3.61亿,3.75亿,-1351.02万,7.39亿
3035,300100,双林股份,30.76,0.79%,0.84%,6120.11万,7943.14万,-1823.02万,1.42亿
3036,2395,双象股份,17.97,0.79%,1.72%,4693.96万,3574.34万,1119.62万,8292.75万
3037,2151,北斗星通,38.5,0.79%,2.36%,2.01亿,1.91亿,1007.28万,4.00亿
3038,2094,青岛金王,6.4,0.79%,1.40%,3223.23万,2595.78万,627.45万,6147.15万
3039,301,东方盛虹,11.55,0.79%,0.20%,8179.46万,6523.54万,1655.92万,1.49亿
3040,716,黑芝麻,5.17,0.78%,1.14%,2607.94万,1672.64万,935.30万,4309.88万
3041,688626,翔宇医疗,59.44,0.78%,0.82%,3327.51万,4329.86万,-1002.35万,7709.12万
3042,600505,西昌电力,12.85,0.78%,1.54%,4283.70万,2842.28万,1441.42万,7192.55万
3043,600117,西宁特钢,2.57,0.78%,0.21%,984.40万,795.59万,188.82万,1783.52万
3044,300304,云意电气,12.93,0.78%,1.11%,5393.51万,6728.84万,-1335.33万,1.22亿
3045,755,山西高速,5.15,0.78%,0.22%,892.30万,744.71万,147.59万,1649.93万
3046,750,国海证券,3.89,0.78%,0.45%,6170.78万,4006.97万,2163.81万,1.02亿
3047,300258,精锻科技,12.87,0.78%,1.63%,5812.06万,6061.25万,-249.19万,1.20亿
3048,1325,元创股份,63.73,0.77%,14.93%,1.16亿,6849.45万,4736.65万,1.86亿
3049,972,*ST中基,3.93,0.77%,1.22%,1948.86万,1658.99万,289.87万,3655.36万
3050,301578,辰奕智能,33.87,0.77%,2.06%,943.18万,648.75万,294.43万,1602.09万
3051,688600,皖仪科技,27.54,0.77%,1.42%,3419.52万,1760.08万,1659.44万,5252.26万
3052,301301,川宁生物,10.53,0.77%,2.21%,7268.74万,6933.99万,334.75万,1.43亿
3053,688176,亚虹医药,14.31,0.77%,2.95%,1.01亿,8214.42万,1858.33万,1.83亿
3054,688582,芯动联科,61.74,0.77%,1.31%,1.18亿,8081.64万,3727.17万,2.01亿
3055,688170,德龙激光,57.63,0.77%,4.83%,1.42亿,1.42亿,-5.86万,2.85亿
3056,603511,爱慕股份,14.34,0.77%,0.27%,750.01万,717.37万,32.64万,1534.74万
3057,600916,中国黄金,9.16,0.77%,1.07%,9157.83万,7204.32万,1953.51万,1.64亿
3058,300919,中伟新材,56.3,0.77%,1.73%,4.41亿,4.44亿,-292.64万,8.92亿
3059,605183,确成股份,19.52,0.77%,0.27%,1281.89万,836.77万,445.12万,2127.44万
3060,605338,巴比食品,26.15,0.77%,0.60%,2354.32万,1360.32万,994.00万,3741.57万
3061,300824,北鼎股份,10.44,0.77%,0.90%,1576.80万,1279.12万,297.68万,2950.33万
3062,603968,醋化股份,11.83,0.77%,2.03%,2559.06万,2232.31万,326.75万,4871.07万
3063,605111,新洁能,37.98,0.77%,1.97%,1.35亿,1.63亿,-2787.94万,3.09亿
3064,601900,南方传媒,13.01,0.77%,0.70%,4567.92万,3407.80万,1160.12万,7979.62万
3065,600718,东软集团,9.15,0.77%,1.07%,5980.69万,5537.14万,443.55万,1.17亿
3066,600642,申能股份,9.21,0.77%,0.43%,1.05亿,8686.82万,1839.50万,1.93亿
3067,600601,方正科技,10.44,0.77%,1.74%,3.35亿,3.99亿,-6458.78万,7.51亿
3068,600496,精工钢构,3.91,0.77%,0.82%,3633.39万,2645.66万,987.73万,6327.16万
3069,600377,宁沪高速,11.77,0.77%,0.17%,4419.83万,3345.45万,1074.38万,7790.11万
3070,300726,宏达电子,44.35,0.77%,1.44%,6949.81万,6401.15万,548.66万,1.36亿
3071,300151,昌红科技,17.02,0.77%,1.79%,5748.90万,5376.68万,372.22万,1.12亿
3072,2626,金达威,18.36,0.77%,0.46%,2634.32万,2378.07万,256.25万,5128.55万
3073,2431,棕榈股份,2.61,0.77%,1.79%,4476.03万,3814.53万,661.50万,8353.01万
3074,2298,中电鑫龙,10.43,0.77%,3.84%,1.29亿,1.32亿,-256.47万,2.63亿
3075,1229,魅视科技,36.99,0.76%,2.05%,1946.40万,1970.46万,-24.06万,3966.11万
3076,300883,龙利得,6.67,0.76%,3.73%,3863.23万,4334.21万,-470.98万,8225.17万
3077,300832,新产业,46.31,0.76%,0.58%,8410.28万,9548.00万,-1137.72万,1.82亿
3078,603339,四方科技,13.21,0.76%,0.52%,1157.49万,929.90万,227.59万,2119.10万
3079,601700,风范股份,5.28,0.76%,1.06%,3349.86万,2918.18万,431.68万,6287.71万
3080,600853,龙建股份,3.99,0.76%,0.72%,1595.01万,1189.50万,405.50万,2880.55万
3081,2026,山东威达,13.3,0.76%,0.65%,1833.06万,1898.12万,-65.06万,3956.59万
3082,603137,恒尚节能,13.44,0.75%,2.11%,1236.69万,839.64万,397.05万,2076.46万
3083,603325,博隆技术,75.09,0.75%,1.47%,1552.09万,2179.35万,-627.26万,3762.97万
3084,953,河化股份,6.68,0.75%,1.02%,1363.05万,1054.09万,308.96万,2462.18万
3085,688234,天岳先进,91.15,0.75%,2.27%,4.09亿,4.58亿,-4833.18万,8.76亿
3086,688517,金冠电气,21.43,0.75%,2.84%,3755.07万,4372.29万,-617.22万,8236.43万
3087,603080,新疆火炬,21.42,0.75%,0.91%,1731.10万,1014.45万,716.65万,2750.48万
3088,601858,中国科传,21.45,0.75%,0.79%,6945.53万,6252.14万,693.39万,1.32亿
3089,601727,上海电气,8.1,0.75%,0.65%,3.64亿,2.94亿,6940.69万,6.59亿
3090,601699,潞安环能,13.47,0.75%,0.54%,1.24亿,8572.07万,3869.05万,2.14亿
3091,601566,九牧王,10.79,0.75%,0.59%,2161.91万,1465.94万,695.96万,3645.14万
3092,600763,通策医疗,41.68,0.75%,1.03%,1.10亿,7939.76万,3096.46万,1.92亿
3093,600681,百川能源,4.02,0.75%,1.08%,3034.51万,2720.55万,313.97万,5785.86万
3094,600095,湘财股份,9.45,0.75%,0.36%,5722.55万,3909.74万,1812.82万,9654.67万
3095,601956,东贝集团,6.73,0.75%,0.62%,1307.81万,1252.62万,55.19万,2568.03万
3096,688305,科德数控,57.62,0.75%,0.77%,3356.00万,2461.54万,894.46万,5838.46万
3097,301631,壹连科技,103.75,0.74%,15.80%,2.45亿,2.49亿,-434.60万,4.96亿
3098,688720,艾森股份,76.36,0.74%,3.21%,6690.75万,6817.18万,-126.43万,1.38亿
3099,603082,北自科技,36.94,0.74%,1.35%,936.12万,1069.97万,-133.85万,2011.63万
3100,301568,思泰克,55.61,0.74%,7.24%,9498.97万,9283.44万,215.53万,1.90亿
3101,600415,小商品城,12.31,0.74%,1.00%,3.46亿,3.29亿,1699.79万,6.80亿
3102,300673,佩蒂股份,16.3,0.74%,1.63%,2215.47万,2015.04万,200.42万,4248.61万
3103,300423,昇辉科技,8.15,0.74%,2.50%,3259.47万,3389.01万,-129.54万,6713.02万
3104,300354,东华测试,36.92,0.74%,1.68%,2345.80万,2643.96万,-298.16万,5011.53万
3105,300341,麦克奥迪,15.04,0.74%,0.64%,2667.79万,2198.07万,469.71万,4916.54万
3106,975,山金国际,30.07,0.74%,0.84%,3.33亿,3.01亿,3242.11万,6.39亿
3107,603402,陕西旅游,139.87,0.73%,8.72%,1.03亿,1.29亿,-2603.43万,2.35亿
3108,688809,强一股份,373.28,0.73%,8.36%,3.56亿,3.84亿,-2809.52万,7.45亿
3109,688489,三未信安,39.75,0.73%,0.42%,844.68万,1045.71万,-201.03万,1896.26万
3110,300820,英杰电气,47.07,0.73%,1.48%,3949.70万,3723.87万,225.82万,7755.95万
3111,300627,华测导航,34.27,0.73%,1.01%,1.08亿,1.14亿,-605.86万,2.24亿
